issue_id,issue_no,title,body
265938,127,b'Web UI broke starting with build 112',"b""With build 112 and up I'm getting the following exception when I try\nto access Raven web UI if Raven is running under IIS 7.5 on\nWindows Server 2008 R2 (everything is fine in build 110 or if I launch Raven as a stand-alone server):\n--------------------- EXCEPTION MESSAGE ---------------------\n\nCan not access a closed Stream.\n\nDescription: An unhandled exception occurred during the execution of\nthe current web request. Please review the stack trace for more\ninformation about the error and where it originated in the code.\n\nException Details: System.ObjectDisposedException: Can not access a\nclosed Stream.\n\nSource Error:\n\nAn unhandled exception was generated during the execution of the\ncurrent web request. Information regarding the origin and location of\nthe exception can be identified using the exception stack trace below.\n\nStack Trace:\n\n[ObjectDisposedException: Can not access a closed Stream.]\n   System.IO.Compression.DeflateStream.ValidateParameters(Byte[]\narray, Int32 offset, Int32 count) +7851424\n   System.IO.Compression.DeflateStream.Write(Byte[] array, Int32\noffset, Int32 count) +45\n   System.Web.HttpWriter.FilterIntegrated(Boolean finalFiltering,\nIIS7WorkerRequest wr) +359\n   System.Web.HttpResponse.FilterOutput() +121\n\nSystem.Web.CallFilterExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute()\n+174\n   System.Web.HttpApplication.ExecuteStep(IExecutionStep step,\nBoolean& completedSynchronously) +266 \n"""
265448,126,b'AJAX calls fail in UI from Google Chrome',"b""I haven't looked in depth but the AJAX calls don't seem to work when running the UI in Google Chrome.\nThe server reports things like this:\nRequest #  29: GET     -    25 ms - 404 - /docs/Raven/WarningMessages?_=1280607806655 \n\n(Works fine in FireFox.)\n\nRavenDB: Build 116\nGoogle Chrome: 5.0.375.125 \nOS: Windows 7 (32bit)\n"""
264765,125,b'admin tool 116',"b'- linked scripts should be version suffixed to fix browser ubercaching (even F5 didn\'t help) like: src=""js/jquery.RavenDB.js?v=116""\n- html error: matched /p encountered.  Converting /p into p/p. \n  It\'s why it doesn\'t work in chrome now I suppose.\n'"
263395,124,b'IDocumentStore.Stored is not an EventHandler',b'Change to use standard .NET EventHandler<T>. This would ensure it will be friendly to future CLR functionality like the Reactive Extensions.\n'
263390,123,b'IDocumentStoreListener should provide an AfterStore callback too',"b'So that scenarios where notifying consumers after the save are possible (i.e. raising an event which the consumer might use to retrieve the document, etc.)\n'"
261446,122,b'Server returns nicely formatted JSON',"b'In a few places in the server, Formatting.Indented is used during the JSON serialisation. For deeply nested documents this results in a lot of white space. Combined with the fact that outgoing data is not compressed at all, this seems rather wasteful.\n'"
261068,121,b'Embedded DocumentStore throws Exception',"b'When trying to embed the database but I am getting:\n\nCould not find transactional storage type: Raven.Storage.Esent.TransactionalStorage, Raven.Storage.Esent\n\nI have tried various:\n\nvar documentStore = new DocumentStore { DataDirectory = @""X:\\Test\\Web\\App_Data\\"" };\ndocumentStore.Initialize();\n\nand\n\nvar documentStore = new DocumentStore { DataDirectory = @""App_Data"" };\ndocumentStore.Initialize();\n\nI might be missing something, but there is no mention of the TransactionalStorage in the docs.\n'"
260088,120,b'IndexCreation requires a CompositionContainer where just an ExportProvider is needed',"b""In order to GetExportedValues it's not necessary a CompositionContainer but just an ExportProvider.\n\nThe method should take the most base dependency possible. \nThis is important for VS-integration scenarios for Raven, as VS exposes a default ExportProvider type but not a CompositionContainer (this would require unsafe downcasting).\n"""
258124,119,b'Replication bundle uses the system default network credentials',"b'This is unsuitable for most descentralized scenarios where the network credentials (windows, current user) are typically not in the same domain as the replication target.\n'"
257326,118,b'Document custom analyzers',b''
255540,117,b'PutResult should be available on AbstractPutTrigger.AfterPut',"b'So that post-processing using the resulting document etag can be done, for example.\n'"
255413,116,b'Changes to the metadata for an entity/doc are not tracked and therefore are not saved',"b'```\n    [TestMethod]\n    public void WhenModifyingMetadata_ThenSavesChanges()\n    {\n        var store = new DocumentStore { DataDirectory = Path.Combine(Path.GetTempPath(), Guid.NewGuid().ToString()) };\n        store.Initialize();\n        string id = null;\n\n        // Initial create\n        using (var session = store.OpenSession())\n        {\n            var foo = new Foo { Value = ""hello"" };\n            session.Store(foo);\n            session.SaveChanges();\n            id = foo.Id;\n        }\n\n        // Update metadata \n        using (var session = store.OpenSession())\n        {\n            var foo = session.Load<Foo>(id);\n            var metadata = session.GetMetadataFor(foo);\n\n            metadata[""foo""] = ""bar"";\n            session.SaveChanges();\n        }\n\n        // Entity should have the updated metadata now.\n        using (var session = store.OpenSession())\n        {\n            var foo = session.Load<Foo>(id);\n            var metadata = session.GetMetadataFor(foo);\n\n            Assert.AreEqual(""bar"", metadata[""foo""]);\n        }\n    }\n```\n'"
254740,115,b'DocumentDatabase does not handle potential COM exception from UuidCreateSequential',b'Put does:\n\n```\nif (string.IsNullOrEmpty(key))\n{\n    Guid guid;\n    UuidCreateSequential(out guid);\n    key = guid.ToString();\n}\n```\n\nIt should be using Marshal.ThrowExceptionForHR(UuidCreateSequential(out guid)) instead just to be on the safe side.\n'
253218,114,b'Calling JsonDocument.ToJson more than once results in an exception',"b'```\n[TestClass]\npublic class ToJsonBug\n{\n    [TestMethod]\n    public void WhenCallingToJsonTwice_ThenThrows()\n    {\n        var store = new DocumentStore { DataDirectory = AppDomain.CurrentDomain.BaseDirectory };\n        store.Initialize();\n\n        var foo = new Foo { Value = ""foo"" };\n\n        using (var session = store.OpenSession())\n        {\n            session.Store(foo);\n            session.SaveChanges();\n        }\n\n        var doc = store.DocumentDatabase.Get(foo.Id, null);\n\n        doc.ToJson();\n        // Throws: System.ArgumentException: Can not add property @metadata to Newtonsoft.Json.Linq.JObject. Property with the same name already exists on object.\n        doc.ToJson();\n    }\n\n    public class Foo\n    {\n        public string Id { get; set; }\n        public string Value { get; set; }\n    }\n}\n```\n'"
252066,113,b'GetIndex bug',"b'Server Error in \'/\' Application.\n\nThe remote server returned an error: (500) Internal Server Error.\n\nDescription: An unhandled exception occurred during the execution of the current web request. Please review the stack trace for more information about the error and where it originated in the code. \n\nException Details: System.Net.WebException: The remote server returned an error: (500) Internal Server Error.\n\nSource Error: \n\nLine 107:       {\nLine 108:           var dbCommands = _documentStore.DatabaseCommands;\nLine 109:           if (dbCommands.GetIndex(""MattersByUpdated"") == null)\nLine 110:               dbCommands.PutIndex(""MattersByUpdated"", new IndexDefinition<Matter>\nLine 111:               {\n\nSource File: c:\\Dev\\Matters\\Matters\\Global.asax.cs    Line: 109 \n\nStack Trace: \n\n[WebException: The remote server returned an error: (500) Internal Server Error.]\n   System.Net.HttpWebRequest.GetResponse() +6038435\n   Raven.Client.Client.HttpJsonRequest.ReadStringInternal(Func`1 getResponse) +112\n\n[InvalidOperationException: {\n  ""Url"": ""/indexes/MattersByUpdated?definition=yes"",\n  ""Error"": ""System.InvalidOperationException: Index does not exists: MattersByUpdated\\r\\n   at Raven.Database.Storage.IndexDefinitionStorage.GetIndexDefinition(String name)\\r\\n   at Raven.Database.DocumentDatabase.GetIndexDefinition(String index)\\r\\n   at Raven.Database.Server.Responders.Index.OnGet(IHttpContext context, String index)\\r\\n   at Raven.Database.Server.Responders.Index.Respond(IHttpContext context)\\r\\n   at Raven.Database.Server.HttpServer.DispatchRequest(IHttpContext ctx)\\r\\n   at Raven.Database.Server.HttpServer.HandleActualRequest(IHttpContext ctx)""\n}]\n   Raven.Client.Client.HttpJsonRequest.ReadStringInternal(Func`1 getResponse) +399\n   Raven.Client.Client.HttpJsonRequest.ReadResponseString() +92\n   Raven.Client.Client.ServerClient.DirectGetIndex(String indexName, String operationUrl) +121\n   Raven.Client.Client.<>c__DisplayClass11.<GetIndex>b__10(String u) +63\n   Raven.Client.Client.ServerClient.TryOperation(Func`2 operation, String operationUrl, Boolean avoidThrowing, T& result) +94\n   Raven.Client.Client.ServerClient.ExecuteWithReplication(Func`2 operation) +227\n   Raven.Client.Client.ServerClient.GetIndex(String name) +158\n   Matters.MvcApplication.LoadFixtures() in c:\\Dev\\Matters\\Matters\\Global.asax.cs:109\n   Matters.MvcApplication.MvcApplication_BeginRequest(Object sender, EventArgs e) in c:\\Dev\\Matters\\Matters\\Global.asax.cs:44\n   System.Web.SyncEventExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute() +148\n   System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously) +75\n'"
251858,112,b'extensions is null',b'QueryParsingUtils.GenerateText \n                foreach (var extension in extensions)   // extensions is null exception \n                {\n                    foreach (var ns in extension.GetNamespacesToImport())\n                    {\n                        namespaces.Add(ns);\n                    }\n                }\n'
251580,111,b'Bug in PutIndex that causes 401 authentication failures when using remote server and credentials',"b'I have an IIS deployed raven server. It is configured for Basic authentication over HTTPS and I\'m setting the credentials in the DocumentStore at construction time.\nPutting indexes kept throwing 401 exceptions. I used fiddler and saw that the authorization header was not being sent by the client for a HEAD operation on the url for the index. \nIn Reflector, I think I found the cause for the bug (build 100):\n\npublic string PutIndex(string name, IndexDefinition definition, bool overwrite)\n{\n    EnsureIsNotNullOrEmpty(name, ""name"");\n    string requestUriString = this.url + ""/indexes/"" + name;\n    try\n    {\n        HttpWebRequest request = (HttpWebRequest) WebRequest.Create(requestUriString);\n        request.Method = ""HEAD"";\n        request.GetResponse().Close();\n        if (!overwrite)\n        {\n            throw new InvalidOperationException(""Cannot put index: "" + name + "", index already exists"");\n        }\n    }\n    catch (WebException exception)\n    {\n        HttpWebResponse response = exception.Response as HttpWebResponse;\n        if ((response == null) || (response.StatusCode != HttpStatusCode.NotFound))\n        {\n            throw;\n        }\n    }\n    HttpJsonRequest request2 = HttpJsonRequest.CreateHttpJsonRequest(this, requestUriString, ""PUT"", this.credentials);\n\nNote how the credentials are never set on the HEAD request, unlike the PUT request. And because the exception is not NotFound, this inmediately re-throws the authentication exception up without chances for recovery.\n'"
250712,110,b'Index Query behaviour',"b'On a not analyzed field prior to around 96:\nDerivativeType:[[""Car""]] worked - results returned\n\nOn recent version this result no results. Changes to index query parsing should be documented.\n'"
247148,109,b'Some initial performance measurements',"b'I just started to convert my Linq to Entities based project (VS 2010, Framework 4) to RavenDb. Now I was doing a quick performance measurement based on what users normally do, type some three characters in a dropdown which triggers a search. I tried to mimic this and repeated this a hundred times. Now I saw Linq to Entities (backing database is SQL Server Express running locally) is performing roughly twice as fast. Because I could not believe this I like to share my test with you because maybe I am doing it the wrong way:\n\nProject:\nA taxonomic database. For simplicity I converted only one Entity of my model, named Genus.\nIt is just a simple entity with some standard properties like Name, Description ect (9 in total).\n\nAfter importing the data from my linq to entities model both contain around 1900 instances of the entity Genus. So it is not a very exciting amount of data...\n\nNow I ran the following test:\n\n```\n        _logger.Trace(""Start querying raven..."");\n        sw.Restart();\n\n        List<Business.Raven.Genus> genusses1;\n\n        for (int i = 0; i < 100; i++)\n        {\n            using (IDocumentSession session = store.OpenSession())\n            {\n                genusses1 = session.LuceneQuery<Business.Raven.Genus>(""GenusIndex"").Where(""Name:Mel*"").ToList();\n                genusses1 = session.LuceneQuery<Business.Raven.Genus>(""GenusIndex"").Where(""Name:Pra*"").ToList();\n                genusses1 = session.LuceneQuery<Business.Raven.Genus>(""GenusIndex"").Where(""Name:Het*"").ToList();\n            }\n        }\n\n        _logger.TraceMethodEnd(sw.Elapsed);\n\n        _logger.Trace(""Start querying linq to entities..."");\n        sw.Restart();\n\n        List<Genus> genusses2;\n\n        for (int i = 0; i < 100; i++)\n        {\n            genusses2 = (from genusLambda in nemaBase.GenusSet where genusLambda.Name.StartsWith(""Mel"") select genusLambda).ToList();\n            genusses2 = (from genusLambda in nemaBase.GenusSet where genusLambda.Name.StartsWith(""Pra"") select genusLambda).ToList();\n            genusses2 = (from genusLambda in nemaBase.GenusSet where genusLambda.Name.StartsWith(""Het"") select genusLambda).ToList();\n        }\n\n        _logger.TraceMethodEnd(sw.Elapsed);\n```\n\nThe index I created for Lucene was:\n\n```\n       store.DatabaseCommands.PutIndex(""GenusIndex"", new IndexDefinition<Business.Raven.Genus>\n        {\n            Map = genusses => from genus in genusses\n                              select new { Name = genus.Name }\n        });\n```\n\nAnd the performance results are:\n\n2010-07-14 14:36:32.4843 Trace WUR.Nemabase.Framework.NLogLogger - Start querying raven... \n2010-07-14 14:37:14.7656 Trace WUR.Nemabase.NemaConverter.Program - End (duration = 00:00:42.2583778) \n2010-07-14 14:37:14.7656 Trace WUR.Nemabase.Framework.NLogLogger - Start querying linq to entities... \n2010-07-14 14:37:38.2031 Trace WUR.Nemabase.NemaConverter.Program - End (duration = 00:00:23.4374203)\n\nYours sincerely,\n\nEvert Wiesenekker\n'"
245611,108,b'Microsoft.Isam.Esent.Interop.EsentErrorException: Error WriteConflict',"b'session.SaveChanges(); called from MvcApplication_AuthenticateRequest\n\nSystem.InvalidOperationException: {\n  ""Url"": ""/bulk_docs"",\n  ""Error"": ""Microsoft.Isam.Esent.Interop.EsentErrorException: Error WriteConflict (JET_errWriteConflict, Write lock failed due to outstanding write lock)\\r\\n   at Microsoft.Isam.Esent.Interop.Api.Fail(Int32 err)\\r\\n   at Microsoft.Isam.Esent.Interop.Api.Check(Int32 err)\\r\\n   at Microsoft.Isam.Esent.Interop.Api.JetPrepareUpdate(JET_SESID sesid, JET_TABLEID tableid, JET_prep prep)\\r\\n   at Microsoft.Isam.Esent.Interop.Update..ctor(JET_SESID sesid, JET_TABLEID tableid, JET_prep prep)\\r\\n   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.AddDocument(String key, Nullable`1 etag, JObject data, JObject metadata)\\r\\n   at Raven.Database.DocumentDatabase.<>c__DisplayClass1a.<Put>b__14(IStorageActionsAccessor actions)\\r\\n   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action)\\r\\n   at Raven.Database.DocumentDatabase.Put(String key, Nullable`1 etag, JObject document, JObject metadata, TransactionInformation transactionInformation)\\r\\n   at Raven.Database.Data.PutCommandData.Execute(DocumentDatabase database)\\r\\n   at Raven.Database.DocumentDatabase.<>c__DisplayClass6f.<Batch>b__6e(IStorageActionsAccessor actions)\\r\\n   at Raven.Storage.Esent.TransactionalStorage.ExecuteBatch(Action`1 action)\\r\\n   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action)\\r\\n   at Raven.Database.DocumentDatabase.Batch(ICollection`1 commands)\\r\\n   at Raven.Database.Server.Responders.DocumentBatch.Batch(IHttpContext context)\\r\\n   at Raven.Database.Server.Responders.DocumentBatch.Respond(IHttpContext context)\\r\\n   at Raven.Database.Server.HttpServer.DispatchRequest(IHttpContext ctx)\\r\\n   at Raven.Database.Server.HttpServer.HandleActualRequest(IHttpContext ctx)""\n} ---> System.Net.WebException: The remote server returned an error: (500) Internal Server Error.\n   at System.Net.HttpWebRequest.GetResponse()\n   at Raven.Client.Client.HttpJsonRequest.ReadStringInternal(Func`1 getResponse)\n   --- End of inner exception stack trace ---\n   at Raven.Client.Client.HttpJsonRequest.ReadStringInternal(Func`1 getResponse)\n   at Raven.Client.Client.HttpJsonRequest.ReadResponseString()\n   at Raven.Client.Client.ServerClient.DirectBatch(IEnumerable`1 commandDatas, String operationUrl)\n   at Raven.Client.Client.ServerClient.<>c__DisplayClass26.<Batch>b__25(String u)\n   at Raven.Client.Client.ServerClient.TryOperation[T](Func`2 operation, String operationUrl, Boolean avoidThrowing, T& result)\n   at Raven.Client.Client.ServerClient.ExecuteWithReplication[T](Func`2 operation)\n   at Raven.Client.Client.ServerClient.Batch(ICommandData[] commandDatas)\n   at Raven.Client.Document.DocumentSession.SaveChanges()\n   at Matters.Services.AuthenticationService.AuthenticateRequest() in c:\\Dev\\Matters\\Matters\\Services\\AuthenticationService.cs:line 83\n   at Matters.MvcApplication.MvcApplication_AuthenticateRequest(Object sender, EventArgs e) in c:\\Dev\\Matters\\Matters\\Global.asax.cs:line 31\n   at System.Web.HttpApplication.SyncEventExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute()\n   at System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously)\n'"
245156,107,b'version 100',"b'[WebException: The remote server returned an error: (500) Internal Server Error.]\n   System.Net.HttpWebRequest.GetResponse() +6038435\n   Raven.Client.Client.HttpJsonRequest.ReadStringInternal(Func`1 getResponse) +112\n\n[InvalidOperationException: {\n  ""Url"": ""/bulk_docs"",\n  ""Error"": ""Microsoft.Isam.Esent.Interop.EsentErrorException: Error WriteConflict (JET_errWriteConflict, Write lock failed due to outstanding write lock)\\r\\n   at Microsoft.Isam.Esent.Interop.Api.Fail(Int32 err)\\r\\n   at Microsoft.Isam.Esent.Interop.Api.Check(Int32 err)\\r\\n   at Microsoft.Isam.Esent.Interop.Api.JetPrepareUpdate(JET_SESID sesid, JET_TABLEID tableid, JET_prep prep)\\r\\n   at Microsoft.Isam.Esent.Interop.Update..ctor(JET_SESID sesid, JET_TABLEID tableid, JET_prep prep)\\r\\n   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.AddDocument(String key, Nullable`1 etag, JObject data, JObject metadata)\\r\\n   at Raven.Database.DocumentDatabase.<>c__DisplayClass1a.<Put>b__14(IStorageActionsAccessor actions)\\r\\n   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action)\\r\\n   at Raven.Database.DocumentDatabase.Put(String key, Nullable`1 etag, JObject document, JObject metadata, TransactionInformation transactionInformation)\\r\\n   at Raven.Database.Data.PutCommandData.Execute(DocumentDatabase database)\\r\\n   at Raven.Database.DocumentDatabase.<>c__DisplayClass6f.<Batch>b__6e(IStorageActionsAccessor actions)\\r\\n   at Raven.Storage.Esent.TransactionalStorage.ExecuteBatch(Action`1 action)\\r\\n   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action)\\r\\n   at Raven.Database.DocumentDatabase.Batch(ICollection`1 commands)\\r\\n   at Raven.Database.Server.Responders.DocumentBatch.Batch(IHttpContext context)\\r\\n   at Raven.Database.Server.Responders.DocumentBatch.Respond(IHttpContext context)\\r\\n   at Raven.Database.Server.HttpServer.DispatchRequest(IHttpContext ctx)\\r\\n   at Raven.Database.Server.HttpServer.HandleActualRequest(IHttpContext ctx)""\n}]\n   Raven.Client.Client.HttpJsonRequest.ReadStringInternal(Func`1 getResponse) +399\n   Raven.Client.Client.HttpJsonRequest.ReadResponseString() +92\n   Raven.Client.Client.ServerClient.DirectBatch(IEnumerable`1 commandDatas, String operationUrl) +410\n   Raven.Client.Client.<>c__DisplayClass26.<Batch>b__25(String u) +63\n   Raven.Client.Client.ServerClient.TryOperation(Func`2 operation, String operationUrl, Boolean avoidThrowing, T& result) +94\n   Raven.Client.Client.ServerClient.ExecuteWithReplication(Func`2 operation) +227\n   Raven.Client.Client.ServerClient.Batch(ICommandData[] commandDatas) +138\n   Raven.Client.Document.DocumentSession.SaveChanges() +272\n   Matters.Services.AuthenticationService.AuthenticateRequest() in c:\\Dev\\Matters\\Matters\\Services\\AuthenticationService.cs:84\n   Matters.MvcApplication.MvcApplication_AuthenticateRequest(Object sender, EventArgs e) in c:\\Dev\\Matters\\Matters\\Global.asax.cs:33\n   System.Web.SyncEventExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute() +148\n   System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously) +75\n\non session.SaveChanges();\n'"
241204,106,"b'Bug, loading not existing document. Db is empty.'","b""Server Error in '/' Application.\n\nObject reference not set to an instance of an object.\n\nDescription: An unhandled exception occurred during the execution of the current web request. Please review the stack trace for more information about the error and where it originated in the code. \n\nException Details: System.NullReferenceException: Object reference not set to an instance of an object.\n\nSource Error: \n\nLine 9:  \nLine 10:        public static bool EmailIsUnique(string email) {\nLine 11:            return session.Load<EmailAddress>(email.Trim()) == null;\nLine 12:        }\nLine 13:    }\n\nSource File: c:\\Dev\\TeamVision\\Services\\EmailService.cs    Line: 11 \n\nStack Trace: \n\n[NullReferenceException: Object reference not set to an instance of an object.]\n   TeamVision.Services.EmailService.EmailIsUnique(String email) in c:\\Dev\\TeamVision\\Services\\EmailService.cs:11\n   TeamVision.Services.UserService.Create(AccountSignUpViewModel signup, ModelStateDictionary ModelState) in c:\\Dev\\TeamVision\\Services\\UserService.cs:26\n   TeamVision.MvcApplication.LoadFixtures() in c:\\Dev\\TeamVision\\Global.asax.cs:145\n   TeamVision.MvcApplication.MvcApplication_BeginRequest(Object sender, EventArgs e) in c:\\Dev\\TeamVision\\Global.asax.cs:47\n   System.Web.SyncEventExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute() +148\n   System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously) +75\n"""
239124,105,b'Using an OrderBy before Where is ignored',"b'Any expression before a ""where""-expression is ignored. e.g:\n\n.OrderBy(x => x.Name).Where(x => x.Age >= 18);\n\nAt least for the extension method / method chaining way of doing Linq queries this is not what you would expect.\n'"
237430,104,b'Is ok to add index in Application_Start? ',"b""Server Error in '/' Application.\n\nResponse is not available in this context.\n\nDescription: An unhandled exception occurred during the execution of the current web request. Please review the stack trace for more information about the error and where it originated in the code. \n\nException Details: System.Web.HttpException: Response is not available in this context.\n\nSource Error: \n\nAn unhandled exception was generated during the execution of the current web request. Information regarding the origin and location of the exception can be identified using the exception stack trace below.\n\nStack Trace: \n\n[HttpException (0x80004005): Response is not available in this context.]\n   System.Web.Util.HttpEncoder.get_Current() +11319698\n   System.Web.HttpUtility.UrlEncode(String str, Encoding e) +132\n   Raven.Database.Linq.DynamicViewCompiler..ctor(String name, IndexDefinition indexDefinition) +91\n   Raven.Database.Storage.IndexDefinitionStorage.AddAndCompileIndex(String name, IndexDefinition indexDefinition) +225\n   Raven.Database.Storage.IndexDefinitionStorage.AddIndex(String name, IndexDefinition indexDefinition) +100\n   Raven.Database.DocumentDatabase.PutIndex(String name, IndexDefinition definition) +444\n   Raven.Client.Client.EmbededDatabaseCommands.PutIndex(String name, IndexDefinition definition, Boolean overwrite) +377\n   Raven.Client.Client.EmbededDatabaseCommands.PutIndex(String name, IndexDefinition`2 indexDef, Boolean overwrite) +136\n   TeamVision.MvcApplication.LoadFixtures() in c:\\Dev\\TeamVision\\Global.asax.cs:130\n   TeamVision.MvcApplication.Application_Start() in c:\\Dev\\TeamVision\\Global.asax.cs:56\n\n[HttpException (0x80004005): Response is not available in this context.]\n   System.Web.HttpApplicationFactory.EnsureAppStartCalledForIntegratedMode(HttpContext context, HttpApplication app) +3985477\n   System.Web.HttpApplication.RegisterEventSubscriptionsWithIIS(IntPtr appContext, HttpContext context, MethodInfo[] handlers) +191\n   System.Web.HttpApplication.InitSpecial(HttpApplicationState state, MethodInfo[] handlers, IntPtr appContext, HttpContext context) +325\n   System.Web.HttpApplicationFactory.GetSpecialApplicationInstance(IntPtr appContext, HttpContext context) +407\n   System.Web.Hosting.PipelineRuntime.InitializeApplication(IntPtr appContext) +375\n\n[HttpException (0x80004005): Response is not available in this context.]\n   System.Web.HttpRuntime.FirstRequestInit(HttpContext context) +11524352\n   System.Web.HttpRuntime.EnsureFirstRequestInit(HttpContext context) +141\n   System.Web.HttpRuntime.ProcessRequestNotificationPrivate(IIS7WorkerRequest wr, HttpContext context) +4782309\n"""
234632,103,b'Cannot reuse Id from deleted document in same session',"b'In same session - loaded document, deleted document, attempted to store new document with the same ID as the deleted document, received a NonUniqueObjectException.\n\nStore() in InMemoryDocumentSessionOperations.cs throws if the id to be stored is already in entitiesByKey for a different document. Delete() does not remove the entity from entitiesByKey, only adds it to deletedEntities.\n'"
233619,102,b'DateTime comparison results not as expected',b'Is there a problem with the < operator applied to DateTimes?\n\nSee this commit with a failing test:  http://github.com/fschwiet/ravendb/commit/109466e406bf51dbdd5c0574e0de534a8e4d36c1\n\nComments include test failure callstack.\n'
232641,101,b'Allow to specify analyzer per field',b'So we can customize the way the indexing works\n'
232391,100,b'cannot store/retrieve DateTime in UTC',b'Storing and retrieving DateTime values in universal time does not work.\n\nhttp://github.com/fschwiet/ravendb/commit/ebd029eb618a91db0f61141241c398acf32e78a2\n'
230388,99,"b""Build doesn't include Raven.Storage.Esent""",b'At least not RavenDB-Build-97.zip\n'
230321,98,b'http://ravendb.net improvement',"b'The most important thing ever -> favicon ofc :)\nAfter that, page titles would be fine :)\n'"
230195,97,b'Object with one property only silently fails',"b""I am trying to store email:\npublic class Email { public string Id { get; set; } }\nThat's all I want, since email have to be unique, and since user can change them, I can't use it as user document id. Document id has to be immutable. \nRavendb will not store it. It should fire exception I suppose.\n"""
230187,96,"b'Embedded ravendb build 97, initialize throws exception ""Value cannot be null""'","b'I downloaded binaries from http://builds.hibernatingrhinos.com/builds/ravendb \nMy code: \nprotected void Application_Start() \n                { \n                        _documentStore = new DocumentStore { DataDirectory = ""App_Data"" }; \n                        _documentStore.Initialize(); \n                        AreaRegistration.RegisterAllAreas(); \n                        RegisterCoreRoutes(RouteTable.Routes); \n                        RegisterAppRoutes(RouteTable.Routes); \n                } \nResult: \nValue cannot be null. Parameter name: type \n[ArgumentNullException: Value cannot be null. \nParameter name: type] \n   System.Activator.CreateInstance(Type type, BindingFlags \nbindingAttr, Binder binder, Object[] args, CultureInfo culture, \nObject[] activationAttributes) +9631386 \n   System.Activator.CreateInstance(Type type, Object[] args) +19 \n   Raven.Database.RavenConfiguration.CreateTransactionalStorage(Action \nnotifyAboutWork) +278 \n   Raven.Database.DocumentDatabase..ctor(RavenConfiguration \nconfiguration) +353 \n   Raven.Client.Document.DocumentStore.Initialize() +660 \n   TeamVision.MvcApplication.Application_Start() in c:\\Dev\\TeamVision \n\\Global.asax.cs:37 \n'"
226807,95,b'Expose MultiLoad using GET',b'So it can be cached more easily\n'
226806,94,b'Implement managed storage',b'Remove dependency on Esent\n'
225457,93,"b""PutIndex doesn't use the ambient user""","b'When trying to create an index using the code from the RavenDB tutorial at http://ravendb.net/tutorials/hello-world I get a HTTP 401 error (WebException: The remote server returned an error: (401) Unauthorized.).\n\nBoth client and server are running in a Windows 7 32bit laptop. The server was run in administrator mode.\n\nHere is the code:\n        static void Main(string[] args)\n        {\n            var store = new DocumentStore { Url = ""http://localhost:8080"" };\n            store.Initialize();\n            CreateIndex(store, ""TestIndex"");\n            QueryProduct(store, ""TestIndex"");\n        }\n\n```\n    private static void CreateIndex(DocumentStore store, string indexName)\n    {\n        store.DatabaseCommands.PutIndex(indexName, new IndexDefinition<Order>\n        {\n            Map = orders => from order in orders\n                            from line in order.OrderLines\n                            select new { line.ProductId }\n        });\n    }\n```\n'"
221722,92,b'Support streaming for documents & attachments',b'In local mode only\n'
217563,91,b'Support projection (SelectFields) in Linq',b''
216889,90,"b'Wrong ""Company Name"" in some assemblies'","b'This is a pretty trivial error, not hindering any functionality, but some assemblies have ""Microsoft"" both as Company and as Copyright, while most of them have ""Hibernating Rhinos""\nHere are the dlls with the wrong value in the Company field:\n- Raven.Bundles.Replication.dll\n- Raven.Bundles.Sample.EventSourcing.ShoppingCartAggregator.dll\n- Raven.Client-3.5.dll\n- Raven.Client.Lightweight.dll\n\nI\'ve seen this in  build 94.\n'"
212943,89,b'Document index reset',b''
212421,88,b'Document range queries syntax',b''
211848,87,b'Document IdentityPartSeparator',b''
211821,86,b'Fixed spelling for intialize in docs',b''
211814,85,b'Document SET based ops in client API',b''
207224,84,"b""JSON Editor creates arrays I didn't ask for""",b'Precondition: Correctly stored document - http://tweetphoto.com/24078701\n1. Select document and open for edit\n2. Switch to JSON Editor\n3. Switch back to View\n4. Behold - http://tweetphoto.com/24078741\n'
203728,83,b'Update client docs to include Linq',"b""Right now, it isn't there, and that mislead people\n"""
203468,82,b'Implement reduce groups',"b'Right now we only partition by reduce keys.\nIf we have large amount of documents with the same reduce key, we really need a higher level batching system, so we have to have  the concept of reduce groups.\n'"
