pull_no,comment_no,comment_body
8473,247463091,b'Makes sense. So we just need to fix debug stuff usages.'
8473,247467232,"b'yes, we should call the ContextStackThreadReleaser release logic from there, assign null and suppress finalization - it might be more complex than that, updates in next commit'"
8473,247475830,b'done'
8473,247481710,"b'The problem is that the `for` loop will not work as expected. When we fail to do compareExchange on first item, then we are returning and not registering our thread at all.'"
8431,245768272,b'Can we move it to GraphQueryRunner and acces it via Database.QueryRunner.Graph.CurrentlyRunningGraphQueries ?'
8431,245768315,b'Can we move it to GraphQueryRunner and acces it via Database.QueryRunner.Graph.CurrentlyRunningGraphQueries ?'
8431,245768650,"b""'@graph' should be moved to constants e.g. Constants.Documents.Indexing.GraphIndexName"""
8431,245769197,b'Can we use property without space? Maybe `@graph` that you used before?'
8431,245769430,b'Is this used?'
8431,245769452,b'Is this used?'
8431,245795182,"b""Yes, this shouldn't be on `DocumentDatabase`"""
8431,245795304,"b""Why do we need a separate behavior for graph queries? Can't we use the existing running queries for the same thing?"""
8431,245795557,"b""I really don't like it being separate. \r\nThese are just queries, and should be treated the same."""
8476,247478740,"b""Don't we need to use `WriteError` here?"""
8476,247478792,"b""Don't we need to use WriteError here?"""
8476,247478813,b'And return `false` ?'
8476,247478821,b'And return `false` ?'
8473,247491765,b'done'
8340,243968605,b'why `ToLower`?'
8340,243968710,"b""Let's also validate that the value is `true`"""
8340,243968907,"b""I think you should move this to be around `_client.ConnectAsync`, instead.\r\nThis can happen because the connection just broke, and we don't want to report server down for that."""
8340,243969207,b'Set to `true`'
8340,243969322,b'Also send the current topology here\r\n'
8340,243969506,"b""Doesn't this have global impact?"""
8340,243969514,"b""Doesn't this have global impact?"""
8340,243969574,b'Can we use something other than `Delay` here?'
8340,243969586,b'Can we use something other than `Delay` here?'
8340,244095854,"b""Wouldn't it be easier just to use RequestExecutor.TopologyUpdated event, in worst case this happens every 5 minutes, but when there are requests to that database, then it happens just after first request that happened after topology changed"""
8340,244106147,"b""No, the problem is that if we don't get topology updates, in a mostly idle app that watches `Changes()`, we won't know about this soon enough"""
8340,244108830,"b'Can we rename that to \'SendSupportedFeatures\' and have a single notification for supported features (more future proof)\r\n\r\n```json\r\n{\r\n   ""TopologyChange"" : true\r\n}\r\n```'"
8340,244108912,"b'I like that, yes.'"
8340,244109653,"b""Ok. Can we double check that this will not brake old clients (I think not because it lacks 'Type' property)?"""
8340,244110281,"b""Yes, it intentionally doesn't have `Type` properly.\r\nThe C# client is safe, need to check the others, though"""
8340,244145902,"b'just `true` not `""true""`\r\n\r\nthen you can do `json.TryGet(nameof(TopologyChange), out bool supports)`'"
8340,244146027,b'Use `nameof(TopologyChange)` and the `.TryGet(bool)`'
8473,247823979,"b'No, that is really heavy weight and it is something that we know will cause us issues.\r\nWe can always bring back this code'"
8473,247825324,"b""I don't think this is a  good idea. How do we know that this is from _our_ context pool and not from another?"""
8473,247862622,"b'Probably @maximburyak should confirm, but `_threadIds` are local to the context pool and we are no longer hijacking the ThreadIdHolders from other pools, we are always creating an instance for this specific pool in `EnsureCurrentThreadContextWillBeReleased` or reuse one from the ones that were previosly created by that pool.'"
8477,247489538,"b""We are setting 'Created' 2 lines below?"""
8477,247490082,"b'we want to have a property `Sorters` always, in worst case with empty array'"
8477,247632179,b'no content also removed application/json. It is common pattern in controllers. Although the method name is a bit misleading. '
8477,247865496,b'done'
8473,247879117,"b'Yes, you are correct.'"
8493,248230793,"b""I assume that we don't need to worry about concurrent queries here?"""
8493,248232641,"b""This was done to set a timeout on first batch of newly created index (test RavenDB_8847). I've assumed that even when we have more then 1 concurrent query, then it is still an acceptable behavior."""
8493,248232826,b'ok'
8473,248339732,"b""ok, created an issue for that, we'll let a few more nightlies to run with that and we'll get it removed https://issues.hibernatingrhinos.com/issue/RavenDB-12699"""
8485,248179313,"b""Maybe:\r\n`Failed to parse filter expression after a 'where' clause located next to '{collection.FieldValue}'. The problematic query element alias is '{alias}'`"""
8485,248179892,"b""`Expected operator after '{}' field, but found {}. Valid operators are...`"""
8485,248179949,b'Remove?'
8485,248180163,b'an -> a'
8485,248180241,b'an -> a'
8485,248182431,"b""Let's move those to a separate method"""
8485,248184678,b'I like it'
8485,248306575,"b""I've thought about extracting just the exception to `ThrowInvalidQueryException(string message)` and use it in all places where you are throwing the ex (we are doing similar thing with `ThrowParseException`"""
8485,248337590,"b""We could have a single function that receives exception message string, but I think that we could postpone it to later refactorings and we could merge this PR, because all significant preformance related issues we addressed, and I'd prefer avoid additional context switches. """
8496,248371785,b'I think we should use `DateTime.UtcNow` ?\r\nAlso it would be better to introduce variable before all of the loops and use one value'
8497,248557691,b'How can the old code create NRE here?'
8495,248558162,b'Also `flushToDisk: true` if the `outputStream` is a `FileStream`'
8495,248558268,"b'Same here, `FileStream` handling'"
8495,248558700,"b""Doesn't this mean that encrypted db always restore from encrypted database?\r\nBut we are restoring the db at this point, so I don't see how this can be possible? Where is that key coming from?"""
8495,248642156,b'FileStream is a stream. changed the name in https://github.com/ravendb/ravendb/pull/8506'
8495,248642169,b'FileStream is a stream. changed the name in https://github.com/ravendb/ravendb/pull/8506'
8495,248642185,"b""In https://github.com/ravendb/ravendb/pull/8506 I changed this method.\r\nThe key is from _restoreConfiguration.EncryptionKey . we do  '_serverStore.PutSecretKey(_restoreConfiguration.EncryptionKey,...' in Execute"""
8495,248642526,"b'So we need to check on `FileStream` and then call `Flush(flushToDisk: true)` here, no?'"
8512,248869640,"b""I thought it is pretty safe to assume there are not multiple nested aggregate exceptions in this path and we can directly access `InnerException` but I haven't done in-depth analysis"""
8523,249288215,b'method return type should be changed to `List<ProcessThread>`'
8523,249289031,b'done'
8531,249544683,"b'Add the thumbprint as well.\r\nAnd this should go to info, not ops'"
8532,249564724,b'@iftahbe the loop can continue after catching the exception? Can we succeed on some of the certificates and fail on others or we will just log a lot of exceptions? '
8532,249668288,"b""Yes we can fail on one and succeed at the other. I believe this is a very rare case. Anyway, I'm moving the logging to Info."""
8530,249543727,b'Why build it manually?'
8530,249543852,b'Would be better to move this to `ChangeVectorUtils` in general. Any changes / optimizations would only happen in one place'
8530,249544094,b'Missing equality to `LazyStringValue`'
8530,249544162,b'Comment here to explain different optimization levels can cause this'
8530,249697031,b'done'
8530,249697244,b'Will address it in a different issue: https://issues.hibernatingrhinos.com/issue/RavenDB-12731\r\n'
8535,249721310,b'Check those in the `IsExpectedException` also.'
8518,249785081,"b""I'm not sure how we can track that, but for the parsing above, we certainly should dispose of the LSV"""
8518,249787274,b'Can we use span here?'
8518,249797502,"b""Type converter is not the owner. Caller should know best. The semantics of this method is unclear, so on an optimization pass I wouldn't change the semantics. We should open a new ticket to figure out if we can allow destructive semantics on type converters and modify all of them accordingly"""
8518,249798735,"b""Probably, but wouldn't be clean anyways because right now the core is unaware or span. The spanification of the core should deal with that and treat span as first class citizen starting wit voron and sparrow"""
8518,249810156,"b""For the most part, we expect this to be called from indexing / projection code, so the target isn't a dynamically allocated string but rather a pointer to a blittable"""
8518,249810811,"b'We can already use span, we have already started to take dependency on it.\r\nSo we can technically get a `Span<byte>` and then use `Utf8Parser.TryParse` directly'"
8518,249810929,"b'Not sure how much that would help, the common case is a string, not date time'"
8518,249850526,"b'Yes, I have several cases where I am already working with spans already, but they are still a clutch that require the same method to be written in 2 different APIs. We need a definite solution. The generalized allocators are giving us spans for arbitrary memory with a decent API. That along with the ability to customize heavily the behavior is the big change there.'"
8518,249851138,"b'For example, if every call with a pointer you need to write `new ReadOnlySpan<byte>(ptr)` the code gets unwildly very fast.'"
8545,250094964,b'Did you include other icon files in this PR? Or average icon was already present? '
8545,250096486,"b""It was already present, I've reused other icon but with different class name."""
8545,250096773,"b'oh, I can see it uses the same code as icon-minus. Thanks'"
8539,249807858,b'Why is this method handling the `OPTIONS` here?'
8539,250098394,"b""Sorry, I didn't copy the actual handler."""
8518,250127746,"b'@redknightlois you are right, I was refering to the usage of the after compressed string decompression, thing is that ""here"" we know ""for sure"" that the value won\'t be used'"
8536,249768426,"b'You need to also include _the actual reason you failed here_, otherwise, the user is left guessing'"
8536,249768746,"b""There is a LOT going on in this statement, make it into its own function and use `if` to clearly show what is going on there.\r\n\r\nI'm not following why you have `Combine` there"""
8536,249784959,b'Are we combining this correctly? One `DataDirectory` with another one?'
8536,249785157,"b""instead of doing that you should use `ServerStore.Configuration.Core.DataDirectory.Combine('')` """
8536,249849638,b'done'
8536,249849710,b'done'
8536,249849789,b'done'
8536,249854925,b'done'
8536,249920831,b'I think we need to put `e` as inner exception in all of those exceptions here.'
8536,249921270,"b'Let\'s avoid multiple `:` in the message. Maybe change to sth like that:\r\n```\r\n$""Invalid snapshot file \'{restoreConfigurationJson.LastFileNameToRestore}\' at \'{zipPath}\' path""\r\n```\r\n\r\nThis should isolate the path nicely (need to apply to other messages also sth similar)'"
8536,249924052,"b'can we use `new PathSetting(restoreConfigurationJson.DataDirectory, baseDataDirectory).FullPath` here?\r\n\r\nWe do some validation inside that class.'"
8536,249924662,b'Should be `<` instead of `<=`'
8536,250114744,b'done'
8536,250121305,b'done'
8536,250124350,b'done'
8518,250150476,"b""The caller knows it won't be used, not the method. Callers responsibility to deal with it"""
8518,250151086,b'Clear responsibility and usage uniformity is key when handling memory manually. Having a non uniform destroy semantics here is just asking for trouble'
8518,250519343,"b'So is there a way we could avoid a ""temporary leak"" of the uncompressed string? or it\'s not a viable scenario in the first place (date string is too short to be compressed?)'"
8502,248638092,b'Missing `result` here'
8502,248639217,b'Huh? That looks strange. Why _would_ we have a `DeleteOnClose` for _journals_ ?\r\n'
8502,248639576,b'```suggestion\r\n        public override string ToString() => FileName?.FullPath;\r\n```'
8502,248640296,b'missing `rc` here'
8502,248640834,"b""If we aren't handling, then the error is opaque to us, the comment is misleading, then"""
8502,248642794,b'`SafeMmapHandle`'
8502,248643293,"b'`SafeMmapHandle` ?\r\nAlso, we probably want separate methods for closing journal handle and mmap handles.'"
8502,248643432,b'SafeJournalHandle  ? SafeMMapHandle?'
8502,248643562,b'`[StructLayout]` ?'
8502,248643737,"b'`Safe, Danger, PureMemory`'"
8502,248643850,b'You are missing the `rc` from the method call'
8502,248643999,"b'In order to produce good error, we need both the special error code _and_ the error code'"
8502,248644448,b'what does this mean?'
8502,248645367,"b'```suggestion\r\nrvn_prefetch_virtual_memory(void *virtual_address, int64_t length, int32_t *detailed_error_code);\r\n```'"
8502,248645822,"b'```suggestion\r\nrvn_dispose_handle(const char *file_path, void *handle, int32_t delete_on_close, int32_t *detailed_error_code);\r\n```\r\n\r\nAnd we should probably distinguish between journal / pager handles'"
8502,248645978,"b'```suggestion\r\nrvn_allocate_more_space(const char *file_name, int64_t new_length_after_adjustment, void *handle, int32_t flags, void **new_address, int32_t *detailed_error_code);\r\n```'"
8502,248646123,b'We have `rvn_close_journal` and `rvn_dispose_handle` which is confusing'
8502,248646319,b'Under what scenario would we use this?'
8502,248646481,b'File close options?'
8502,248646759,"b'```suggestion\r\nrvn_dispose_handle(const char *file_path, void *handle, int32_t delete_on_close, int32_t *detailed_error_code)\r\n```'"
8502,248646866,b'`delete_on_close` should be `flags` or something like that'
8502,248647438,"b'This will wait, `200ms, 100ms`  which is probably not intended for'"
8502,248648191,"b""Just one error isn't enough, you need both the special error and the return code."""
8502,248648358,b'This will never be true'
8502,248649044,b'This is wrong'
8502,248649108,b'```suggestion\r\n    *handle = (void*)(int64_t)fd;\r\n```'
8502,248650373,"b'```suggestion\r\nrvn_allocate_more_space(const char *file_name, int64_t new_length_after_adjustment, void *handle, int32_t flags,\r\n```'"
8502,248650940,b'Who actually closed the handle?'
8502,248651777,"b'This is linux only, not unix only'"
8502,248652892,b'why do we need this?'
8502,248652950,"b'Call truncate here, before we do the write'"
8502,248653325,b'why are you modifying the `buffer` / `size`  /`offset`?'
8502,248653590,"b""I _think_ that you are trying to continue from the previous location, but that isn't what we want.\r\nIf we failed, we assume that we failed completely and do this from the beginning"""
8502,248653913,"b""Let's do the check on 0, instead here"""
8502,248654182,b'```suggestion\r\n    if (size.QuadPart <= initial_file_size)\r\n```'
8502,248654276,b'Yes'
8502,248654319,b'No '
8502,248666756,b'This function writes the file in sections. Maybe `write_file_in_sections` will be more suitable?'
8502,248669234,b'If a more then 4GB write interrupted by low memory the next attempt to write in smaller pieces (4K) will start in the point when the write stoped '
8502,248669543,b'Not worth the extra complexity for super rare event. Make it start from scratch'
8502,248670075,b'But we know where we stopped why not to start from there? '
8502,248670370,"b'So? You are already in error state, better to make sure.\r\nAnd the real issue is that I want to make sure that the code is simpler. Better than having to deal with very rare event and complicate matters.'"
8502,249269997,"b'```suggestion\r\n[StructLayout(LayoutKind.Explicit, Pack = 1)]\r\npublic struct PrefetchRanges\r\n{\r\n  [FieldOffset(0)]\r\n  public IntPtr VirtualAddress;\r\n  [FieldOffset(8)]\r\n  public IntPtr NumberOfBytes;\r\n}\r\n```'"
8502,249270060,"b'```\r\n[StructLayout(LayoutKind.Sequential, Pack = 1)]\r\npublic struct PrefetchRanges\r\n{\r\n  public IntPtr VirtualAddress, NumberOfBytes;\r\n}\r\n```'"
8502,249270122,"b'In C, you use\r\n\r\n```\r\nstruct prefetch_ranges {\r\n     void * virtual_address;\r\n     size_t number_of_bytes;\r\n\r\n};\r\n```'"
8502,249271390,b'`DisposeInternal`'
8502,249271460,"b""That's was the old behavior, and this happens rarely anyhow."""
8502,249367295,"b'Use `Single` instead of `First` here, to assert that there can only be one'"
8502,249367351,"b'Log it out, as info'"
8502,249367548,b'why the format change?'
8502,249367714,b'Is this also closing the handle and ensuring no finalization?'
8502,249367994,"b""I don't like it, and I'm not sure that we even need this."""
8502,249368100,"b""Use `IntPtr` here, it isn't a pointer"""
8502,249368642,b'Why do you have `file_name` here?'
8502,249369161,"b""Let's not get the `file_path` here, instead, we can use: https://stackoverflow.com/questions/1188757/getting-filename-from-file-descriptor-in-c """
8502,249369799,b'very nice'
8502,249387049,b'This is a wrap to the origin function. \r\n[The `Pager.FileName.FullPath` and `Pager.IsDeleteOnClose` access required to release the handle](https://github.com/ravendb/ravendb/pull/8502/files#diff-2315f73cb69a4ae8a10a5fd39ba78ffbR246)\r\nso after the handle arrived from the `Pal` function [the `Pager` assigned to the handle](https://github.com/ravendb/ravendb/pull/8502/files#diff-6b6e477388dca67063d6e9687cf074b9R101)'
8502,249391863,"b""Let's not do that. Instead, let's move these values into the unmanaged memory and remember them"""
8502,249399609,"b'do you mean:\r\n```\r\nGC.SuppressFinalize(_handle);\r\n            var rc = rvn_mmap_dispose_handle(FileName.FullPath, _handle, IsDeleteOnClose, out var errorCode);\r\n            if (rc == 0) \r\n                return;\r\n            GC.ReRegisterForFinalize(_handle);\r\n```'"
8502,249400087,"b""unlink uses path (there's no other way, and we do not want to unlink other paths to the file which we didn't create)."""
8555,250601873,"b""The code here is actually correct. It is stating that we didn't use enough of the file.\r\nThe problem is actually different. It is that we are not checking for the maximum size that we should have here."""
8555,250602294,"b'That would still cause ""bouncing"". If you transactions are varying in size, that can cause you to grow & shrink things rapidly.\r\nThe problem is that we only have `initialSize` here, and we need the `maxSize` as well'"
8555,250603097,"b'The bounce would (with the latest change) happen only all five minutes, but I get your point. Should I close the PR, or attempt a ""real"" fix sometimes this week?'"
8555,250606878,b'I see you are way ahead of me; I see no more issues with your latest commit'
8518,250608026,b'what temporary leak? And strings are only compressed from 128bytes'
8538,250085004,"b""I'm a bit worried about that change. Note we call `_updateLogInfo` action from `UpdateFileHeaderAfterDataFileSync`\r\n\r\nhttps://github.com/ravendb/ravendb/blob/d476f61ccb2ffbc77fe95772c3599183a1204097/src/Voron/Impl/Journal/WriteAheadJournal.cs#L1216-L1226\r\n\r\nand this can override potentially `LastSyncedJournal` we set here:\r\n\r\nhttps://github.com/ravendb/ravendb/blob/d476f61ccb2ffbc77fe95772c3599183a1204097/src/Voron/Impl/Journal/WriteAheadJournal.cs#L1221\r\n\r\nBTW The case that `JournalFilesCount == 0` might be tricky for us during recovery. See here:\r\nhttps://github.com/ravendb/ravendb/blob/d476f61ccb2ffbc77fe95772c3599183a1204097/src/Voron/Impl/Journal/WriteAheadJournal.cs#L163-L167\r\n I'm gonna double check that - I'm worried that we might still have some journals that were not synced and we should to run the recovery"""
8538,250112151,"b""Please confirm, but I think you did it specifically for compaction, didn't you? For that purpose I think that would be ok because we force syncing, but might be not to accomplish that so probably only if we `synced` successfully:\r\n\r\nhttps://github.com/ravendb/ravendb/blob/69018d823cb89f4d0bbb9c636b82d14110250f8d/src/Voron/Impl/Compaction/StorageCompaction.cs#L87-L88"""
8538,250578898,b'Why are you exiting the write lock here?'
8538,250599278,"b""We're already under write lock so we release it so the updater can access the header accessor. We're in the constructor of storage env so nobody else can touch it anyway."""
8538,250618647,"b""I got NRE on `_lastFlushed.Journal.SetLastReadTxHeader` (`Journal` was `null`, test `RavenDB_10420`) after I added the suggestion to sync data file after recovery. I did it by adding the following at the end of ctor of `StorageEnvironment`:\r\n\r\n```\r\nif (isNew == false && _options.ManualSyncing == false)\r\n\tSuggestSyncDataFile(); // let's suggest syncing data file after the recovery\r\n```\r\n\r\nThe issue was that doing a sync _before_ we flushed anything isn't actually valid because `_lastFlushed` wasn't defined in `UpdateJournalStateUnderWriteTransactionLock`. So I decided to not scheduling the sync immediately after loading a database. We'll do it after the first flush."""
8518,250640948,"b'The ""possible"" leak was when we inflated the compressed string, but returned a datetime, or timespan, but given that strings are compressed only from 128bytes size, it\'s irrelevant for those types of input'"
8518,250714118,"b'Also, remember that those leaks get healed up on context reset, so they should be typically small anyways.'"
8554,250604247,b'Why do you have this change?'
8554,250660167,b'Wait for the topology to change'
8554,250763728,b'@efratshenhar check this PR https://github.com/ravendb/ravendb/pull/7688\r\nIt looks like we did not applied that to 4.0'
8554,251193584,"b'I understand what it does, but why are you waiting for topology change when updating external replication?'"
8538,251194034,"b""In that case, we need to do a suggested flush, anyway, no?\r\nI don't think it would be triggered until the first commit otherwise, no?"""
8556,251194721,b'Replace `NumberOfReservedBytes` with `3`'
8549,251223888,"b'But that is something that can happen, no?'"
8549,251223905,b'https://stackoverflow.com/questions/7491680/unicode-characters-having-asymmetric-upper-lower-case-why'
8546,250150389,"b'We need to move this inside the `actions.WriteDocument` for DatabaseDestination.\r\n\r\nYou can throw `DocumentDoesNotExist` exception there, catch it here and increase the errored count.'"
8546,250150532,"b'We need to move this inside the `actions.WriteCounter` for DatabaseDestination.\r\n\r\nYou can throw `DocumentDoesNotExist` exception there, catch it here and increase the errored count.'"
8546,250540053,"b""for StreamDestination we don't need it, right?"""
8546,250551343,b'I do not see a reason.'
8546,250578480,"b""Can we avoid opening a ReadTransaction for every call?\r\nIt would be better to open transaction when we haven't opened it before and in HandleBatchOfDocumentsIfNecessary when we are actually adding the batch for processing, we can close the transaction"""
8546,250600104,"b'Also, you _must_ provide more details here. For example, what is the missing document?'"
8546,250600155,"b'Same, not enough info on error'"
8546,250603946,b'@efratshenhar just pass the Id in the ctor. It will generate nice message.'
8546,250605503,"b'There is also a second parameter there, you can add a detailed message. We should add that to the progress so user will see what is the source of the error maybe? I think we have sth like `result.AddError` there available.'"
8572,251238600,b'@ml054 Can you review this part? I had a conflict here and I;m not sure if I merged this correctly.'
8518,251240767,"b""@redknightlois that's correct"""
8571,251233534,b'I think we need to initialize the CTS a bit earlier to avoid getting any possibility of passing `null` here. Also code in the `UpdateTopologyChangeNotification` should use cts.Token all the way down probably. Now it is mixed between cts.Token and ServerShutdown.'
8571,251233917,b'Why do you get a token _source_ here? '
8571,251247708,b'changed'
8571,251247711,b'changed'
8543,249950205,b'Maybe we should use `AddParameter` method. I do not remember if we are doing some validation there or not.'
8543,249950548,b'Maybe we should use `AddParameter` method. I do not remember if we are doing some validation there or not.'
8543,249950926,"b""Let's skip interpolation and split it to few writer calls."""
8543,249951341,b'I think we do not need cancellation token here'
8543,249951521,"b""Let's remember to add the overload with `IDocumentQuery<TOther>`"""
8543,249953181,"b'typo:\r\n\r\n```\r\n$""Select is not permitted in a \'With\' clause in query: {docQuery}""\r\n```'"
8543,249953277,"b'typo:\r\n\r\n```\r\n$""Select is not permitted in a \'With\' clause in query: {docQuery}""\r\n```'"
8543,250161613,"b""No, we don't, that isn't executing"""
8543,250177296,"b'I need to set the key of the parameter in the ""parent"" query the AddParameter only gets the value of the parameter.\r\nThe keys are promised to be unique so this will not throw (since we never remove parameters from the dictionary and I use the count of values and with statements)'"
8543,250179369,b'It will be less readable but okay'
8543,250184799,b'I need to see if my solution works for IDocumentQuery since the tokens might be already populated with parameter names'
8543,250185373,b'I might need to transform the DocumentQuery to a queryable and back so i could modify the tokens. writing a test to check this senario.'
8543,250195955,"b'@ayende @ppekrol \r\nwhat if we have something like so:\r\n.With(""Foo"", session.Advanced.AsyncDocumentQuery<Foo>(), q => q.WhereIn(x=>x.Name, names))\r\nThe issue here is that i need a clean DocumentQuery, i could replace the empty AsyncDocumentQuery with those three parameters:\r\nstring indexName , string collectionName , bool isMapReduce\r\nto construct the query myself but if not then we can\'t use my approach and we are back to iterating the tokens'"
8543,250205407,"b'We can either drop the support for IDocumentQuery or do:\r\n```\r\n.With(""Foo"",q => q.DocumentQuery<TIndex>().WhereIn(x=>x.Name, names));\r\n```\r\n\r\nThe q will be our own \'builder\' that will do:\r\n```\r\npublic IFilterDocumentQuery<T> DocumentQuery<TIndex>()\r\n{\r\n    var dq = session.Advanced.DocumentQuery<TIndex>();\r\n    dq.PrefixParameters = ""abc"";\r\n    return dq;\r\n}\r\n```'"
8543,250234275,"b'@ppekrol okay I have made modification they are still WIP please look at :\r\nIAsyncGraphQuery<T> With<TOther>(string alias, Func<IAsyncDocumentBuilder,IAsyncDocumentQuery<TOther>> queryFactory);'"
8543,250239597,b'rename to `IAsyncDocumentQueryBuilder`'
8543,250748944,b'We should not inherit from `IEnumerable<T>` but I guess this is related to https://issues.hibernatingrhinos.com/issue/RavenDB-10520 and for now we do not have much choice?'
8556,251314064,b'Fixed in https://github.com/ravendb/ravendb/pull/8576'
8538,251336718,"b""The recovery on startup is actually the same as flush - it writes data from journals to data file but it's unsynced stuff. So maybe we should set `JournalApplicator._lastFlushed` at the end of the recovery? Like we do at the end of flush?\r\n\r\nThen we can safely suggest data sync after the recovery."""
8538,251574897,"b'Yes, I think we should set that one. '"
8560,251292575,"b""Let's change that to `/tasks/pull-replication/hub`"""
8560,251293583,b'`taskId` instead of `key` ?'
8560,251294281,"b'We will not be able to remove the cert once it was set, only override it. Just want a confirmation that this is what we wanted.'"
8560,251294588,b'Just `PullReplications`'
8560,251307738,"b""we have 2 cases:\r\nhttp -> you can't provide certificate\r\nhttps -> you have to provide certificate\r\n\r\nso validation guard against this. \r\n\r\nI've added this condition (and I'm not proud of it) but it allows us using same cert when doing edit. """
8560,251308195,b'we use key in every other ongoing task so it is by convention. '
8560,251401896,b'done'
8560,251404338,b'done'
8560,251548243,b'Plural would be better.'
8560,251582071,b'you are absolutely right. will fix that - thanks!'
8560,251721797,b'done'
8574,251312113,"b""I'm pretty sure that we don't need `_llt.FreePage` now"""
8574,251312664,b'Can we just call `DiscardScratchModificationOn` here?'
8574,251327040,"b'Yes, you do. Consider the case where you _shrink_ the value.\r\nYou wrote 64 KB, now you write 16 KB. We need a test for this, though'"
8574,251327151,"b'Yes, I belive that would be best'"
8574,251334970,"b'I don\'t see a reason to call `FreePage` since we dropped `_dirtyOverflowPages` concept.\r\n\r\nThe initial 64KB write allocated page #10 (#23 in scratch). Now we have 16KB to write and we\'re in `TryOverwriteOverflowPages` optimization. We just need to discard #23, and allocate a new page in scratch for page #10 which will be smaller than initially.\r\n\r\nTest:\r\n\r\n```\r\n[Theory]\r\n        [InlineData(32 * 1024, 32 * 1024)]\r\n        [InlineData(32 * 1024, 16 * 1024)]\r\n        public void Can_update_big_value_in_the_same_transaction(int initialSize, int updateSize)\r\n        {\r\n            var r = new Random();\r\n\r\n            using (var tx = Env.WriteTransaction())\r\n            {\r\n                Tree tree = tx.CreateTree(""tree"");\r\n\r\n                var initial = new byte[initialSize];\r\n\r\n                r.NextBytes(initial);\r\n                tree.Add(""key"", initial);\r\n\r\n                var updated = new byte[initialSize];\r\n\r\n                r.NextBytes(updated);\r\n                tree.Add(""key"", updated);\r\n\r\n                tx.Commit();\r\n            }\r\n        }\r\n```'"
8574,251743974,b'@ayende You added some tests to verify the behavior when updated value is shrink. Do you still think that `_llt.FreePage` is necessary here?'
8581,251572787,b'This is a big method and not likely to be inlined even with this.\r\nWhy is this here?'
8581,251572974,b'remove this'
8581,251725657,b'done'
8581,251725667,b'done'
8581,251848500,b'Check what happens with attachments in the same scenario'
8581,251849292,b'Remove this'
8581,251859822,b'done'
8581,251859860,b'done'
8574,252000635,"b""Yes, inside `FreePage`, we are calling \r\n\r\n```\r\n_freeSpaceHandling.FreePage(this, pageNumber);\r\n_freedPages.Add(pageNumber);\r\n```\r\n\r\nOtherwise, we'll lose the space"""
8574,252016233,b'Right. '
8598,252024922,b'doc is DynamicNullObject.Null (the return value of LoadDocument when the document is missing)\r\nhttps://github.com/ravendb/ravendb/pull/8599'
8340,252190949,"b'It broke java client for sure, see: https://issues.hibernatingrhinos.com/issue/RDBC-268'"
8340,252192001,"b'And very likely the rests as well, I would assume'"
8609,252226308,b'Should probably be operations'
8609,252226801,b'Depending on the storage env type I wanted to suggest different actions to recover from this state. Please let me know if you see the potential improvement of those messages.'
8609,252227061,"b""When would this ever be triggered because of the missing journal?\r\nYou may be missing journal 16, but 17 is there, so it wouldn't call it, no?"""
8609,252228771,b'Fixed in https://github.com/ravendb/ravendb/pull/8609/commits/f82c40d830e0afbdf48da42e2457ecdf2f0964ee'
8609,252230026,"b""The existing code, in particular, `TryMoveJournals` was created to handle the change when we moved journals files to `Journals` directory in the past.\r\n\r\nIf journals are already in `Journals` directory then we're sure that missing 16 will cause throwing exception here."""
8599,252147113,"b'If `doc` is `DynamicNullObject`, your cast will fail, need to do the check higher than this.'"
8599,252220274,b'Done'
8621,252706893,b'lets use `nameof` here'
8621,252707230,"b""Let's avoid LINQ, also we need OrdinalIgnoreCase comparer here I think?"""
8611,252295926,b'Can we extract this computation to the constructor? \r\nI want to make it easy to ignore\r\n'
8611,252296276,"b""Also, what about the behavior a bit below, where we do the check again in:\r\n\r\n```\r\n// if I can't close the tx, this means that the previous async operation is still in progress\r\n// and there are incoming requests coming in. We'll accept them, to a certain limit\r\nif (modifiedSize < _maxTxSizeInBytes)\r\n    continue; // we can still process requests at this time, so let's do that...\r\n```"""
8611,252296663,b'Include the `lastWin32Error ` here too'
8611,252671478,"b""I'm not sure what should be the behavior in the merger, I don't want to start rejecting requests maybe it is better if @aviviadi  or @haludi will look into that?\r\n_maxTxSizeInBytes controls the max transaction size it is set to 4MB for 32 bit\r\nI'm not sure what the behavior is if we break from this loop..."""
8611,253290512,b'We need to move this to ctor and mark it as readonly'
8611,253290620,b'You can do that by accessing database.Configuration.Storage.ForceUsing32BitsPager'
8635,253307542,"b'@valeriob It is actually a big change, because now all queries that were doing `ToList()` will be allocating an array and after that allocating a second list.\r\n\r\nI think it would be better to just invoke `ToListAsync` extension method here and issue `ToArray` on the results here as a shortcut.'"
8635,253307566,b'Just invoke previous implementation and then do `ToArray` on the results as a shortcut.'
