issue_id,issue_no,title,body
359315860,893,b'ONNX/Sonoma - add strong name signing to dlls.',b'ML.Net requires strong-name signed assemblies for loading dlls.'
359315596,892,b'ONNX/Sonoma -- Port to .NetStandard',b'Replace the windows only  C++/CLI layer for unmanged code interop with Pinvoke calls to  comply with .NetStandard and remove .NetFramework dependency'
359315191,891,b'ONNX/Sonoma - remove dependency on Python model_export utility',"b""Sonoma ships with a model_export utility to generates a manifest.json file containing input/output shapes, names, and types.\r\n\r\nIt's not required for ONNX models in ml.net, and causes extra user hops -- this dependency needs to be removed."""
359246664,889,b'Hot linking to a UCI dataset',"b'I noticed we are hot linking to a UCI dataset:\r\nhttps://github.com/dotnet/machinelearning/blob/a6e3c0a79c225c84f882cb8c8c6013f070cf0e7a/build.proj#L80\r\n\r\nWe should get CELA approval for hot linking, and if possible get approval to redistribute the full dataset in either the [/test/data/](https://github.com/dotnet/machinelearning/tree/6ed90b713f0dbf51a355dab189988554991a7b16/test/data) folder (if small), or the CDN (if large). \r\n\r\nWe should still explore Git LFS for hosting datasets. [[relevant discussion](https://github.com/dotnet/machinelearning/pull/198#issuecomment-391042287)]\r\n\r\n\r\n'"
359167602,885,b'Create IDataView from unsafe pointer like float*',"b""There is a CreateDataView function which can accept a customized data type (`IList<TRow> data`) and optionally a schema (`SchemaDefinition schemaDefinition`). Is it possible to pass a data structure like\r\n`class NativeTensor{\r\n  long size;\r\n  float* addr;\r\n};`\r\nto `IList<TRow> data` with a proper definition of schema. I have searched through the code base but didn't find any test with `schemaDefinition!=null`."""
359004976,884,b'Setting column weights in KmeansPlusPlus',"b""I find no clue as to how column weights can be adjusted for KmeansPlusPlus or any other type of ML. Gitter board shows no answer after several days. Is there an example? I did download the source code for ML.net and found nothing in the KMeans constructors. I assume ML.net will be doing this on the import or is it something not implemented so far? What is the road map to making this usable for where  KmeansPlusPlus needs to be tuned?\r\n\r\nIn Accord.net it's WeightColumn = (new double[] { .95, 0.05, .05, .95 }) . There is some WeightColumn to as a string, but no documentation how it would be used.\r\n\r\npublic Microsoft.ML.Runtime.EntryPoints.Optional<string> WeightColumn { get; set; }\r\n"""
358831623,878,b'Remove public CmdParser.GetConsoleWindowWidth()',"b""See https://github.com/dotnet/machinelearning/blob/510382d2e3685fcf76ff22ea311c025df0f8fb27/src/Microsoft.ML.Core/CommandLine/CmdParser.cs#L506-L568\r\n\r\nThis function is available on the `System.Console` class. We don't need to provide an API for this ourselves, plus we are returning the wrong thing in ML.NET (which builds with `CORECLR` defined)."""
358814814,875,b'Convert Prior and Random trainers to estimators',"b'Convert Prior and Random trainers to estimators as part of the API overhaul project, and write tests for the new estimators.'"
358786355,873,b'Failure while using WordEmbeddings [Regression]',"b""I am using Maml.MainAll(string cmd) for producing the benchmark results.\r\n\r\nThe command that I tried is \r\n```\r\nmaml.exe CV \r\ntr=OVA{p=AveragedPerceptron{iter=10}}\r\nk=5 \r\nloader=TextLoader{quote=- sparse=- col=Label:R4:0 col=rev_id:TX:1 col=comment:TX:2 col=logged_in:BL:4 col=ns:TX:5 col=sample:TX:6 col=split:TX:7 col=year:R4:3 header=+}\r\ndata=c:\\git\\machinelearning\\bin\\AnyCPU.Release\\Microsoft.ML.Benchmarks\\netcoreapp2.1\\491da934-573a-4301-bb13-570ecee3aed2\\bin\\Release\\netcoreapp2.1\\external\\WikiDetoxAnnotated160kRows.tsv \r\nxf=Convert{col=logged_in type=R4} xf=CategoricalTransform{col=ns} xf=TextTransform\r\n{col=FeaturesText:comment tokens=+ wordExtractor=NGramExtractorTransform{ngram=2}} \r\nxf=WordEmbeddingsTransform{col=FeaturesWordEmbedding:FeaturesText_TransformedText \r\nmodel=FastTextWikipedia300D} xf=Concat\r\n{col=Features:FeaturesText,FeaturesWordEmbedding,logged_in,ns}\r\n```\r\nThe error I get is \r\n```\r\n--- Command line args ---\r\nCV tr=OVA{p=AveragedPerceptron{iter=10}} k=5 loader=TextLoader{quote=- sparse=- col=Label:R4:0 col=rev_id:TX:1 col=comment:TX:2 col=logged_in:BL:4 col=ns:TX:5 col=sample:TX:6 col=split:TX:7 col=year:R4:3 header=+} data= c:\\git\\machinelearning\\bin\\AnyCPU.Release\\Microsoft.ML.Benchmarks\\netcoreapp2.1\\95c44c13-fcff-45f8-8427-370a4bb30f47\\bin\\Release\\netcoreapp2.1\\external\\WikiDetoxAnnotated160kRows.tsv xf=Convert{col=logged_in type=R4} xf=CategoricalTransform{col=ns} xf=TextTransform{col=FeaturesText:comment tokens=+ wordExtractor=NGramExtractorTransform{ngram=2}} xf=WordEmbeddingsTransform{col=FeaturesWordEmbedding:FeaturesText_TransformedText model=FastTextWikipedia300D} xf=Concat{col=Features:FeaturesText,FeaturesWordEmbedding,logged_in,ns}\r\n--- Exception message ---\r\n(1) Unexpected exception: One or more errors occurred. (Exception has been thrown by the target of an invocation.) (Exception has been thrown by the target of an invocation.) (Exception has been thrown by the target of an invocation.) (Exception has been thrown by the target of an invocation.) (Exception has been thrown by the target of an invocation.), 'System.AggregateException'\r\n   at System.Threading.Tasks.Task.WaitAllCore(Task[] tasks, Int32 millisecondsTimeout, CancellationToken cancellationToken)\r\n   at Microsoft.ML.Runtime.Data.CrossValidationCommand.FoldHelper.GetCrossValidationTasks() in c:\\git\\machinelearning\\src\\Microsoft.ML.Data\\Commands\\CrossValidationCommand.cs:line 503\r\n   at Microsoft.ML.Runtime.Data.CrossValidationCommand.RunCore(IChannel ch, String cmd) in c:\\git\\machinelearning\\src\\Microsoft.ML.Data\\Commands\\CrossValidationCommand.cs:line 200\r\n   at Microsoft.ML.Runtime.Data.CrossValidationCommand.Run() in c:\\git\\machinelearning\\src\\Microsoft.ML.Data\\Commands\\CrossValidationCommand.cs:line 130\r\n   at Microsoft.ML.Runtime.Tools.Maml.MainCore(TlcEnvironment env, String args, Boolean alwaysPrintStacktrace) in c:\\git\\machinelearning\\src\\Microsoft.ML.Maml\\MAML.cs:line 140\r\n(2) Unexpected exception: Exception has been thrown by the target of an invocation., 'System.Reflection.TargetInvocationException'\r\n   at System.RuntimeMethodHandle.InvokeMethod(Object target, Object[] arguments, Signature sig, Boolean constructor, Boolean wrapExceptions)\r\n   at System.Reflection.RuntimeConstructorInfo.Invoke(BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)\r\n   at Microsoft.ML.Runtime.ComponentCatalog.LoadableClassInfo.CreateInstanceCore(Object[] ctorArgs) in c:\\git\\machinelearning\\src\\Microsoft.ML.Core\\ComponentModel\\ComponentCatalog.cs:line 212\r\n   at Microsoft.ML.Runtime.ComponentCatalog.TryCreateInstance[TRes](IHostEnvironment env, Type signatureType, TRes& result, String name, String options, Object[] extra) in c:\\git\\machinelearning\\src\\Microsoft.ML.Core\\ComponentModel\\ComponentCatalog.cs:line 977\r\n   at Microsoft.ML.Runtime.ComponentCatalog.CreateInstance[TRes](IHostEnvironment env, Type signatureType, String name, String options, Object[] extra) in c:\\git\\machinelearning\\src\\Microsoft.ML.Core\\ComponentModel\\ComponentCatalog.cs:line 901\r\n   at Microsoft.ML.Runtime.CommandLine.CmdParser.ComponentFactoryFactory.ComponentFactory`2.CreateComponent(IHostEnvironment env, TArg1 argument1) in c:\\git\\machinelearning\\src\\Microsoft.ML.Core\\CommandLine\\CmdParser.cs:line 2659\r\n   at Microsoft.ML.Runtime.Data.CrossValidationCommand.CreateRoleMappedData(IHostEnvironment env, IChannel ch, IDataView data, ITrainer trainer) in c:\\git\\machinelearning\\src\\Microsoft.ML.Data\\Commands\\CrossValidationCommand.cs:line 265\r\n   at Microsoft.ML.Runtime.Data.CrossValidationCommand.FoldHelper.RunFold(Int32 fold) in c:\\git\\machinelearning\\src\\Microsoft.ML.Data\\Commands\\CrossValidationCommand.cs:line 524\r\n   at System.Threading.Tasks.Task`1.InnerInvoke()\r\n   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state)\r\n--- End of stack trace from previous location where exception was thrown ---\r\n   at System.Threading.Tasks.Task.ExecuteWithThreadLocal(Task& currentTaskSlot)\r\n(3) Unexpected exception: Source array was not long enough. Check the source index, length, and the array's lower bounds.\r\nParameter name: sourceArray, 'System.ArgumentException'\r\n   at System.Array.Copy(Array sourceArray, Int32 sourceIndex, Array destinationArray, Int32 destinationIndex, Int32 length, Boolean reliable)\r\n   at Microsoft.ML.Runtime.Internal.Utilities.BigArray`1.AddRange(T[] src, Int32 length) in c:\\git\\machinelearning\\src\\Microsoft.ML.Core\\Utilities\\BigArray.cs:line 337\r\n   at Microsoft.ML.Runtime.Data.WordEmbeddingsTransform.GetVocabularyDictionary() in c:\\git\\machinelearning\\src\\Microsoft.ML.Transforms\\Text\\WordEmbeddingsTransform.cs:line 436\r\n   at Microsoft.ML.Runtime.Data.WordEmbeddingsTransform..ctor(IHostEnvironment env, Arguments args, IDataView input) in c:\\git\\machinelearning\\src\\Microsoft.ML.Transforms\\Text\\WordEmbeddingsTransform.cs:line 154\r\n\r\n```\r\n\r\nI also tried it using Microsoft.console proj  but I get similar results.\r\n\r\nlonger call stack\r\n```\r\n \tMicrosoft.ML.Core.dll!Microsoft.ML.Runtime.Contracts.DbgFailCore(string msg, Microsoft.ML.Runtime.IExceptionContext ctx) Line 772\tC#\r\n \tMicrosoft.ML.Core.dll!Microsoft.ML.Runtime.Contracts.DbgFail(Microsoft.ML.Runtime.IExceptionContext ctx) Line 779\tC#\r\n \tMicrosoft.ML.Core.dll!Microsoft.ML.Runtime.Contracts.Assert(Microsoft.ML.Runtime.IExceptionContext ctx, bool f) Line 834\tC#\r\n>\tMicrosoft.ML.Transforms.dll!Microsoft.ML.Runtime.Data.WordEmbeddingsTransform.Model.AddWordVector(Microsoft.ML.Runtime.IChannel ch, string word, float[] wordVector) Line 101\tC#\r\n \tMicrosoft.ML.Transforms.dll!Microsoft.ML.Runtime.Data.WordEmbeddingsTransform.GetVocabularyDictionary() Line 433\tC#\r\n \tMicrosoft.ML.Transforms.dll!Microsoft.ML.Runtime.Data.WordEmbeddingsTransform.WordEmbeddingsTransform(Microsoft.ML.Runtime.IHostEnvironment env, Microsoft.ML.Runtime.Data.WordEmbeddingsTransform.Arguments args, Microsoft.ML.Runtime.Data.IDataView input) Line 154\tC#\r\n \t[Native to Managed Transition]\t\r\n \t[Managed to Native Transition]\t\r\n \tMicrosoft.ML.Core.dll!Microsoft.ML.Runtime.ComponentCatalog.LoadableClassInfo.CreateInstanceCore(object[] ctorArgs) Line 209\tC#\r\n \tMicrosoft.ML.Core.dll!Microsoft.ML.Runtime.ComponentCatalog.LoadableClassInfo.CreateInstance(Microsoft.ML.Runtime.IHostEnvironment env, object args, object[] extra) Line 233\tC#\r\n \tMicrosoft.ML.Core.dll!Microsoft.ML.Runtime.ComponentCatalog.TryCreateInstance<Microsoft.ML.Runtime.Data.IDataTransform>(Microsoft.ML.Runtime.IHostEnvironment env, System.Type signatureType, out Microsoft.ML.Runtime.Data.IDataTransform result, string name, string options, object[] extra) Line 977\tC#\r\n \tMicrosoft.ML.Core.dll!Microsoft.ML.Runtime.ComponentCatalog.CreateInstance<Microsoft.ML.Runtime.Data.IDataTransform>(Microsoft.ML.Runtime.IHostEnvironment env, System.Type signatureType, string name, string options, object[] extra) Line 901\tC#\r\n \tMicrosoft.ML.Core.dll!Microsoft.ML.Runtime.CommandLine.CmdParser.ComponentFactoryFactory.ComponentFactory<Microsoft.ML.Runtime.Data.IDataView, Microsoft.ML.Runtime.Data.IDataTransform>.CreateComponent(Microsoft.ML.Runtime.IHostEnvironment env, Microsoft.ML.Runtime.Data.IDataView argument1) Line 2659\tC#\r\n \tMicrosoft.ML.Data.dll!Microsoft.ML.Runtime.Data.CrossValidationCommand.CreateRoleMappedData(Microsoft.ML.Runtime.IHostEnvironment env, Microsoft.ML.Runtime.IChannel ch, Microsoft.ML.Runtime.Data.IDataView data, Microsoft.ML.Runtime.ITrainer trainer) Line 266\tC#\r\n \tMicrosoft.ML.Data.dll!Microsoft.ML.Runtime.Data.CrossValidationCommand.FoldHelper.RunFold(int fold) Line 524\tC#\r\n \tMicrosoft.ML.Data.dll!Microsoft.ML.Runtime.Data.CrossValidationCommand.FoldHelper.GetCrossValidationTasks.AnonymousMethod__0() Line 494\tC#\r\n \tSystem.Private.CoreLib.dll!System.Threading.Tasks.Task<Microsoft.ML.Runtime.Data.CrossValidationCommand.FoldHelper.FoldResult>.InnerInvoke() Line 621\tC#\r\n \tSystem.Private.CoreLib.dll!System.Threading.ExecutionContext.Run(System.Threading.ExecutionContext executionContext, System.Threading.ContextCallback callback, object state) Line 145\tC#\r\n \tSystem.Private.CoreLib.dll!System.Threading.Tasks.Task.ExecuteWithThreadLocal(ref System.Threading.Tasks.Task currentTaskSlot) Line 2454\tC#\r\n \tSystem.Private.CoreLib.dll!System.Threading.ThreadPoolWorkQueue.Dispatch() Line 582\tC#\r\n\r\n```\r\nIt works perfectly fine with TLC 3.10 . I ran the same command using that version and it runs perfectly fine\r\n\r\n# Debugging\r\nThe array that is being getting created is of size 1 https://github.com/dotnet/machinelearning/blob/master/src/Microsoft.ML.Transforms/Text/WordEmbeddingsTransform.cs#L431\r\n\r\narray[0] = 300 //dimension of the word vector being downloaded which leads to failure later on.\r\nThere is no change in the file from the internal repo\r\n\r\ncc @danmosemsft @sfilipi @eerhardt @shauheen """
358672414,872,b'Need a strong name for the Microsoft.ML.Scoring NuGet',b'ML.NET requires all referenced assemblies to be signed with a strong name.'
358444942,871,b'ML.Net is not able to load Tensorflow GPU DLL...',"b'I am trying work with TF GPU native dll so that I can speed up the scoring process. I replaced the tensorflow.dll in `microsoft.ml.tensorflow.redist\\0.5.0\\runtimes\\win-x64\\native` with gpu version but ML.Net throws `DLL not found exception`.\r\n\r\nI did the same with TensorflowSharp and it loads the GPU version perfectly fine.\r\n\r\n### SOLVED\r\n#### Updating To TensorFlow GPU DLL\r\nIf you want to use TF GPU dll during scoring follow the steps below\r\n- In your ML.Net nuget, replace the `tensorflow.dll` in `microsoft.ml.tensorflow.redist\\<ML.Net-Version>\\runtimes\\win-x64\\native` with gpu version (please keep the name same).\r\n- You can grap the prebuilt gpu dll from https://github.com/fo40225/tensorflow-windows-wheel. \r\n- Update the graphics card drivers, CUDA and CuDNN according the Tensorflow gpu version you are using.\r\n- TensorFlowScorer will automatically pick up the TF GPU version.\r\n'"
358332894,868,b'Statically Piped Evaluators for Binary Classification and Regression',"b'Now that we have a few trainers/scorers as part of the static pipelines, the next step might be evaluators. This is somewhat different than other components, since evaluators are not pipeline components (excepting per-instance evaluators, perhaps), as we see here in the aspirational examples.\r\n\r\nhttps://github.com/dotnet/machinelearning/blob/df499aa9ea1d671e0df1c432622745c295e3e675/test/Microsoft.ML.Tests/Scenarios/Api/AspirationalExamples.cs#L133\r\n\r\nOne interesting part of the work is the introduction of a method of identifying columns. We already have this somewhat in the `.Append` method, where we are given an instance of the shape type, and select columns from it to show what to append. Here the technique looks identical, but we\'re in this case selecting a single item.\r\n\r\nWhat makes me a little nervous about this approach is that if the operations are extension methods on the column types, I see absolutely no way to prevent someone from calling one of those extension methods inside that ""indexer"" delegate, short of adding more protections in the analyzer. (And, maybe \r\nthis is fine, since the analyzer is clear and really this is probably a mistake a sensible person might plausibly make once.) More generally I talked about this in my remarks on [""context"" here](https://github.com/dotnet/machinelearning/issues/632#issuecomment-416391466).\r\n\r\nRelated to #632.'"
358305182,866,b'The documentation page for the TensorFlow transform needs to include the examples',"b'A few things to fix on the documentation page:\r\nThe documentation page for the TensorFlow transform currently does not include the examples. \r\nThere is more documentation on the Create method, than on the class itself. \r\nInternal fields, like ShortName, Summary and UserName are currently listed as public.'"
358231396,861,b'Move IComponentFactory from EntryPoints namespace',"b""The current `IComponentFactory` types are in the `Microsoft.ML.Runtime.EntryPoints` namespace.\r\n\r\nhttps://github.com/dotnet/machinelearning/blob/841ba785c58eb84fa0ce07de324f25d6e3dcbf94/src/Microsoft.ML.Core/EntryPoints/ComponentFactory.cs#L7-L12\r\n\r\nWe should move them to a more appropriate namespace, since `EntryPoint` doesn't really make sense, they are used outside of `EntryPoints`. I think they should go in the same namespace as the `ComponentCatalog`.\r\n\r\nAlso, we should remove the `IArgsComponent` interface, as I don't see it serving any purpose.\r\n\r\n/cc @TomFinley @Zruty0 @codemzs """
358229458,859,b'Update MlNetMklDeps Package Version',b'Update the NlNetMklDeps package to the new version 0.0.0.6. The new package version contains x86 binaries.\r\n'
358159111,854,b'Any chance to get access to [Microsft.ML.TensorFlow.TestModels] ? ',"b'### Issue\r\n\r\n- **What did you do?**\r\nNeed to run the tests for TensorFlow new features\r\n\r\n- **What happened?**\r\nIt seems that the ""cifar_model"" folder and some TF files are included in this package.\r\n\r\n- **What did you expect?**\r\nDownload and have access to [cifar_model/frozen_model.pb]\r\n\r\nThanks in advance.\r\n\r\n![image](https://user-images.githubusercontent.com/3533489/45235197-1f0c1180-b2a6-11e8-83d9-e51a7c9a7ad0.png)\r\n'"
357830543,850,b'Update Matrix multiplication test for multi-output.',b''
357748392,848,b'TensorFlowScorer in ML.NET does not support input tensor of unknown shape ',"b""Using Microsoft.ML 0.5.0\r\nYael told me she's already working on a PR to fix this issue. \xf0\x9f\x91\x8d \r\n\r\n**Issue/Bug:** \r\nWe\xe2\x80\x99d like to extend your test case TensorFlowTransformCifarLearningPipelineTest for making a demo, but instead of loading your \xe2\x80\x9ccifar\xe2\x80\x9d frozen model, we\xe2\x80\x99ll be using an inception model trained for imagenet (downloaded from https://storage.googleapis.com/download.tensorflow.org/models/inception5h.zip  ).\r\n\r\nThe main issue is that when executing the Train method of the pipeline, we get an error related to the initialization of the TensorFlowScorer, which I believe is related with using an input tensor of unknown shape. \r\n\r\nDetails of the bug/issue are below, but the main question is if we\xe2\x80\x99ll be able to use an input tensor of unknown shape.\r\n \r\nvar shape = tfShapes[i].ToIntArray().Skip(tfShapes[i][0] == -1 ? BatchSize : 0)\r\n\r\nFormer code is executed in the method TensorFlowMapper.GetInputMetaData(). tfShapes[i] is an object of type TFShape; if the shape is unknown, accessing by the indexer to the first dimension ( tfSfapes[i][0] ) throws a null exception. I checked that most of the methods in TFShape have a guard condition on dims == null, but the overridden indexer doesn\xe2\x80\x99t have this guard, what could be the culprit of the NullReferenceException\r\n\r\nBut even if you fix the indexer, then the method tfShapes[i].ToIntArray() it will return null for an unknown tensor, so this will throw again an exception.\r\n\r\nFull source code of the demo (and the crash) is available here:\r\nhttps://github.com/CESARDELATORRE/TensorFlowMLNETSamples/blob/master/src/TensorFlowMLNETInceptionv3ModelScoring/Program.cs\r\n"""
357708950,847,b'Proof of concept for debugger visualization',"b'We need to play around and see how we will visualize these things: \r\n- Data view\r\n- Row \r\n- Schema (including metadata)\r\n\r\nI think we should do this for static-typed things first, but for non-static-typed ones as well.\r\n\r\n/cc @TomFinley  @eerhardt \r\n'"
357596640,844,b'Train operation should be cancellable.',"b'### System information\r\n\r\n- **OS version/distro**: All supported\r\n- **.NET Version (eg., dotnet --info)**: All supported.\r\n\r\n### Issue\r\n\r\n- I attempt to write training of the models using API as part of internal pipeline\r\n- After I run `pipeline.Train()` I was not able to stop training using standard .NET CancellationToken API\r\n- Please provide ability to cancel such long running operation as training.\r\n\r\n'"
357426408,841,"b'The ""Area"" should not be provided as input when predicting a GitHub issue\'s label/area'","b'https://github.com/dotnet/machinelearning/blob/f89908708f81ae28ad23c7574d405c525ce61b62/test/Microsoft.ML.Tests/Scenarios/Api/AspirationalExamples.cs#L124\r\n\r\nI don\'t think the ""area"" (such as ""area-System.Net"") should be provided as input data when predicting the GitHub issue label/area because that is precisely what we want to predict. \r\n\r\nThe input data to provide when predicting in this case should just be:\r\n- Issue ID\r\n- Issue name/title\r\n- Issue description'"
357390701,839,b'The file [frozen_model.pb] is missing in the repo',"b'### Issue\r\n\r\n- **What did you do?** \r\nI\'m trying to run the test [ machinelearning/test/Microsoft.ML.Tests/Scenarios/TensorflowTests.cs]\r\n\r\n- **What happened?** \r\nIt seems that I need the file [var model_location = ""cifar_model/frozen_model.pb""] and it\'s not in the repo.\r\n\r\n- **What did you expect?**\r\nI can\'t train the sample test pipeline without the TensorFlow frozen model.\r\n\r\nAny guidance or help?\r\n\r\nThanks'"
357379233,838,"b""Make TextFeaturizer's extractors etc. configurable again""","b""#801 is making the parameters default and hardcoded for the following options of Text featurizer:\r\n- Stop word remover (defaults to none) - Fixed in #2962 \r\n- Custom term dictionary (defaults to none) - This parameter is hidden\r\n- Word feature extractor (defaults to unigrams) - Fixed in #2911 \r\n- Char feature extractor (defaults to 3-char) - Fixed in #2911 \r\n\r\nOnce individual building blocks become estimators, we should bring these parameters back (in a form of estimator for word/char extractor etc.). \r\n\r\nOr maybe we shouldn't, and instead just demonstrate how to compose your version of text transform from the individual building blocks?"""
357036296,836,b'CpuMath Enhancement: Double-compute input elements in hardware intrinsics',"b'Style changes needed to solve part of https://github.com/dotnet/machinelearning/issues/823\r\n\r\nAfter implementing ""double-compute"", it is expected to make hardware intrinsics more efficient.\r\n\r\n## Details (mostly from @tannergooding)\r\n- In `src\\Microsoft.ML.CpuMath\\SseIntrinsics.cs` and `src\\Microsoft.ML.CpuMath\\AvxIntrinsics.cs`, change the last loop of the existing 3-loop code pattern into the following:\r\n    1. Saving the stored result (`dstVector`) from the last iteration of the vectorized code\r\n    2. Moving `pDstCurrent` back such that `pDstCurrent + elementsPerIteration == pEnd`\r\n    3. Doing a single iteration for the remaining elements\r\n    4. Mix the saved result from the last iteration of the vectorized code with the result from the remaining elements\r\n    5. Write the result\r\n\r\nThis generally results in more performant code, depending on the exact algorithm and number of remaining elements\r\n\r\n-  On handling unpadded parts in AVX intrinsics:\r\n\r\nFor some algorithms (like `Sum`), it is possible to \xe2\x80\x9cdouble-compute\xe2\x80\x9d a few elements in the beginning and end to have better overall performance. See the following pseudo-code:\r\n```\r\nif addr not aligned\r\n              tmp = unaligned load from addr\r\n              tmp &= mask which zero\'s elements after the first aligned address\r\n              result = tmp\r\n              move addr forward to the first aligned address \r\n\r\nwhile addr is aligned and remaining bits >= 128\r\n              result += aligned load\r\n              addr += 128-bits\r\n\r\nif any remaining\r\n              addr = endAddr - 128\r\n              tmp = unaligned load from addr\r\n              tmp &= mask which zero\'s elements already processed\r\n              result += tmp\r\n\r\nSum the elements in result (using ""horizontal add"" or ""shuffle and add"")\r\n```\r\n\r\nSo, your overall algorithm will probably look like:\r\n```\r\nif (Avx.IsSupported && (Length >= AvxLimit))\r\n{\r\n    // Process 256-bits, we have a limit since 256-bit \r\n    // AVX instructions can cause a downclock in the CPU\r\n    // Algorithm would be similar to the SSE pseudo-code\r\n}\r\nelse if (Sse.IsSupported && (Length >= SseLimit))\r\n{\r\n    // Pseudo-code algorithm given above\r\n\r\n    // 128-bit instructions operate at full frequency\r\n    // and don\'t downclock the CPU, we can only use\r\n    // them for more than 128-bits so we don\'t AV\r\n}\r\nelse\r\n{\r\n    // Software Implementation\r\n}\r\n```\r\n\r\nIf you can\xe2\x80\x99t \xe2\x80\x9cdouble-compute\xe2\x80\x9d for some reason, then you generally do the \xe2\x80\x9csoftware\xe2\x80\x9d processing for the beginning (to become aligned) and end (to catch stray elements).\r\n\xe2\x80\xa2\t`AvxLimit` is generally a number that takes into account the \xe2\x80\x9cdownclocking\xe2\x80\x9d that can occur for heavy 256-bit instruction usage\r\n\xe2\x80\xa2\t`SseLimit` is generally 128-bits for algorithms where you can \xe2\x80\x9cdouble-compute\xe2\x80\x9d and some profiled number for other algorithms\r\n\r\n\r\ncc: @tannergooding since he suggested this approach.\r\n'"
357035453,835,b'CpuMath Enhancement: Make bound checking of loops in hardware intrinsics more efficient',"b'Style changes needed to solve part of https://github.com/dotnet/machinelearning/issues/823\r\n\r\n## Details\r\n-  In `src\\Microsoft.ML.CpuMath\\SseIntrinsics.cs` and `src\\Microsoft.ML.CpuMath\\AvxIntrinsics.cs`, changing `while (pDstCurrent + 4 <= pDstEnd)` for the loop bound checking into `while (pDstCurrent <= pDstEnd - 4)` to save an instruction (ref: https://github.com/dotnet/machinelearning/pull/668#issuecomment-412121893)\r\n- It may probably be a CoreCLR issue'"
357035024,834,b'CpuMath Enhancement: Add unit tests for software fallbacks of hardware intrinsics',"b'Style changes needed to solve part of https://github.com/dotnet/machinelearning/issues/823\r\n\r\n## Details\r\n-  Add unit tests for software fallback implementations, particularly for `MatTimesSrc`.\r\n\r\nReference:\r\n- The software fallback implementations are in `src\\Microsoft.ML.CpuMath\\CpuMathUtils.netcoreapp.cs`, encapsulated in the following switching paradigm:\r\n``` log\r\nif (Avx.IsSupported)\r\n{\r\n    // AvxIntrinsics\r\n}\r\nelse if (Sse.IsSupported)\r\n{\r\n    // SseIntrinsics\r\n}\r\nelse\r\n{\r\n    // Software fallback\r\n}\r\n```\r\n\r\n- Unit tests are implemented in `test\\Microsoft.ML.CpuMath.UnitTests.netcoreapp/UnitTests.cs`\r\n- To turn on the software fallback implementation in unit tests, you may have to turn off the environment variable `COMPlus_FeatureSimd`.\r\n'"
357034000,833,b'CpuMath Enhancement: Optimize codegen of inlining in hardware intrinsics APIs',"b'Style changes needed to solve part of https://github.com/dotnet/machinelearning/issues/823\r\n\r\n## Details\r\n-  (from Intel partners) In the original code of `src\\Microsoft.ML.CpuMath\\SseIntrinsics.cs`, even though `VectorSum` is inlined, the codegen is not optimized due to register spill and reload. It seems JIT has optimization opportunity over there. Do you mind opening an issue to discuss about it on CoreCLR github repo?\r\n\r\ncc: @tannergooding since you might already have addressed this issue.'"
357031811,832,b'CpuMath Enhancement: Use FusedMultiplyAdd in hardware intrinsics APIs',"b'Style changes needed to solve part of https://github.com/dotnet/machinelearning/issues/823\r\n\r\n## Details\r\n-  In `src\\Microsoft.ML.CpuMath\\SseIntrinsics.cs`, Use `FusedMultiplyAdd` to replace `srcVector = Sse.Multiply(srcVector, scaleVector);` in `AddScaleU`.  It would be part of any AVX related code-work.'"
357031545,831,b'CpuMath Enhancement: Accelerate loops in hardware intrinsics implementation',b'Style changes needed to solve part of https://github.com/dotnet/machinelearning/issues/823\r\n\r\n## Details\r\n-  Make while loops more efficient in `src\\Microsoft.ML.CpuMath\\SseIntrinsics.cs` and `src\\Microsoft.ML.CpuMath\\AvxIntrinsics.cs` with modified bound checking:\r\n``` log\r\nvar remainder = count % elementsPerIteration;\r\nfloat* pEnd = pdst + (count - remainder);\r\nwhile (pDstCurrent < pEnd)\r\n{ \xe2\x80\xa6 }\r\n```'
