pull_id,pull_no,title,body
409941980,2531,b'Hide InitialWeights in OnlineLinear trainers',"b""Fixes https://github.com/dotnet/machinelearning/issues/2519\r\nRelated to https://github.com/dotnet/machinelearning/issues/2527\r\nAlso fixes mess with Weights columns for OnlineLinear trainers. Only LinearSVM uses it, so all other trainers shouldn't accept weight as column"""
409926337,2529,"b'moving IEstimator, ITransformer ,IDataReader,  IDataReaderEstimator, \xe2\x80\xa6'","b'moving IEstimator, ITransformer, IDataReader,  IDataReaderEstimator, SchemaShape from Microsoft.ML.Core.Data to Microsoft.ML. \r\nThose were the only types in Microsoft.ML.Core.Data. \r\n\r\nThe change is mechanical, IMO you can just approve if the above sentence is not controversial. \r\n\r\nTowards #2326. \r\n\r\n\r\n'"
409666355,2528,b'Renaming .Train to .Fit in TrainerEstimators ',"b'Fixes #2527.\r\n\r\nAs further explained in the issue, there were two methods with two different names to train a TrainerEstimator. I renamed one of them so that the additional functionalities come with an overload.\r\n\r\nIn particular the methods `Train(IDataView trainData, IDataView validData)`, and `Train(IDataView trainData, IPredictor initialPredictor)` have been renamed to `Fit(...`.\r\n\r\n'"
409580785,2526,b'Update calibrator estimators to be more suitable.',"b'Fixes #2515, contributes towards #1871 and indirectly towards #2251.\r\n\r\n* Internalize infrastructure only interface ICalibratorTrainer.\r\n* Update calibrator estimators so they are a suitable replacement for calibrator trainers in the public surface, e.g., no longer take IPredictor.\r\n\r\nNote that I did not add a calibrator catalog, since:\r\n\r\n1. I believe @sfilipi already has assigned herself the issue #1871 to do so, and\r\n2. Real reason, I am lazy! \xf0\x9f\x98\x84\r\n\r\nCalibrator estimators now are configured by the score/label/optionally weight column, *except* for the fixed Platt estimator, which only takes score (since it is not trained).\r\n\r\nNote that ultimately the trainer estimator constructors *will* be internal, pending #1871.'"
409576610,2525,b'Fix an initial-value problem caused by unseen row/column',"b""Update LIBMF to have this [fix](https://github.com/cjlin1/libmf/pull/25). The problem is that when the largest row index in the training set doesn't match the number of rows in the specified matrix shape, rows' starting addresses may look like `[ptr_to_first_element_in_row_1, ptr_to_first_element_in_row_8, ptr_to_the_end_of_element_array, nullptr, nullptr]` but the correct value should be `[ptr_to_first_element_in_row_1, ptr_to_first_element_in_row_8, ptr_to_the_end_of_element_array, ptr_to_the_end_of_element_array, ptr_to_the_end_of_element_array]`.\r\n\r\nFixes https://github.com/dotnet/machinelearning/issues/2488"""
409575973,2524,b'Store environment when creating new catalog entries ',"b'Fixes #2523 \r\n\r\nThe following changes are being made:\r\n\r\n1. Just _store_ the environment passed in , instead of creating subhosts\r\n2. Updated baselines to make tests pass\r\n\r\n'"
409555869,2518,b'Add Functional Tests for Data I/O',b'This PR adds functional tests for Data I/O\r\n\r\n- Reading from IEnumerable\r\n- Writing to IEnumerable\r\n- Writing to and reading from delimited tex files\r\n  - With inferred schema\r\n  - With explicit schema\r\n- Writing to and reading from Binary files\r\n\r\nFixes #2508 '
409555465,2517,b'Documentation for BinaryClassification.AveragedPerceptron (V2)',b'#2483 got messed up with a bad rebase. Recreating the PR here.\r\n\r\nDocs & sample for BinaryClassification.AveragedPerceptron. Related to #1209.'
409483340,2516,b'Adding a new ubuntu CI leg',b'Related To https://github.com/dotnet/machinelearning/issues/2381\r\n\r\nCurrently we are just running the tests on centos linux. A couple of libraries dont run on centos distro but run on ubuntu so we are adding a new ci leg to increase coverafe and run these tests on ubuntu'
409103426,2511,b'Lockdown Microsoft.ML.FastTree public surface',b'fixes #2266 \r\n\r\n**Reduces public API count from 1098 to ~~274~~ 237.**\r\n\r\n| Before | After |   \r\n|:-:|:-:|\r\n| ![image](https://user-images.githubusercontent.com/1211949/52609628-bddb0200-2e32-11e9-9687-212f6d2db92c.png) | ![image](https://user-images.githubusercontent.com/1211949/53034050-4bb47f80-3427-11e9-9036-062312dd02a1.png) ||\r\n\r\n'
409071847,2510,"b'Creation of components through MLContext, internalization, and renaming'","b'Fixes #1798, #1758 \r\n\r\n1. In this PR I internalize the constructors of `DnnImageFeaturizerEstimator`, `PriorTrainer`, and `RandomTrainer`. This required to add catalog extensions for these three trainers. Internalizing these constructor closes issue #1798. \r\n2. I also rename a few instances of `Arguments` to `Options` which closes issue #1758.\r\n3. I internalized some fields across `ITransformers` and `IEstimators`.\r\n4. I also moved the `Options` class in TensorflowTransform to the estimator. '"
409070226,2509,b'Internalize IDataTransform',"b'Hide the unhideable, bestfriend the unfrienable!\r\nfixes https://github.com/dotnet/machinelearning/issues/1995'"
408998651,2507,b'Get rid of value tuples in TrainTest and CrossValidation',b'Fixes #2501'
408996817,2506,b'Typed SDCA binary trainers',"b""Make `SdcaBinaryTrainer` strongly-typed according to the type it produces. The existing `SdcaBinaryTrainer` can produce either calibrated linear model or linear model as mentioned in #2469. To fix #2469, we move common functionalities used in both cases to `SdcaBinaryTrainerBase<T>` where `T` is `CalibratedModelParametersBase<LinearBinaryModelParameters, PlattCalibrator` for calibrated case and `LinearBinaryModelParameters` otherwise. Top-level APIs are changed accordingly. For dynamic/static APIs, we have 4 SDCA binary trainers for\r\n\r\n1. Calibrated linear model with simple arguments.\r\n2. Calibrated linear model with advanced options.\r\n3. Uncalibrated linear model with simple arguments.\r\n4. Uncalibrated linear model with advanced options.\r\n\r\nIn addition, because we don't like auto-calibration, the output schema in uncalibrated cases should not contain a probability column. This PR also fixes this in the two derived trainer classes' `ComputeSdcaBinaryClassifierSchemaShape`; the only case with a probability column generated is training logistic regression with Sdca. We also have two separated `SdcaCalibratedBinaryTrainer.Options` and `SdcaBinaryTrainer.Options` derived from `BinaryArgumentBase`. Legacy command-line tool and entry points are not affected by having `LegacySdcaBinaryTrainer`.\r\n\r\n"""
408990471,2505,b'Move IModelCombiner to Microsoft.ML.Data and Lockdown Microsoft.ML.Ensemble',"b""We have an implementation of IModelCombiner in Microsoft.ML.FastTree. This PR is to move the interface to Microsoft.ML.Data so that Microsoft.ML.FastTree doesn't need to reference Microsoft.ML.Ensemble.\r\n\r\nThis PR also internalizes most of the classes in Microsoft.ML.Ensemble. Fixes #2268 ."""
408987057,2504,b'Towards 1529: replacing the predicates with an IEnumerable on IRowToRowMapper.GetDependencies',"b'More work towards #1529. \r\n\r\nMarked the pr as still working on it, because there is one test failing: TestAndPredictoOnIris; double-checking the changes on the CompositeRowToRowMapper. \r\n\r\n\r\n\r\n'"
408972600,2503,b'Add validation scenario tests',b'This PR adds a test for training with a validation set.\r\n\r\nFixes #2499'
408931468,2497,b'Lockdown HAL Project',b'Fixes #https://github.com/dotnet/machinelearning/issues/2267'
408724660,2494,b'Update cookbook',b'Update a Cookbook section to switch the parameters for OneHotEncoding for issue #2485.'
408583803,2493,b'Add Light GBM sample',b'Add Light GBM sample as part of #1209.'
408562362,2491,b'Towards 2326: Microsoft.ML.Ensemble and Microsoft.ML.TimeSeries namespace rationalization',b'Organizing the Microsoft.ML.Ensemble and Microsoft.ML.TimeSeries as described in #2326 '
408350055,2483,b'Documentation for BinaryClassification.AveragedPerceptron',b'Docs & sample for BinaryClassification.AveragedPerceptron. Related to #1209.\r\n'
408170085,2481,b'Remove dead code in src/Microsoft.ML.FastTree/Application',"b'As proposed in #2468, this PR removes the unused code under `src/Microsoft.ML.FastTree/Application`. No other changes were made.'"
407987298,2476,b'Lockdown of Microsoft.ML.LightGBM public surface.',b'This PR fixes #2271. Fixes https://github.com/dotnet/machinelearning/issues/2534 fixes #2459\r\n\r\nThe changes included in this PR are as follows.\r\n1. Changed unnecessary `public` items to `internal`.\r\n2. Created samples in the samples project.\r\n3. Referenced the samples as an example in public API exposed through MLContext.\r\n4. Resolved a bug where one of the constructor of `LightGbmMulticlassTrainer` was using `MakeBoolScalarLabel` instead of `MakeU4ScalarColumn`.\r\n\r\n'
407972232,2475,b'TensorFlow: Fixed shape issue where unknown shape will be induced from data.',"b'This PR fixes #2458.\r\n\r\nThe problem addressed in this PR are\r\n1. Input is used to determine the shape. If there is one unknown dimension, it is computed from the input data. If there are several unknown dimension, the value computed from the input is equally distributed among unknown dimension.\r\n2. There is no batch dimension assumption on input now.\r\n3. Output shape are computed as previously done. However, if there are more than one unknown dimensions in the shape, a variable length vector is returned then.\r\n4. Created test to check for different type of shapes can be pass in and out of TF.\r\n'"
407937064,2470,b'Add a project for functional tests without visibility into internals of ML.NET',"b'This PR adds a new project, `Microsoft.ML.Functional.Tests` for adding end-to-end scenario tests for ML.NET. This project does not have visibility into the main library, and is not strongly named, so may not be added.\r\n\r\nTwo tests were also moved from `Microsoft.ML.Tests` into this project:\r\n- `CrossValidation`: Migrated with additional tests\r\n- `ReconfigurablePrediction`: Migrated but marked as `Skip` because Issue #2465 prevents us from completing the scenario.\r\n\r\nFixes #2306 '"
407549075,2453,b'More internalization of non-public Microsoft.ML.Data',"b""Yet another step along #1602, where much miscellaneous internal infrastructure in Microsoft.ML.Data gets hidden, or even in some cases removed. I think this round removed about 600 or so public members or thereabouts. (Though TBH about 500 of that was just due to `IEvaluator` implementations alone).\r\n\r\nSome of the commits are very small (e.g., internalize vector utils is more or less what it sounds like), whereas others are more involved.\r\n\r\nCrucially, prediction transformers are no longer generic on the scorers, and all scorers are internal. This is related to #1995, since scorers were `IDataTransformer` implementors, so this is another place where we're removing things related to this deprecated interface from our public surface.\r\n\r\nI also took the opportunity to do some opportunistic changing of the tests to use more of the public surface area, as opposed to the non-public APIs, especially around text writing. Incidentally filed #2452 as a side effect of that work."""
407519233,2451,b'Internalize and cleanup recommender project',b'fixes #2276'
407503468,2450,b'ValueMappingEstimator documentation update',"b""Adds a type='bullet' tag to the documentation for ValueMappingEstimator so that the bulleted list will render correctly.\r\n\r\nFixes #2447"""
407498159,2449,b'Remove unnecessary JIT workaround',b'Fixes https://github.com/dotnet/machinelearning/issues/1247\r\n'
407486170,2448,b'Updates ml.net reference of LightGBM to version 2.2',"b""- Updates ml.net reference of LightGBM to version 2.2.3 (Fixes #2446)\r\n- Updated the lightgbm parsing code to handle inf, -inf (now checks for\r\ncontains rather than equals).\r\n- Additional updates for handling NaN\r\n- Moved all LightGBM baseline tests from SingleDebug/SingleRelease to\r\nCommon.\r\n- Added Seed parameter to LightGBM arguments to support setting\r\nLightGBM's random seed."""
407443599,2442,b'Towards #2326 - removing some namespaces',"b'Replacing the following namespaces as described in #2326:\r\n\r\nMicrosoft.ML.Internal.Internallearn.ResultProcessor \r\nMicrosoft.ML.Trainers.FastTree.Internal,\r\nMicrosoft.ML.Learners, \r\nMicrosoft.ML.Trainers.SymSGD.'"
407442961,2441,b'Make DataOperations catalog names more precise',"b'This PR adds the word ""Rows"" to names in `DataOperations` catalog where the use may be ambiguous, e.g. between Rows, Columns, and Slots.\r\n\r\nFixes #2440 '"
407431051,2439,b'Allowing SelectColumns to take a bare list of columns',"b'This PR overloads `SelectColumns` so that it can be used with a bare list of columns. The original API is changed to remove `keepHidden`, as this new API has the default behavior.\r\n\r\nThe PR also cleans up the sample, which had mismatches between the actual and expected outputs.\r\n\r\nFixes: #2371 '"
407365927,2436,b'Add Skip and Take filters',"b'This PR adds the Skip and Take filters to the `DataOperations` catalog in `MLContext`, with corresponding samples. It also adds direct constructors for `Skip` and `Take` to the `SkipTakeTransform` in the style of the other filters in ML.NET.\r\n\r\nFixes #2401'"
407364026,2435,b'Typed Calibrated Predictors',"b'There are some [problems ](https://github.com/dotnet/machinelearning/issues/2378)around weekly-typed calibrated predictor, if we want to expose those trained calibrated predictor to users. To expose trained predictor in a type-safe manner, this PR adds two type parameters to `CalibratedPredictorBase`; that is,\r\n```csharp\r\n    /// <summary>\r\n    /// <see cref=""IWeeklyTypedCalibratedPredictor""/> provides a weekly-typed way to access strongly-typed\r\n    /// <see cref=""CalibratedPredictorBase{TSubPredictor, TCalibrator}.SubModelParameters""/> and\r\n    /// <see cref=""CalibratedPredictorBase{TSubPredictor, TCalibrator}.Calibrator""/>.\r\n    /// <see cref=""IWeeklyTypedCalibratedPredictor""/> is commonly used in weekly-typed expressions. The\r\n    /// existence of this interface is just for supporting existing codebase, so we discourage its uses.\r\n    /// </summary>\r\n    [BestFriend]\r\n    internal interface IWeeklyTypedCalibratedPredictor\r\n    {\r\n        IPredictorProducing<float> WeeklyTypedSubModelParameters { get; }\r\n        ICalibrator WeeklyTypedCalibrator { get; }\r\n    }\r\n\r\n    public abstract class CalibratedPredictorBase<TSubModelParameters, TCalibrator> :\r\n        IDistPredictorProducing<float, float>,\r\n        ICanSaveInIniFormat,\r\n        ICanSaveInTextFormat,\r\n        ICanSaveInSourceCode,\r\n        ICanSaveSummary,\r\n        ICanGetSummaryInKeyValuePairs,\r\n        IWeeklyTypedCalibratedPredictor\r\n        where TSubModelParameters : class, IPredictorProducing<float>\r\n        where TCalibrator : class, ICalibrator\r\n    {\r\n        ...\r\n        // Strongly-typed members.\r\n        public TSubModelParameters SubModelParameters { get; }\r\n        public TCalibrator Calibrator { get; }\r\n\r\n        // Type-unsafed accessors of strongly-typed members.\r\n        IPredictorProducing<float> IWeeklyTypedCalibratedPredictor.WeeklyTypedSubModelParameters => SubModelParameters;\r\n        ICalibrator IWeeklyTypedCalibratedPredictor.WeeklyTypedCalibrator => Calibrator\r\n        ...\r\n    }\r\n```\r\nand make changes making the code complied. This PR doesn\'t make every use of `CalibratedPredictorBase` type-safe, because there are some functionalities built upon C# interface.\r\n\r\nFix #2378, Fix #1307.'"
407320745,2434,b'Add analyzer for detecting BestFriend usages on public declarations',"b""As proposed in #2415, the `BestFriend` attribute should never be applied to public declarations. While this is not a problem per se it still introduces unnecessary noise. I implemented a code analyzer that will flag these occurrences as errors whenever a `[BestFriend]` attribute is applied to a:\r\n\r\n1. public class/struct/enum/interface\r\n2. public method/property/field/delegate\r\n3. public constructor\r\n\r\nI didn't implement an automated code fix for this diagnostic as fixing the problem is trivial - either remove the attribute or make the declaration internal. If we still want a code fix to be created I'll gladly take care of that as well.\r\n\r\nFixes #2415."""
407168220,2432,b'Update the parameters description in the summary as described in the issue 2177',"b""Fixes #2177 \r\n\r\nThe description of the parameters have been updated as described by @sfilipi in issue #2177 \r\n\r\nWe are excited to review your PR.\r\n\r\nSo we can do the best job, please check:\r\n\r\n- [X ] There's a descriptive title that will make sense to other developers some time from now. \r\n- [X ] There's associated issues. All PR's should have issue(s) associated - unless a trivial self-evident change such as fixing a typo. You can use the format `Fixes #nnnn` in your description to cause GitHub to automatically close the issue(s) when your PR is merged.\r\n- [X ] Your change description explains what the change does, why you chose your approach, and anything else that reviewers should know.\r\n- [ N/A] You have included any necessary tests in the same PR.\r\n\r\n"""
407120560,2431,b'ITransformer derives from ICanSaveModel and explicit implementation for ICanSaveModel',"b'Fixes  #2336.\r\n\r\nThis PR makes `ITransformer` derive from `ICanSaveModel`. The reasons for changing the core `ITransformer/IEstimator/IDataView` API are illustrated in more detail in the issue #2336. But this essentially captures the idea that once trained the model should be savable. \r\nFor this change I moved `ICanSaveModel, ModelSaveContext, ModelLoadContext` and a few related utility files to Microsoft.ML.Core as `ITransformer` lives in that assembly.\r\n\r\nThe second dimension of this change is the explicit implementation of the interface `ICanSaveModel` everywhere. This will make it a requirement to cast the classes to `ICanSaveModel` in order to access the method `Save(ModelSaveContext ctx)` so that it is less visible. I have covered the entire code base with my changes, including some classes that are internal and others that I think should be made internal shortly. This makes my change touch ~140 files. I decided to do so in order to make the way we implement the `ICanSaveModel` interface consistent everywhere.'"
407047712,2429,b'Moved TensorFlow samples to its own directory in Samples project.',"b'This PR addresses following issues\r\n\r\n1. Moved TF sample to `TensorFlow` folder in samples project.\r\n2. Renamed the files to meaningful name.\r\n3. Added a text classification sample.\r\n4. Updated TensorFlow.Redist nuget to latest in samples project.\r\n\r\n@sfilipi, @shmoradims and @rogancarr, let me know if this move can be a problem for any documentation referencing it.\r\n\r\n'"
407045017,2428,b'Minimum Vector size check added',"b'Fixes https://github.com/dotnet/machinelearning/issues/2253\r\n\r\nThe new c# implementation is slower for inputs of smaller size, so adding a size constraint for using these new c# apis\r\n\r\n'"
407029270,2427,b'Adding Shuffle to the catalog',"b'This PR adds `Shuffle` to the catalog, along with a sample. It also marks `RowShufflingTransform` `internal`.\r\n\r\nFixes #342 '"
407013711,2426,b'Make KeyToValueMapping API consistent',"b'Fixes #2376 \r\n\r\nMakes KeyToValueMapping API consistent with the rest by using the `string outputColumnName, string inputColumnName = null` signature in the `MapKeyToValue` method in `ConversionsExtensionsCatalog` and the associated `KeyToValueMappingEstimator` and `KeyToValueMappingTransformer` constructors.'"
406993497,2424,b'Add MissingValueFilter (NAFilter) to the DataOperations catalog',b'This PR adds the `MissingValueFilter` (aka `NAFilter`) to the `DataOperations` catalog along with a sample of its use.\r\n\r\nFixes #2400 '
406933821,2421,b'Update release for 0.10',b'Updating the 0.10 release'
406918852,2419,b'Mechanical rename of Schema to DataSchema.',"b""Mechanical rename of Schema to DataSchema, through VisualStudio's rename. \r\n\r\nCloses #1500\r\nThis is the last item in the list of items for #1500. \r\n\r\n@TomFinley @eerhardt valuable to do this,  at this time?\r\n\r\n"""
406644801,2417,"b'Textloader internalizations, documentation, and Arguments refactoring'","b'Fixes #2046.\r\nRelated to #1798.\r\n\r\nThis PR does the following:\r\n\r\n1. Addresses the problem raised by #2046 by creating a single `Arguments` class from the original two classes `Arguments` and `ArgumentsCore`. The issue suggested the first approach out of two possible ways to do this, which is the one I followed in this PR.\r\n2. Renames `Arguments` to `Options`.\r\n3. Internalizes the constructors and other fields that should not be in the public API.\r\n4. Adds comments for all public fields and methods. \r\n'"
406626311,2416,"b""ValueMapper: added more tests with 'TestEstimatorCore' and fixed a bug in ValueType.""",b'This PR fixes #2412 and #2410.\r\n\r\n1. Added tests to check schema propagation in `ValueMapperEstimator` and `ValueMapperTransformer` with `TestEstimatorCore`.\r\n2. Fixed a bug that was causing an exception when `ValueMapperEstimator.GetOutputSchema` is called; given that ValueType is a vector.\r\n3. Properly returning output schema based on whether the ValueType  is fixed length or variable length vector.\r\n'
406608841,2414,b'Add release notes for ML.NET 0.10',b'Adding release notes for 0.10'
406583570,2411,b'ResNet Tests corrected for netfx',b'Fixes https://github.com/dotnet/machinelearning/issues/2373\r\n\r\nThe behavior of GetExecutingAssembly is different on netFramework. It return a temp path on .netFramework\r\n\r\nThis problem also occurred while enabling tests for netfx.\r\n'
406565003,2409,b'Fix loading type problem for netfx',"b""Fixes https://github.com/dotnet/machinelearning/issues/2104\r\n\r\nA couple of types doesn't get loaded properly by Maml commands on netfx. So we have to register them manually.\r\nWe are doing a similar things for maml commands in our benchmarks.\r\nThese tests fail on netfx and are being enabled in https://github.com/dotnet/machinelearning/pull/2402\r\n"""
406527317,2408,b'Add release notes for ML.NET 0.10',"b'This adds release notes for 0.10.\r\nPlease, review and provide additional topics to be highlighted for 0.10, changes in the current topics or even suggest to remove any topic if it is not relevant enough.\r\n\r\nThanks,'"
406497634,2406,b'Add a sample for the Cache command',b'This PR adds a sample for the Cache command and updates the xml docs for the Cache catalog entry.\r\n\r\nFixes #2399 '
406481989,2405,b'Add samples and update docs for RangeFilter APIs',b'This PR adds a sample for `FilterByColumn` and `FilterByKeyColumnFraction` and updates their docs.\r\n\r\nFixes #2398\r\n'
406469835,2404,b'Begin hiding the IPredictorProducing',"b""Towards but not quite finishing #2251. Why not finish? At issue is that we must resolve #2378 in some fashion (TBD) before we continue, but as it is I think this is a move in the right direction. The public surface using this interface has now been reduced considerably, but of course not quite completely eliminated. So this is *not* a work in progress, but I didn't want to leave such a big change lying around.\r\n\r\nFirst commit internalizes the (less used) `IDistPredictorProducing`, while the second does some but not all of the work of internalizing `IPredictorProducing`."""
406441353,2402,b'Replace ConditionalFact usages with custom facts',"b'As proposed in #1220, this PR replaces all usages of `ConditionalFact` in tests with custom-tailored, environment-specific facts.\r\n\r\nThese specific facts all inherit from a single base `EnvironmentSpecificFactAttribute`. Several of the facts check the same condition (e.g. TensorFlow, Onnx, and X64 - they all simply check for X64 process) but I decided not to merge them - they might check the same thing now but I expect they might branch out later on. I consider the small duplication of code not worth the mental overhead of inheritance or composition here.\r\n\r\nTogether with this I also removed some now-obsolete checking of platform in Onnx-related tests (they were all Windows-only anyway) and removed the old `OnnxFact`.\r\n\r\nFixes #1220.'"
406135079,2395,b'Fix build',b'fix current build after merges'
406127430,2394,b'Creation of components through MLContext and cleanup (text transform)',"b'Towards #1798 , #1758\r\n\r\nThe following transform estimators are being addressed:\r\n- TextFeaturizingEstimator\r\n\r\nNOTE:  \r\n- for fixing the **text transform** API we have to incorporate the  API patterns we followed for fixing the _learner estimators_  +  the patterns we are following for fixing the _transform estimators_ \r\n- This is because the text transform was using a Action<Settings> delegate  (like some of the _learner estimators_).  \r\n\r\nThe changes are as follows :\r\n\r\n1. Two `public` extension methods, one for simple arguments and the other for advanced options\r\n2. Internalize constructors of estimators and transformers \r\n3. Pass `Options` objects as arguments instead of `Action` delegate \r\n4. Rename `Settings` to `Options` \r\n5. Rename `Options` objects as options (instead of args or advancedSettings used so far)\r\n6. Internalize `Arguments` since the public constructor uses `Options`. Also a few other fields have been made `internal`\r\n \r\n\r\n'"
406115655,2393,b'Creation of components through MLContext and cleanup (text related transforms)',"b'Towards #1798 , #1758, #1760\r\n\r\nThe following transform estimators are being addressed:\r\n- LatentDirichletAllocationEstimator\r\n- WordEmbeddingsExtractingEstimator\r\n- TokenizingByCharactersEstimator\r\n- WordTokenizingEstimator\r\n- WordBagEstimator\r\n- WordHashBagEstimator\r\n- NgramExtractingEstimator\r\n- NgramHashingEstimator\r\n- StopWordsRemovingEstimator\r\n- CustomStopWordsRemovingEstimator\r\n- TextNormalizingEstimator\r\n\r\nThe changes are as follows :\r\n1. Internalize constructors of estimators and transformers #1798\r\n2. Rename `Arguments` -> `Options` #1798\r\n3. Internalize `Options` when they are not used by public constructor. #1758 \r\n4. Rename `Options` objects as `options` (instead of `args` or `advancedSettings` used so far) #1798\r\n5. Move ColumnInfo to the estimators #1760\r\n\r\n'"
406109831,2392,b'Fix naming of Options argument in  TensorFlowTransform API',b'Fixes #2391 \r\n\r\n- Renamed `Options` argument of the TensorFlowTransform API to `options`\r\n\r\n'
406108470,2390,b'Modify API for advanced settings (RandomizedPcaTrainer)',b'Towards #1798 . \r\n+ adds MLContext extension for Anomaly detection Issue #1369\r\n+ fixes #2471 \r\n\r\nThis PR addresses the following algos\r\n\r\n- RandomizedPcaTrainer\r\n\r\nThe following changes have been made:\r\n\r\n- Make constructors internal .\r\n- Rename Arguments to Options\r\n- Rename Options objects as options (instead of args or advancedSettings used so far)\r\n\r\n\r\n'
405989462,2388,b'Support buld using VS2019',"b'CMake shipped with VS does not support VS2019 yet, so run generator for VS 2017. It will still build using VS 2019\r\n\r\nCloses: #1967'"
405953114,2387,b'Adding a catalog entry for the bootstrap sample',b'This PR adds a catalog entry for the bootstrap sample and creates a sample demonstrating its use.\r\n\r\nFixes #2384 '
405940316,2386,b'Fixed output schema produced by ValueMappingEstimator',b'\r\nThis PR fixes #2385.'
405923073,2383,b'Internalize IDataTransform',b'towards #1995 '
405922878,2382,b'MLContext catalog cleanup',"b""End-users will use ML.NET mainly through MLContext. As part of documentation cleanup, I started from MLContext and cleaned up the top level catalogs as follows:\r\n\r\n* Internal catalog constructors: All catalog constructors are made internal, since the user shouldn't be creating those objects.\r\n* `protected internal` for some fields: doc.microsoft includes `protected` fields/methods (like [Host field here](https://docs.microsoft.com/en-us/dotnet/api/microsoft.ml.binaryclassificationcontext?view=ml-dotnet#fields)). Since all our catalogs are sealed, I changed some `protected` fields/method to `protected internal` so that they don't get mentioned in the docs at all. \r\n* Xml cleanup: Fixed some incorrect/missing texts along the way.\r\n"""
405918527,2380,b'Add a sample to SelectColumns',b'This is a small PR to address documentation and samples.\r\n- Added a sample to SelectColumns\r\n- Fixes a bug in a sample link for ConcatTransform.\r\n\r\nFixes #2370  '
405846374,2374,b'Lockdown Microsoft.ML.PCA public surface',b'fixes #2275 '
405831582,2372,"b'Image analytics documentation, samples, internalization'","b'Addressing both:\r\n\r\n#1209  in the first commit by adding samples, and documenting the classes and the extensions better. \r\n#1798 in the second commit by:\r\n1- Internalizing constructors of estimators and transformers\r\n2- Keep ColumnInfo and move it to to the estimators #1760\r\n3- Rename Arguments -> Options'"
405800686,2369,b'Address minor comments in #2243',b'This paper continues addressing some small comments left in #2243.\r\n\r\n'
405727166,2368,b'WIP: Making TrivialEstimator an ITransformer',"b'Fixes #2354.\r\n\r\nAs elaborated in the issue, it can be unintuitive to a `.Fit()` step for non trainable estimators/transformers. \r\nIn this PR, I make the base class of most trivial estimators an `ITransformer`.\r\n\r\nNext steps for the PR:\r\n1. Identify the trivial estimators that don\'t implement `TrivialEstimator` and make them derive from that.\r\n2. Consider whether it is worth it to rename the trivial estimators, including ""Transformer"" in their name. Something like ""ActionPerformingTransformerEstimator"".\r\n3. Add some tests.\r\n\r\n\r\n'"
405716585,2367,"b'Creation of components through MLContext and cleanup (Onnx, Tensorflow, SelectColumn, KeytoBinVec, ValueMap)'","b'This PR is part of the work outlined in #1798, and focuses on the GcnNorm, LpNorm, RandomFourier, CustomStopWords, VectorWhiten, PCA transformers/estimators:\r\n\r\n1. Internalize constructors of estimators and transformers\r\n2. Keep ColumnInfo and move it to to the estimators #1760\r\n3. Rename Arguments -> Options\r\n4. Internalize Options only when they are not used by public constructor. For all other cases, retain Options as public #1758 \r\n\r\nThis PR is marked as WIP because I have to figure out how to make the DNN assemblies BestFriends with the ONNX assembly. I need to figure out how to do that.'"
405653036,2366,"b'Creation of components through MLContext and cleanup (GcnNorm, LpNorm, RandomFourier, CustomStopWords, VectorWhiten, PCA)'","b'This PR is part of the work outlined in #1798, and focuses on the GcnNorm, LpNorm, RandomFourier, CustomStopWords, VectorWhiten, PCA transformers/estimators:\r\n\r\n1. Internalize constructors of estimators and transformers\r\n2. Keep ColumnInfo and move it to to the estimators #1760\r\n3. Rename Arguments -> Options\r\n4. Internalize Options only when they are not used by public constructor. For all other cases, retain Options as public #1758\r\n\r\nfixes #2275  \r\n\r\nIf I wrote (not a ITransformer) on the #1798 issue, and this PR number appears on the same line, I renamed the Arguments to Options, and tried to make it internal.'"
405615891,2365,"b'Creation of components through MLContext and cleanup (Convert, DropSlots, FeatureSelection)'","b'This PR is part of the work outlined in #1798, and focuses on the Convert, DropSlots, CountFeatureSelection, MutualInformationFeatureSelection, FeatureContributionCalculationTransform,  PermutationFeatureImportanceTransform, MissingValueDropping, TreeEnsembleFeaturizationTransform transformers/estimators:\r\n\r\n1. Internalize constructors of estimators and transformers\r\n2. Keep ColumnInfo and move it to to the estimators #1760\r\n3. Rename Arguments -> Options\r\n4. Internalize Options only when they are not used by public constructor. For all other cases, retain Options as public #1758\r\n'"
405594181,2364,"b'Creation of components through MLContext and cleanup (OneHotHash, Hash, CopyCol, KeyToVector)'","b'This PR is part of the work outlined in #1798, and focuses on the OneHotHash, Hash, CopyCol, KeyToVector transformers/estimators:\r\n\r\n1. Internalize constructors of estimators and transformers\r\n2. Keep ColumnInfo and move it to to the estimators #1760\r\n3. Rename Arguments -> Options\r\n4. Internalize Options only when they are not used by public constructor. For all other cases, retain Options as public #1758\r\n'"
405588724,2363,"b' Creation of components through MLContext and cleanup (Concat, Normalizer, NA Indicator/Replace) '","b'This PR is part of the work outlined in #1798, and focuses on the Concat, Normalizer, NA Indicator/Replace  transformers/estimators:\r\n\r\n1. Internalize constructors of estimators and transformers\r\n2. Keep ColumnInfo and move it to to the estimators #1760\r\n3. Rename Arguments -> Options\r\n4. Internalize Options only when they are not used by public constructor. For all other cases, retain Options as public #1758\r\n'"
