pull_id,pull_no,title,body
229514794,1226,b'Use lowercase version of TargetFramework when constructing output path',b'Fixes #293'
229495524,1225,b'Return failure from build script if there are test failures',b'This will make Jenkins correctly archive the assets when there are test failures.'
229487055,1224,b'Deploy copy-local package satellites correctly',"b'**Customer scenario**\r\n\r\nTargeting desktop and consuming any package containing satellite assemblies. The satellite assemblies were not deployed to the correct location (on build, publish was OK) and so they simply do not load as expected.\r\n\r\n**Bugs this fixes**\r\n\r\n#1006 \r\n\r\n**Workarounds, if any**\r\n\r\nNone.\r\n\r\n**Risk**\r\n\r\nLow. The change is scoped to the case that is failing.\r\n\r\n**Performance impact**\r\n\r\nMinimal. Some additional path computation is done, but only in the case that is currently broken.\r\n\r\n**Root cause analysis**\r\n\r\nLack of test coverage for intersection of desktop-targeting and packages with satellite assemblies. Test gap is closed along with the change.\r\n\r\n**How was the bug found?**\r\n\r\nCustomer reported and identified as blocking on several email threads with customers and partners.\r\n\r\n@dsplaisted @dotnet/dotnet-cli'"
229475121,1223,"b""Remove workaround in tests for Windows RuntimeIdentifier that's no longer needed""",b'This removes a workaround in tests for an issue that has since been fixed.'
229454106,1222,b'Add logic to roll forward to patch versions of .NET Core for self-contained apps but not shared framework apps or libraries',b'Fixes #983'
229415981,1221,b'Updating the version',b'Updating the version of the builds produced out of this branch to 1.1.0\r\n\r\n@dotnet/dotnet-cli '
229051591,1218,b'Improve developer productivity',"b'@dsplaisted @dotnet/dotnet-cli\r\n\r\n* Build straight to runnable layout. Allows proper edit, test, debug iteration in the IDE without manual command line steps in between.\r\n\r\n* Use pack of tasks csproj instead of separate nuspec and project\r\n\r\n* Delete unused VsixV3 project\r\n\r\n* Restore using sln instead of one project at a time\r\n\r\n* Redirect test command output to xunit log and prevent any test command output from showing yellow/red in actual build output\r\n\r\n* Eliminate all build warnings and treat future warnings as errors to prevent regression'"
228866262,1217,b'Remove workaround for MSBuild bug that has been fixed',b'Fixes #595'
228857727,1215,"b""Don't cross compile GetAssemblyVersion""",b'Previously we cross-compiled the GetAssemblyVersion method to avoid\r\na dependency on MetadataReader on desktop. This had the downside of\r\ncausing first chance exceptions when run on desktop.\r\n\r\nThis has the tradeoff of introducing a Reflection.Metadata dependency on\r\ndesktop which will increase the layout by ~700KB (for SRM and SCI).\r\n\r\nWhat are folks thoughts on that tradeoff?  /cc @dsplaisted @KirillOsenkov @eerhardt '
228844951,1214,b'Switch to attribute syntax for PackageReference versions',b'Fixes #395'
228440842,1209,b'Shave the yak to shave the yak',"b'This updates the pattern for Jenkins to search for test results to also pick up per-project result files (`<ProjectName>.TestResults.xml`), which is what will be generated with #1208.'"
228437114,1208,b'Shave the Yak',"b""So there I was, looking at #96 and thinking it would be easy to fix.\r\n\r\nBut when I tried to do so, the test [failed](https://github.com/dotnet/sdk/pull/1202) on non-Windows.\r\n\r\nIt turned out that this was because our tests still target .NET Core 1.0, and thus weren't getting a version of FileVersionInfo with the fix.\r\n\r\nSo I retargeted the tests to .NET Core 2.0.\r\n\r\nBut then they failed at runtime because of the way we were copying all the dependencies into the Tests output directory.\r\n\r\nSo I ended up doing a whole bunch of clean up on how our tests work:\r\n\r\n- They are now mostly normal .NET Core test projects, which work with the test explorer in Visual Studio\r\n- The tests also now use an `OutputType` of `Exe`, and have a Main method which forwards to the xUnit console runner.  This means you can also run the tests with `dotnet run`, and it should be easier to attach a debugger since when run this way it doesn't spawn a separate process to run the tests.\r\n- As part of this, we are now using official xUnit packages instead of xunit.console.netcore\r\n\r\nFixes #96\r\n\r\n"""
227816256,1202,b'Remove workaround for CoreFx FileVersionInfo bug',b'Fixes #96'
227743260,1197,b'Re-enable test for restoring only ridless TFM',b'Fixes #874'
227560697,1195,b'Merge release 200 into master',b'@dotnet/dotnet-cli \r\n\r\n@MattGertz just flowing some changes that we made for preview1 back into master.'
227435351,1192,b'Updating the implicit package versions to 1.0.5 and 1.1.1.',b'Fixes https://github.com/dotnet/sdk/issues/1190.\r\n\r\n@dotnet/dotnet-cli @srivatsn'
227230411,1191,b'adding arch to user profile store',b'this is to reflect changes in https://github.com/dotnet/core-setup/pull/2314\r\n\r\n@eerhardt @gkhanna79 PTAL\r\n\r\ncc @livarcocc this behavior should not be activated for preview1 but should be there for preview2\r\nis this the correct time and branch ?\r\n\r\nFYI @JunTaoLuo  User profiles store will start to be in  $HOME/.dotnet/{arch}/store/arch/tfm or %USERPROFILE%\\.dotnet\\<arch>\\store\\<arch>\\<tfm> from preview2 on wards'
227133692,1188,b'Add Namespace import based on TargetFramework and framework version and adjust VB defaults',b'Tagging @srivatsn @davkean @dotnet/project-system for review'
226726754,1186,"b""Don't pack implicit references as framework references""","b""- Add Pack=false metadata to implicit framework references for .NET Framework projects\r\n- Don't add implicit references that are already explicitly referenced\r\n\r\nFixes #1179\r\n\r\nNote that this updates to a version of NuGet that has the framework reference support in the pack command.  So that update may need to be coordinated across the SDK and CLI repos."""
226725857,1185,b'avoid warning for importing pack targets twice',"b""The fix for https://github.com/dotnet/sdk/issues/888 was incomplete in the sense that if $(NuGetBuildTasksPackTargets) is defined in a target contained via the nupkg, it is already imported as a result of restore. SDK shouldn't be trying to import those targets again.\r\n\r\n@dsplaisted @nguerrera \r\n\r\nCC: @kzu to make sure it doesn't break nugetizer's behavior since he did the original fix."""
226713349,1182,b'Merge release/2.0.0 -> master',b'Normal code flow from release/2.0.0 to master so that late preview1 fixes get on the preview2 train as well.\r\n\r\n@dsplaisted @livarcocc @MattGertz '
226432266,1180,b'Avoid errors in conditions when MSBuild is evaluating for design time',"b""When evaluating for design time, MSBuild will evaluate items even when they have a condition that is false.  So in a cross-targeting build, even though the target framework identifier won't be set, it will still evaluate the items in these item groups.  So we need to have a defense against trying to do a version comparison against an empty version in these conditions themselves.\r\n\r\nThis was regressed in #1171"""
226370083,1178,b'Replace the check for Executable using the new variable HasRuntimeOutput and _IsExecutable',b'This variable is now used in places where we check to see if the project is an executable to\r\nenable Auto Binding Redirect generation and F5 run.\r\n\r\nThis is in response to #1174 \r\n\r\nTagging @nguerrera @srivatsn @davkean @dotnet/project-system for review'
226142198,1176,b'Check the targetext to determine if a framework project can be run on F5',b'We should be able to run both Console Application and Windows Application on F5 for Framework Projects\r\n\r\nThis is to address the issue project-system/2033\r\n\r\nTagging @dotnet/project-system @srivatsn @davkean for review'
226142149,1175,b'Check the targetext to determine if a framework project can be run on F5',b'We should be able to run both Console Application and Windows Application on F5 for Framework Projects\r\n\r\nThis is to address the issue [project-system/2033](https://github.com/dotnet/project-system/issues/2033)\r\n\r\nTagging @dotnet/project-system @srivatsn @davkean for review\r\n\r\nP.S: This PR will not be merged until Preview1 is done.'
226078624,1173,b'Fix error message when TargetFramework contains semicolons.',"b""When you want to change a single-tfm project to target multiple TFMs, you tend to forget to change the property name (plural `s`).\r\nThe error message in this case isn't very helpful and is problematic to debug. E.g. this [SO question](http://stackoverflow.com/questions/43763180/dotnet-pack-targeting-multiple-frameworks) has\r\n```xml\r\n<TargetFramework>netcoreapp1.0;net45</TargetFramework>\r\n```\r\nThe resulting error message says:\r\n```\r\nCannot infer TargetFrameworkIdentifier and/or TargetFrameworkVersion from TargetFramework='netcoreapp1.0'. They must be specified explicitly.\r\n```\r\nWith this change, the error message will change from `TargetFramework='netcoreapp1.0'` to `TargetFramework='netcoreapp1.0;net45'.` as the semicolon caused the format arguments to be split."""
225886826,1172,b'Update dotnet sdk to support dotnet cli F# and VS F#',"b'Update the sdk to add a couple of shims for a props file and targets file deployed with the F# compiler.\r\n\r\nThis adds 2 shims that redirect to the fsharp props and targets file when invoked via the sdk.\r\n\r\nOn desktop msbuild, I.e on windows with the desktop and under vs, uses VS installed in the normal locations.\r\n\r\nOn dotnet cli uses targets from the coreclr compiler nuget package.\r\n\r\n'"
225883898,1171,"b""Don't include implicit package references as dependencies in package when project is packed in most cases""","b""Fixes #992\r\n\r\nChange metadata on implicit package references to NETStandard.Library and Microsoft.NETCore.App so that the package won't be a dependency of the package produced when packing the project in the following cases:\r\n\r\n- The project is targeting .NET Standard 2.0 or higher\r\n- The project is targeting .NET Core 2.0 or higher and the output type is not `Exe`\r\n\r\nThe implicit package reference will still be included when targeting 1.x so that updating to the 2.0 tools doesn't change the result of building or packing the project.  And it will still be included when targeting .NET Core and the output type is `Exe` as this is needed to make DotNetCliToolReferences work.\r\n\r\nThis PR also makes it explicit that even after there is a non-prerelease version of the NETStandard.Library 2.0 package, that projects targeting .NET Standard 1.x should still implicitly reference the 1.6.1 version of the package.  This is again so that the output of a project doesn't change when updating to the 2.0 tools.\r\n\r\nI've also updated the build script to automatically create a binary log for the main SDK build.\r\n\r\nTests are still to come."""
225562996,1169,b'Update to NuGet version 4.3.0-preview1-2500',b''
225548021,1168,b'[1.0.x] Import nuget pack targets via relative path.',"b'Note that we cannot use `<Import Sdk=""..."">` because NuGet.Build.Tasks.Pack does not have an Sdk folder.\r\n\r\n(cherry picked from commit 7e9ed0314444d946b26842d07bb570e2bb3d3821)\r\n\r\n@livarcocc @dsplaisted '"
225546999,1167,b'[2.0] Import nuget pack targets via relative path.',"b'Note that we cannot use `<Import Sdk=""..."">` because NuGet.Build.Tasks.Pack does not have an Sdk folder.\r\n\r\n@livarcocc @dsplaisted '"
225328230,1163,"b'remove Compile items from None, if EnableDefaultCompileItems is false'","b'When wilcard include of None items is enabled ( `EnableDefaultNoneItems` ), all files are added\r\nto `None` items.\r\nif `EnableDefaultCompileItems` is disabled, the `Compile` items are not removed from\r\nthe `None` items, because these `Compile` are defined later in the project file.\r\n\r\nSo we need to remove the `Compile` items after are defined (so in the .targets file)\r\n\r\nref and more info in https://github.com/dotnet/netcorecli-fsc/issues/94\r\n'"
224940614,1158,b'Updating the implicit package versions to 1.0.5 and 1.1.1.',b'@srivatsn '
224879181,1156,b'Allow ComposeStore to create crossgen profiling symbols.',"b""@ramarag @gkhanna79 \r\n\r\n/cc @livarcocc @MattGertz - I'm hoping to get this change in for Preview1 because ASP.NET wants to generate profiling symbols for their store."""
224588296,1154,b'Add a list of supported TFMs that can be used by hosts to display for 1.x',b'Same as https://github.com/dotnet/sdk/pull/1153 but for 1.x'
224587358,1153,b'Add a list of supported TFMs that can be used by hosts to display.',b'This will be used by VS to show the list of Targetframworks in the application page. This make it so that new SDKs can easily add new targets without having to update VS.\r\n\r\n@panopticoncentral @nguerrera @dsplaisted @livarcocc @dotnet/project-system '
224237203,1149,"b'Fix for project sstem issue 2069, to specify correct metadata for package for different targets\xe2\x80\xa6'",b'We reused item object for packages across targets instead of cloning them and it caused all package items for all targets to have dependencyIDs property updated.\r\n\r\nFix for https://github.com/dotnet/project-system/issues/2069'
224156892,1148,b'update version of Microsoft.NET.Test.Sdk',b''
223978295,1147,"b""Remove signing for templates, now that we don't have them anymore.""",b'@333fred @dotnet/dotnet-cli '
223976693,1146,"b""[Won't pass CI] Updating the implicit package versions to 1.0.5 and 1.1.1.""","b'@dsplaisted @eerhardt @weshaggard\r\n\r\nThis will fail CI, we will have to merge it like that. I have run tests on OSX and Windows.'"
223943913,1145,b'Looking for Microsoft.NETCoreSdk.BundledVersions.props in a location relative location to the SDK.',b'@nguerrera @dotnet/dotnet-cli '
223517258,1141,b'Moving master to preview2.',b'@dotnet/dotnet-cli @eerhardt @srivatsn '
223500056,1140,b'Template move/delete templates from sdk',b''
223497233,1139,b'Porting changes need for 15.3 VS to work with a 1.0.x SDK to rel/1.0.0',"b""We've made a couple of changes to the Project System that are dependent on changes in the SDK. For a newer version of VS to be able to work with the 1.0.x SDK, we need these changes in the 1.0.x SDK. This PR ports:\r\n\r\nhttps://github.com/dotnet/sdk/pull/949 - Add default configurations.\r\nWithout this change, projects fail to load because it won't be able to find any configurations at all.\r\n \r\nhttps://github.com/dotnet/sdk/pull/1090 - Changes needed for Dependencies tree.\r\nWithout this change, the dependencies node will do design-time builds for all target frameworks causing the node to be slower\r\n@abpiskunov can you look to make sure I got this right?\r\n\r\n@livarcocc @dsplaisted @nguerrera @dotnet/project-system\r\n"""
223435134,1137,"b""Rename 'packages' folder to 'store'""","b""This is a follow up to https://github.com/dotnet/core-setup/pull/2017, which renamed the folder where the host finds the runtime store directory from 'packages' to 'store'.  The ComposeStore command should be writing to this new location by default.\r\n\r\n@ramarag \r\n\r\n@livarcocc and @MattGertz for approval.  This is necessary for our `dotnet store` command to work correctly out of the box."""
223331062,1136,b'Updating NetCore UnitTest Template to consume latest MSTestV2 Nugets',b'Release notes [here](https://github.com/Microsoft/testfx-docs/blob/master/docs/releases.md#1117)'
222892589,1134,b'Ensure all properties are set when cloning Libraries.',"b'When we are trimming runtime and compilation libraries in the .deps.json file, we are losing information such as ""Path"".  This ensures this information is not lost.\r\n\r\nFix #1130 \r\n\r\n@livarcocc @dsplaisted @nguerrera \r\n\r\n/cc @mikeharder '"
222876620,1133,b'Add implicit PackageTargetFallback for net461 for netcoreapp and netstandard 2.0',b'Fixes https://github.com/dotnet/sdk/issues/1025\r\n\r\n@dotnet/dotnet-cli '
222155610,1128,b'Add SDK support for generating deps.json files for .NET CLI Tools',"b'This is an SDK-side change which will be part of fixing https://github.com/dotnet/cli/issues/6087.  There will be a corresponding CLI change which will take advantage of it.  We should probably wait to merge this change until I have the CLI change ready, but I think this change can be reviewed as is.\r\n\r\nThe idea is that when the CLI is going to run a tool, it will check to see if there is a deps.json file next to the project.assets.json under the NuGet .tools folder.  If not, it will generate the deps file by building the new GenerateDeps.proj file which is inside the CLI, passing in necessary information such as the path to the assets file.\r\n\r\nThis will allow the same logic to be used to generate the .deps.json files for tools as is used when apps are built.  It will include the conflict resolution logic, which will fix #6087.'"
221918186,1127,"b'Add default VB properties for nowarn, warninglevel and msbuildAllProjects'","b'This change adds default value for VB msbuild properties that are required to light up the compile page. The corresponding change in Project system is [project-system/2004](https://github.com/dotnet/project-system/pull/2004)\r\n\r\nThis change should go into the Dev15.3 Preview1 branch and not the alpha pack branch. I will retarget the branch once @livarcocc creates the Dev15.3 Preview1 branch.\r\n\r\n@davkean @srivatsn @dotnet/project-system for review\r\n\r\n**Customer scenario**\r\n\r\nEnables the VB Compile Property page by providing the default VB values\r\n\r\n**Bugs this fixes:** \r\n\r\n#346\r\n\r\n**Workarounds, if any**\r\n\r\nNone\r\n\r\n**Risk**\r\n\r\nLow risk - since this just affects that page and adds new properties\r\n\r\n**Performance impact**\r\n\r\nNone - since this just adds some properties\r\n\r\n**Is this a regression from a previous update?** N/A\r\n\r\n**Root cause analysis:** N/A\r\n\r\n**How was the bug found?** N/A'"
221588504,1121,b'Apply conflict resolution to RuntimeTargets items',"b""RuntimeTargets items were not being included in conflict resolution, leading to failures when trying to use APIs from packages such as System.Diagnostics.TraceSource.  This PR now includes these items in the in the `OtherRuntimeItems` parameter passed to `ResolvePackageFileConflicts` task.\r\n\r\nI'm also including an update to .gitignore to exclude .binlog files, which is MSBuild's new binary logging format.\r\n\r\ncc @ericstj @eerhardt"""
221406921,1119,b'Missing runtime store',"b'This \tannotates filtered packages in deps.json, to give a better message if the runtimeStore is missing\r\n\r\n@livarcocc @eerhardt @gkhanna79 PTAL'"
221027607,1114,b'Allow NuGetBuildTasksPackTargets to be overrideable',b'Fixes #888'
220358849,1102,"b'Rename ""Cache"" to ""Store"".'","b'Also, rename ""FilterProjectFiles"" to ""TargetManifestFiles"".\r\n\r\n@ramarag @nguerrera @dsplaisted '"
220303425,1101,b'Update to NuGet version 4.3.0-preview1-2500',b'Update to NuGet version 4.3.0-preview1-2479'
220100619,1095,b'Fix null reference exception error',"b'\r\nRelated issue: https://github.com/dotnet/sdk/issues/1094, https://github.com/dotnet/cli/issues/5927'"
220000287,1090,b'Matching change for project system PR https://github.com/dotnet/proje\xe2\x80\xa6',"b""https://github.com/dotnet/project-system/pull/1880.\r\n\r\nWhat changes is the way we discover Sdk references. Now we have support for cross-targeting DT builds for dependencies and can run sdk targetes for each target in DT build. This simplified things since we don't have to call ResolvePackageDependenciesDesignTime to produce flat list accross all targets, but rely on packages evaluated for given target.\r\nProject system would know how to map sdk to corresponding package for given target."""
219642222,1079,b'GenerateDepsFile fails for desktop libraries referencing NS.Library.',"b'When generating the deps.json file, we were incorrectly assuming ""IsPortable"" meant an empty RID.  But for desktop apps, they aren\'t portable, but still have an empty RID.\r\n\r\nThe fix is to truly use ""IsPortable"" when creating the DependencyContext.\r\n\r\nFix https://github.com/dotnet/cli/issues/6245\r\n\r\n@dsplaisted @livarcocc @nguerrera \r\n\r\n/cc @pakrym '"
219402216,1076,b'Show publish directory in minimal verbosity output',"b""Fix #801 \r\n\r\nThe output is now:\r\n```\r\n> dotnet publish\r\nMicrosoft (R) Build Engine version 15.2.47.30403\r\nCopyright (C) Microsoft Corporation. All rights reserved.\r\n\r\n  tmp -> D:\\Src\\sdk\\tmp\\bin\\Debug\\netcoreapp2.0\\tmp.dll\r\n  tmp -> D:\\Src\\sdk\\tmp\\bin\\Debug\\netcoreapp2.0\\publish\\\r\n```\r\n\r\nWe still have the output from [CopyFilesToOutputDirectory](https://github.com/Microsoft/msbuild/blob/eeecf7bd7fb7af9be893b019828a3d9e28f9158d/src/Tasks/Microsoft.Common.CurrentVersion.targets#L4010) because publish runs a build first, but we follow it up with another line showing the publish directory in the same style. \r\n\r\nNote that I've just indicated the publish directory and not the path to the app exe in the publish directory, because the factoring of CopyFilesToOutputDirectory makes that a bit mroe complicated to mirror.\r\n\r\n@eerhardt @Petermarcu @dsplaisted @livarcocc """
219380886,1075,b'Fix SelfContained error on libraries.',"b""When publishing an app with a library and using --self-contained, the libraries are throwing an error saying it is not supported to have SelfContained without setting a RID.  We need to skip this error for libraries, since it doesn't make any sense.\r\n\r\n@livarcocc @nguerrera @dsplaisted """
219046080,1069,b'Update to new .NET CLI version',"b""Also install version 1.0.4 of the shared framework since it's no longer bundled in the CLI"""
219032725,1067,b'Update VS templates to 2.0',b'@dotnet/project-system @livarcocc @mlorbetske @dsplaisted @nguerrera '
218564262,1062,b'Enable publishing XML documentation',b'Fixes #795 by publishing the XML documentation by default when documentation generation is enabled unless `PublishDocumentationFile` is set to `false`.\r\n\r\nEdit:\r\nNote that documentation files of project references are already included in the published output.\r\n\r\nUpdate:\r\n\r\n1. Property `PublishDocumentationFiles` can be set to `false` to opt out of publishing own documentation *and* documentation of project references. (Sets `PublishDocumentationFile` and `PublishProjectReferenceDocumentationFiles` to false)\r\n2. Property `PublishDocumentationFile` can be set individually to opt out of publishing own documentation file.\r\n3. Property `PublishReferencesDocumentationFiles` can be set individually to opt out of publishing documentation files of project and assembly references.\r\n\r\ncc @eerhardt @nguerrera '
218527566,1061,b'Make C# test templates cs files are utf-8 encoded',b'- To address Microsoft/vstest#252\r\nReverted https://github.com/dotnet/sdk/pull/558.\r\nThis time just changing file encode. Not adding test project which broke the signed build.\r\n@srivatsn @codito '
218525150,1060,b'IsPublishable property can prevent publishing',"b""By setting IsPublishable to 'false' (or anything other than true) the current project can be prevented from publishing.\r\n\r\nSee https://github.com/dotnet/sdk/issues/1059"""
218025358,1053,b'Enable RID-specific Apps on Shared Framework ',"b'Allow .NET Core applications to be RID-specific, but still run on the Shared Framework.  This enables an application to carry only the native assets it needs for the specific runtime it intends to run on.\r\n\r\nFor example, if an application uses a graphics library and wants to run on the shared framework, it would carry that graphics library for all the runtimes the graphics library supported (win, osx, linux, x86, x64, arm, etc).  But if the application is only intended to run on one runtime, these extra assemblies bloat the app.\r\n\r\n@ericstj @nguerrera @dsplaisted @livarcocc \r\n\r\n/cc @Petermarcu \r\n\r\n### Notes:\r\nThere are 2 other changes that need to go into other repos:\r\n\r\n1. dotnet/cli will add a new option to publish `--self-contained[:false|true]`, which flows into the MSBuild `$(SelfContained)` property added here.\r\n1. We need to change a single line in the DependencyModel library, which assumes ""IsPortable"" means ""FrameworkDependent"".  https://github.com/dotnet/core-setup/blob/master/src/Microsoft.Extensions.DependencyModel/DependencyContextLoader.cs#L74-L76\r\n\r\nA future, potential scenario is to publish self-contained, but don\'t specify any RID.  This won\'t work today because `dotnet restore` hasn\'t restored for that RID, thus the necessary assets are not available.  This can be revisited when restore occurs during publish.  For now, that scenario raises an error with a message saying it is unsupported.'"
217960734,1052,b'Add conflict resolution',"b""Fixes #974.  Currently work in progress, see the issue for what's done and what's left to do.\r\n\r\nEDIT: This should now be ready for review."""
217404497,1050,b'Adding unit tests to cover the NuGet reference matrix',"b""Adding unit tests to cover the NuGet reference matrix with .NET Standard/.NET Framework/.NET Core 1.x/.NET Core 2.0 - with the initial combining of NuGet references into one 'referring' project for each matrix row.\r\n\r\nhttps://github.com/dotnet/sdk/issues/973 [issue contains the test matrix]\r\n\r\n"""
216234559,1037,b'Removing Nuget.Build.Tasks.Pack dependency from Microsoft.NET.Sdk.nuspec',b'Removing Nuget.Build.Tasks.Pack dependency from Microsoft.NET.Sdk.nuspec\r\n\r\nThis should no longer be needed. \r\n\r\nhttps://github.com/dotnet/sdk/pull/1032#issuecomment-288545438'
216221430,1035,b'Allow cache projects to use star versions in PackageDependency.',b'@ramarag @nguerrera @dsplaisted @livarcocc '
216183092,1032,b'Updating NuGet to 4.3.0-beta1-2418',b'This change updates NuGet to the latest version.\r\n\r\nMy goal is to update this weekly to keep everything in sync.'
215911061,1024,b'Adding unit tests to cover the project-to-project reference matrix wi\xe2\x80\xa6',"b""Adding unit tests to cover the project-to-project reference matrix with .NET Standard/.NET Framework/.NET Core 1.x/.NET Core 2.0\r\n\r\nRemoved duplicate unit tests from 'GivenThatWeWhatToReferenceAProject' that are now covered in 'GivenThatWeWhatToVerifyProjectReferenceCompat'\r\n\r\nhttps://github.com/dotnet/sdk/issues/973 [issue contains the test matrix]"""
215552082,1013,b'Update Microsoft.NET.Publish.targets',b'Resolves https://github.com/aspnet/websdk/issues/114'
215538901,1012,b'Use bundled implicit package versions',b'Consume props that will be provided with .NET Core SDK (via VS and core msbuild import hooks) to determine the implicit package versions.\r\n\r\nThe changes to actually generate and distribute this file in CLI are still pending. This can go in without them as it simply lights up on these versions being set and otherwise behaves as before.\r\n\r\nI also fixed casing of NetStandard -> NETStandard for consistency (this is not breaking since msbuild property names are case insensitive).\r\n\r\n@livarcocc @dsplaisted '
215198058,1007,b'Incremental build improvements for generated AssemblyInfo.cs',"b'Addresses #967 by:\r\n1. Splitting `CoreGenerateAssemblyInfo` into:\r\n  * `_CalculateAssemblyAttributes` which produces `AssemblyAttribute` items.\r\n  * `_CalculateGeneratedAssemblyInfoFileName` which uses the present `AssemblyAttribute` items to product the name of the generated assembly info file, using the `Hash` task introduced in https://github.com/Microsoft/msbuild/pull/1328:\r\n    * `VersionPrefix=1.0.0` => `obj/Debug/netstandard2.0/lib1.AssemblyInfo.e32ef0.cs`\r\n    * `VersionPrefix=1.0.1` => `obj/Debug/netstandard2.0/lib1.AssemblyInfo.5be252.cs`\r\n    *  All `Generate*AssemblyAttribute` set to `false` => `obj/Debug/netstandard2.0/lib1.AssemblyInfo.cs`\r\n2. `CoreGenerateAssemblyInfo` then uses the generated file name as `Outputs` and is executed on incremental builds only when any of the `AssemblyAttribute` items change (even custom ones not generated by the SDK).'"
215121867,1005,b'Upgrading MSTest to the latest packages.',b'Release notes for this are [here](https://github.com/Microsoft/testfx-docs/blob/master/docs/releases.md).'
214907039,1003,b'Move Project Selector reg to Project System Vsix',b'Having the project selector registry entries along with Project System Vsix installation makes most sense since Project selector reg entries are useless without the Project System binaries itself.\r\n\r\nIn reaction to [Roslyn-Project-System/1779](https://github.com/dotnet/roslyn-project-system/pull/1779)\r\n\r\n@davkean @srivatsn @dotnet/project-system for review'
214847145,999,b'Bump version to v2.0',"b'Aligning SDK version with CLI version, which allows some VS compat goop in Common.props to go away.\r\n\r\n@dsplaisted @livarcocc @eerhardt '"
214551928,996,b'Update the targetframework .net core VB Templates',b'@nguerrera @dsplaisted @dotnet/msbuild for review'
214551454,995,b'Update the VB templates to remove the globbing',b'@nguerrera @dsplaisted @dotnet/msbuild for review'
214515807,993,b'Updated return of matching TF and RID instructions',"b""Instead of returning a semicolon-delimited string, which must be parsed\r\non the receiving end and cannot be easily converted to an item (with\r\nrelevant metadata like which project it's associated with), return\r\nstructured data in the only way MSBuild can: as an item with metadata.\r\n\r\nMetadata includes the closest matching TargetFramework and whether or\r\nnot the project should have TargetFramework and/or RuntimeIdentifier\r\nstripped before calling it.\r\n\r\nConsumed by Microsoft.Common.CurrentVersion.targets in the coordinated\r\nchange Microsoft/msbuild#1866."""
213938906,985,b'Fix ubuntu 16 properly',"b'With the apphost.exe being used for standalone apps scenario, they will by default will be filtered from the publish step and will not be a good candidate for testing the cache feature. So i am rolling back the fix'"
213675086,981,b'Import Microsoft.Common.Props before Microsoft.NET.Sdk.props',"b""We had some discussion in #924 about how we might import Directory.Build.props files before the .NET SDK's .props files.  I've realized that there may be a simpler solution to this: simply import Microsoft.Common.props before Microsoft.NET.Sdk.props.\r\n\r\nI've looked at this a bit and it doesn't look like there is any specific reason that we were importing the SDK .props first.  The main thing that I noted with this change is that .props files from NuGet packages would be imported before the defaults from Microsoft.NET.Sdk.props were set.\r\n\r\nWe would probably want to add a test to cover this, but I wanted to get this PR out there to start getting feedback on this approach to solving the problem.\r\n\r\n@nguerrera @rainersigwald @eerhardt @jeffkl"""
213498590,979,b'fix ubuntu_16_04',b''
213485188,978,b'Using Apphost for post netcoreapp2.0 standalone activation',b'@gkhanna79 @eerhardt @nguerrera PTAL'
213477556,976,b'Allow skip and configuration of install dirs',b'This change is allow the sdk repo to \r\n1. Allow configuration of NUGET_PACKAGES to provide an alternate cache\r\n2. Checks if DOTNET_INSTALL_DIR exists before installing\r\n3. Skip product build and tests if required.'
213158058,971,b'Fix cache tests on osx.10.12.',b'@ramarag @nguerrera @dsplaisted @333fred '
213139846,970,b'Remove remaining hard-coding of v6.0.4',b'@eerhardt @dsplaisted @livarcocc '
212922540,964,b'Changing Fx_version to more consistent RuntimeFrameworkVersion',b'Fix towards https://github.com/dotnet/sdk/issues/961\r\n\r\ncc @eerhardt @nguerrera '
212893188,962,b'Bump dependency versions to RTM',"b'Also bumped FluentAssertions versions to latest.\r\n\r\nI am still working to get rid of the remaining manual copying, but separating the package upgrades from that here.\r\n\r\n@eerhardt @dsplaisted @livarcocc '"
212805090,959,b'Update CLI to 2.0.0-preview1-005383',"b'We got a build of the CLI that works on all supported platforms, upgrading to it so building on RHEL works again.\r\n\r\n@dsplaisted @omajid '"
212646743,957,b'Track unexpected dependencies so we only report missing dependencies once',"b'Partially addresses https://github.com/NuGet/Home/issues/4724\r\n(Part of series in https://github.com/dotnet/roslyn-project-system/issues/1660)\r\n\r\nAn error about unexpected dependencies is reported by the SDK when a project is unloaded (and in other situations that result in a dependency that does not appear in the asset file\'s ""library"" section).\r\n\r\nLong term, we should move this validation of the assets file to the NuGet client, and add any problems found to project.assets.json from whence it can be raised to an MSBuild error by this SDK task (as requested in https://github.com/NuGet/Home/issues/1599).\r\n\r\nBut this is a minor change to clean up this error so it is only reported once per project, removing all the duplicate errors reported in https://github.com/NuGet/Home/issues/4724. (Also reworded the error since it has nothing to do with missing version numbers.)\r\n\r\n/cc @davkean @nguerrera @dsplaisted @dotnet/project-system \r\n/cc @emgarten as fyi'"
212628155,956,b'Run xliffconverter to pick up new strings',b'I have another experimental change that updates strings and it pulls in additional because it appears xliffconverter has not been run in a while.\r\n\r\nThis change only runs `xliffconverter.exe --two-way` on a fresh repo -- it does not add any new strings.\r\n\r\n/cc @nguerrera @dsplaisted @livarcocc '
