pull_no,comment_no,comment_body
12388,466684049,"b""When I added `IsExe` to the test project (it should have been set to begin with), this errored because no RID was specified. It worked when it was a library project where SelfContained doesn't do anything (and the test doesn't actually check anything about the produced files - just looks for a warning message being printed). The other tests pass a RID like they should."""
13402,483824935,"b""Good to know. What are the `aot` rids, and where can I find out more about them? :)\r\n\r\nThere is a [`PlatformTarget`](https://github.com/dotnet/sdk/blob/master/src/Tasks/Microsoft.NET.Build.Tasks/targets/Microsoft.NET.RuntimeIdentifierInference.targets#L68) computed from the RID. However it [doesn't](https://github.com/dotnet/sdk/blob/master/src/Tasks/Microsoft.NET.Build.Tasks/targets/Microsoft.NET.RuntimeIdentifierInference.targets#L90) have a case for ARM64, even though it is [used](https://github.com/dotnet/sdk/blob/master/src/Tasks/Microsoft.NET.Build.Tasks/targets/Microsoft.NET.RuntimeIdentifierInference.targets#L129) elsewhere. The linker [targets](https://github.com/dotnet/sdk/blob/master/src/Tasks/Microsoft.NET.Build.Tasks/targets/Microsoft.NET.ILLink.targets#L185) might also be incorrect. @wli3 @dsplaisted do you have a recommendation on how to get the target architecture?"""
13402,483833442,"b""There's also [`Platform`](https://github.com/dotnet/sdk/blob/master/src/Tasks/Microsoft.NET.Build.Tasks/targets/Microsoft.NET.Sdk.props#L61) which sets `PlatformTarget` but again doesn't have an ARM64 case. And MSBuild has a [`ProcessorArchitecture`](https://github.com/dotnet/msbuild/blob/master/src/Tasks/Microsoft.Common.CurrentVersion.targets#L468) which comes from `PlatformTarget`.\r\n\r\nI agree we should fix `PlatformTarget` but am hesitant to touch it in 5.0 - so I'll just fix the RID parsing here unless SDK folks would prefer something else.\r\n\r\nI'm curious what the `aot` RIDs are for, but had trouble finding out much about them. Is there a document somewhere?"""
14589,526300200,"b'Yes, it should have an entry in https://github.com/dotnet/sdk/blob/master/eng/Version.Details.xml, then it should get updated when runtime bits flow.'"
14589,526506716,"b'There\'s a naming pattern - the property should be `<SystemReflectionMetadataLoadContextVersion>` in Versions.props.\r\n\r\nIf you run ""darc add-dependency -n System.Reflection.MetadataLoadContext -r https://github.com/dotnet/runtime -t toolset -v \\<version\\> -c \\<commit\\>"" it will locally add the property for you and update Version.Details.xml:\r\n```xml\r\n<Dependency Name=""System.Reflection.MetadataLoadContext"" Version=""..."">\r\n      <Uri>https://github.com/dotnet/runtime</Uri>\r\n      <Sha>...</Sha>\r\n</Dependency>\r\n```'"
13354,483762907,"b""If this will only used for sync namespace analyzer, then `'$(Language)' == 'VB'` would be unnecessary. """
14093,509911002,"b""@am11 @dsplaisted @eerhardt \r\n\r\nOn a Microsoft SDK, `UseCurrentRuntimeIdentifier` is the same as portable rid. So `--use-current-runtime` means publish portable.\r\nOn a source-build SDK, this is the same as the machine rid. So the result may be a more specific publish that doesn't work portable.\r\n\r\nI think this difference will bite source-build SDK users, and it is preferable to have a flag that means portable-rid consistently."""
14093,509944942,"b'> I do not know the full background why source-build chose to override it, but.. if the value of NETCoreSdkRuntimeIdentifier is overridden in source-build repo for set of reasons, do those same reasons not apply to RuntimeIdentifier?\r\n\r\nsource-build does it to indicate the resulting artifacts are not portable.\r\n\r\n> In other words, --use-current-runtime\'s docs are stating ""Use current runtime as the target runtime."", the one SDK is executing on. This is what we have implemented. It is not strictly calling out portable-rid, that\'s an internal detail of general (non-overridden, non-source-build) case.\r\n\r\nThe main use-case is to enable easy publish for the portable rid.\r\nIf this flag enables that on Microsoft sdk, that is what it will be used for.\r\nSo I\'d like this to have the same behavior on source-build sdk, and we can update the docs/implementation accordingly.'"
3,73190628,b':+1:  with @eerhardt \n'
8,73596375,"b""I don't understand what that means. No dev is going to be looking through the targets looking for properties to set, they are going to be looking at docs.\n"""
8,73596672,"b""It's because you don't have a default set in the targets. Usually this lives in the project file itself, but as part of the cleanup we'll pull it out into a targets.\n"""
35,74328466,"b""I don't know the history, but I also thought the same thing when I saw how they implemented this.\n"""
44,75201199,b'Looks different how?\n'
44,75202356,"b""We should use a property here to avoid getting out of sync. Don't block the check-on based on it, but please file a bug to fix it.\n"""
81,75908551,b'What errors?\n'
81,75910058,"b""Shouldn't OutputFile be an output of the target so that it plays nicely with up-to-date?\n"""
100,76828696,"b""We should separate logic that we expect users to override from those that we don't expect. DebugType is something we should expect them to be able to override. I'm writing up some strawman MSBuild guidance for this repro - and I'll write something up about what I was thinking here.\n"""
138,78613646,b'This needs to respect immediate and output variables.\n'
138,78614066,"b""We can't. This needs to respect user settings, which means it must go in targets, which means you have nothing to consume.\n"""
138,78618789,"b'@brthor It still suffers from the same problem, DefaultExcludes must respect intermediate and output properties which user settable. User settable properties are set between props and targets in the project file. That means that we must set DefaultExcludes in targets to pick up the right value, hence you cannot use this property in the project file.\n'"
138,78618843,b'@eerhardt Agreed.\n'
138,78619100,b'>  it was almost certainly changed to be outside the project cone\n\nSays who?\n'
583,94710139,"b""This is the wrong GUID, we're opt'ing everyone into the C# one. We should make the same change for VB."""
645,96152865,"b""I am against it, but I don't have a better workaround. Basically, the AppDesigner folder is just a normal folder and it's contents should be considered the same as the rest of the tree. The problem is that we put the debugger settings under there - and they don't want to publish that file. In the past we would use different item types such as `<None/>` to represent that concept, but we're publishing None, right @dsplaisted?"""
1454,131056592,"b""There's not a built-in way of doing this?"""
1454,131059076,"b'Yeah I would like to see the impact on the build, I\'m only testing 1.1 SDK - so I have no idea what impact 2.0 SDK has on perf.\r\n\r\nIs there a good write up on what we\'re trying to solve with all these ""fixups""? They smell like we\'re missing feature asks.'"
1454,131059580,"b""I was thinking of an item function or existing task that did something similar, but couldn't see one."""
1636,143627874,"b'We let the user/other targets opt out, can you condition it against itself?'"
2020,172077935,"b""It doesn't look like you handle InvalidDataException here - I would have thought we'd want to throw away the cache in that case?"""
2020,172078014,"b""Why isn't this just a using?"""
2020,172078075,"b""InvalidDataException doesn't derive from IOException - which you may have thought it did."""
2020,172078384,b'\xf0\x9f\x91\x8d '
2215,187745000,"b""I don't know what the bug is - the items show up? Or just the folder?"""
2215,187755851,b'Yeah we have a bug on this.'
2994,261418282,"b'Yes we should remove this page for .NET Standard, however, making this change here will only take effect for the new SDK. We should move this into design-time targets on our side so it takes effect regardless of SDK installed.'"
3355,297480270,b'What metadata does this item have?'
3355,297480603,"b'Will these appear as ""ResolvedFrameworkReference""?'"
3355,297481779,"b""Ah, its here: https://github.com/dotnet/sdk/pull/3355/files#diff-6cfbacaa410e7ee1787b4771b158ded0. It was collapsed.\r\n\r\nYes, this appears to be what we want. We'll also want a ResolveFrameworkReferences in MSBuild proper so that we can call regardless of we're an SDK project or not."""
3355,297482038,b'Can you show me an example of one of these and we can decide what properties we want to show up?'
3355,297965407,b'We will ignore them.'
3355,297966595,"b""We're expecting metadata (including IsImplicitlyDefined/PrivateAssets) to be copied from the original item -> resolved item, I think (?) this is what ResolveAssemblyReferences does."""
3355,298003781,b'It shows up in the Properties page so that you can flip it.'
3355,298401994,b'You might have a reference to a project with a direct FrameworkReference and not want to inherit its FrameworkReference.'
3398,301830345,"b""Here is an existing usage: https://github.com/microsoft/msbuild/blob/0cd0e92a7243088977d31b56626b56d6116de016/src/Tasks/Microsoft.Common.CurrentVersion.targets#L2145. It would be good to understand why that isn't work, are we not setting the property correctly in CPS?"""
13545,488452073,b'This causes it to inherit the metadata?'
13545,489137597,"b'I think this should say `Returns=""@(SupportedTargetFrameworkAlias)`.'"
13545,489824067,"b""The Outputs is on the _task_ not the target. We'll need the `Returns` or `Outputs` on the target to grab these values."""
13795,494027217,"b'Can you add a test case where the TFM is lower case? I want to see if NuGet normalizes it, if not, you need an OrdinalIgnoreCase check as TFMs are not case sensitive.'"
11183,405026820,b'Done.'
11623,424768852,"b'I tested and it works, updated.'"
1591,139570005,"b'\xe2\x9d\x93 What does this do for resx files with the code generation option set to None? For example, [this VSPackage.resx](https://github.com/tunnelvisionlabs/LangSvcV2/blob/79d7b636f1dd5bbf175f3a66c6cb31edb3060f5b/Tvl.VisualStudio.Language.Antlr3/Tvl.VisualStudio.Language.Antlr3.csproj#L536-L540) embedded resource should not generate a code-behind file, but the only way to indicate that is by omitting the `Generator` property.'"
1591,139570250,"b'\xe2\x9a\xa0\xef\xb8\x8f There are many other generated source files which match this pattern, including Windows Forms.'"
1591,139570412,b'\xf0\x9f\x92\xad It seems like this property would already be available by another name.'
1591,139570546,b'\xe2\x9d\x93 Should this be conditioned on `EnableDefaultEmbeddedResourceItems` as well? Or perhaps some other property?'
12865,468743430,"b""Yes, it should be utf-8-bom. I can't say whether or not to sent a PR to dotnet/runtime.\r\n\r\n```suggestion\r\ncharset = utf-8-bom\r\n```"""
12865,468743717,b'This is often problematic. I would not recommend using it.'
12867,468744343,b'\xf0\x9f\x92\xad It does not appear that this file uses explicit `ConfigureAwait` calls. I would recommend leaving them out unless the whole project is changing to use it everywhere.'
12865,468760927,"b'It may or may not. The project system ignores this setting and always saves with BOM, so the only way it would be wrong is if someone edited it in another text editor.'"
12865,468762180,"b'* Some files have significant trailing whitespace (e.g. Markdown, C# verbatim string literals)\r\n* Some files have generated trailing whitespace (e.g. the .Designer.cs files created from a .resx file)\r\n\r\nText editors ignore these in some cases but not others, so you end up with the potential to make incorrect changes and/or unintentional code churn.'"
468,94178808,"b""I'm preparing the web SDK pr now. lgtm"""
468,94178868,"b'Responded to the issue, the easiest fix is for us to just take web.config specifically instead of all *.config things'"
450,94413980,"b'FWIW, 1.6.1\xc2\xa0is essential for Xamarin as\xc2\xa0my users have hit issues installing 1.6.0 into Xamarin\xc2\xa0Studio projects. 1.6.1 fixes this,\xc2\xa0and should\xc2\xa0IMO be the default for all libraries to prevent user pain.'"
889,105452875,b'Most of these targets require full MSBuild and will only work on Windows. The Xamarin ones should work on VSfM though long as it builds on Mono. That variable is for the XAML targets and those only work on Windows (for building UWP apps).'
889,105453813,"b""These won't work at all with `dotnet build`. It only works with `MSBuild.exe` because the majority of the tasks don't support CoreCLR, now or possibly ever. There's no way the Windows UWP stuff ever needs to be (or can be built) outside of Windows for example.\r\n\r\nThey require the correct workloads are installed in VS 2017 -- which is where `MSBuildExtensionsPath` points to when run from `MSBuild.exe`"""
889,105455347,"b""These targets are *also* used by the Sdk's installed within `C:\\Program Files (x86)\\Microsoft Visual Studio\\2017\\Enterprise\\MSBuild\\Sdks\\Microsoft.NET.Sdk` There's no split. There are pieces that need to be in this SDK, they cannot be intermingled with a separate SDK."""
889,105457686,"b""@borgdylan I tried those and they weren't available in the props order when I needed them, that's why I defined my own in my NuGet."""
889,105520870,"b""I generated them by hand, manually. Without the ability to call a task in static property evaluation, I don't know how to handle optional TFM's like Xamarin. If Xamarin or an invalid one is specified, it won't match and it'll generate an Invalid TFM error."""
889,105520890,"b'Sure, any preference about what env variable to use for this?'"
889,105520926,"b""I certainly hope this can be changed later -- I put it there right now because it's effectively required. The Xamarin toolchain will error out with ppdb's right now."""
889,105521244,b'fixed'
889,105521261,b'fixed'
889,105521269,b'fixed'
12897,470185158,"b'Sorry, which comment in which test?'"
12897,470213020,"b""Fairly sure this was to ensure that we could define the right additional properties from the TFM so that restore would work.\r\n\r\nFor example, it'd set TPV, TFV and others: https://github.com/novotnyllc/MSBuildSdkExtras/blob/master/Source/MSBuild.Sdk.Extras/Build/Platforms/Windows.targets\r\n\r\nI don't think it ever explicitly cared/supported having an extra semi-colon in a TargetFramework element."""
12461,455200087,b'I wonder when AppDesignerFolder gets set. If a user sets it in the project file will this still work?'
12461,455203054,b'Why do we do this?'
12461,455245522,b'I understand that but I wonder if this code still works if the user changes it in the csproj. It might be worth trying'
12461,455247827,b'I was curious why we empty the collection first. '
12533,456525033,"b""You don't need the wildcard as there is just launchsettings.json. The wildcard could pick up unintended files"""
12533,456587254,"b'This is because these get included in None, got it. Looks good to me'"
2814,247594366,"b""It's just here."""
2814,249154718,"b""That's one of the changes we discussed offline. We've decided to require users to explicitly specify a GUID for any type they want to expose via COM.\r\n\r\nI can't think of any case for a user to have `[ComVisible(true)]` on a class and not specify an explicit GUID if the above statement still holds true. The other option (again assuming the statement above is still valid) would be to silently not expose the type to COM, which would result in a lot of unexpected behavior for users (and probably a lot of duplicate bug reports for us)."""
2814,249155424,b'I pulled this constant from the implementation of `System.Reflection.MetadataLoadContext` (see https://github.com/dotnet/corefx/blob/master/src/System.Reflection.MetadataLoadContext/src/System/Reflection/MetadataLoadContext.CoreAssembly.cs#L13).'
2814,249156430,"b""MetadataReader returns a token to the direct base class of the type. Also, com objects are still valid if they inherit from other classes, even if those aren't marked ComVisible. See https://docs.microsoft.com/en-us/dotnet/api/system.runtime.interopservices.comvisibleattribute?view=netframework-4.7.2#remarks."""
2814,249156889,"b'""Intermediate"" is the MSBuild term for the `obj/$Configuration/$TargetFramework/` directory. The `IntermediateAssembly` is the assembly directly output by `Csc` into the `obj` directory. It is later copied to the output directory. This terminology is used throughout MSBuild and the SDK.'"
2814,249157038,"b""I haven't yet pushed out those changes."""
2814,249166196,b'This is giving an explicit error to the user. It will be (unless another PR takes the code before this is merged) error NETSDK1086. There error message is in Strings.resx. Do we want to downgrade this to a warning?'
2814,249194275,"b'This is only considering the source-built binary. If we wanted to consider generating a comhost for a previously built binary, that would be done differently (and probably not as an MSBuild integration).'"
2814,249195538,"b""As a note, this task (and this error) will only execute on projects with the MSBuild `UseComHost` property set to a truthy value. Since this property currently doesn't exist, users will have to opt-in to this behavior."""
3087,272779376,"b""These GUIDs should be wrapped in curly brackets. It's something I noticed they weren't while I was working on this."""
3087,273687890,"b""The source package (or at least version 4.6.0-preview3.19128.7 which I pulled from NuGet.org) doesn't contain the `JsonSerializer` class. Looks like the newer versions are all on the blob feed though so we could pull down a newer version with the serialization support."""
14315,512326310,"b'~~I think using the `Microsoft.Extensions.DependencyModel` APIs to handle resolving the RIDs to the correct JITs would be the best option if the APIs support it.~~\r\n\r\nThis was wrong, see the comment below.'"
14315,512327648,"b'Actually, disregard my last comment. You should use the `NuGetUtils.GetBestMatchingRid` method and pass in the supported JIT target os-arch combination RIDs as the available RIDs. That function will resolve the best RID to use for the target RID.'"
61,75345953,"b'string is hardcoded, should we put it to Resources?\n'"
61,75349619,"b'Even though we use nuget API, all our logic should be unit tested\n'"
63,75374787,"b'Its a matter of personal preference - to me they are necessary, since i like to mark where the actual code under test is and where is preparation end etc. Other comments i kept because in other tests i had this pattern. See test at line 230.\n\n---\n\nIn reply to: [75370011](https://github.com/dotnet/sdk/pull/63#discussion_r75370011) [](ancestors = 75370011)\n'"
61,75396680,"b'Should be good, if item is indeed an assembly... In any case i take only CompileTimeAssemblies.\n'"
63,75399088,"b'No we can not: each step should happen at its time, below i define another variable ""parentTargetId""\n\n---\n\nIn reply to: [75392110](https://github.com/dotnet/sdk/pull/63#discussion_r75392110) [](ancestors = 75392110)\n'"
63,75399204,"b""I can change that, however they are both valid and i don't see real advantage there ...\n\n---\n\nIn reply to: [75391972](https://github.com/dotnet/sdk/pull/63#discussion_r75391972) [](ancestors = 75391972)\n"""
63,75399497,"b'I read through your other comments , it feel weird ... You are so obsessed with methods?... :) Methods are for grouping repetitive or outstanding blocks of code, when comments are to catch an attention of the reader/dev - which is the case here. If i follow your logic i would have to create methods for string.IsNullOrEmpty, iEnumerable.Any() etc ...\n\n---\n\nIn reply to: [75391609](https://github.com/dotnet/sdk/pull/63#discussion_r75391609) [](ancestors = 75391609)\n'"
63,75399613,"b'Another thing is i hate when people create such small unnecessary methods, because when you read such code you jump all over the place instead of reading current block of code easily - evrything needs a balance :)\n\n---\n\nIn reply to: [75399497](https://github.com/dotnet/sdk/pull/63#discussion_r75399497) [](ancestors = 75399497,75391609)\n'"
63,75400016,"b'Oh yes it does, if you would be following more logic than ""chrome"" like comments , you would notice that key word here is ""unique"" which is not too obvious if you think about high level logic of two tasks ResolvePackageDependencies and this one. Please leave my comments alone :)\n\n---\n\nIn reply to: [75391691](https://github.com/dotnet/sdk/pull/63#discussion_r75391691) [](ancestors = 75391691)\n'"
63,75400584,b'Please look how DeepndencyMetadata is used : target is a dependency too\n\n---\n\nIn reply to: [75392793](https://github.com/dotnet/sdk/pull/63#discussion_r75392793) [](ancestors = 75392793)\n'
63,75400908,"b""Why do you think string interpolation was created? :)  i don't see a value in separating this little line into method that would take 3 lines of code and 2 parameters , then every one would need to jump to that method to see what it is doing and see this one line ... waste of time .. \n\n---\n\nIn reply to: [75394059](https://github.com/dotnet/sdk/pull/63#discussion_r75394059) [](ancestors = 75394059)\n"""
63,75401059,"b'Again - no one would reuse it - first, second - it would be hard to follow code logic if we would create too many unnecessary methods\n\n---\n\nIn reply to: [75394183](https://github.com/dotnet/sdk/pull/63#discussion_r75394183) [](ancestors = 75394183)\n'"
63,75401121,b'see my comment above - by design\n\n---\n\nIn reply to: [75394112](https://github.com/dotnet/sdk/pull/63#discussion_r75394112) [](ancestors = 75394112)\n'
63,75401404,b'Please follow code logic\n\n---\n\nIn reply to: [75395159](https://github.com/dotnet/sdk/pull/63#discussion_r75395159) [](ancestors = 75395159)\n'
63,75401534,b'because it is a KeyValuePair\n\n---\n\nIn reply to: [75395483](https://github.com/dotnet/sdk/pull/63#discussion_r75395483) [](ancestors = 75395483)\n'
63,75401633,b'Per my previous comments - i am against creating unnecessary jumps in code\n\n---\n\nIn reply to: [75395247](https://github.com/dotnet/sdk/pull/63#discussion_r75395247) [](ancestors = 75395247)\n'
63,75402018,"b'this comment needs to be changed to say ""Update parent\'s Dependencies count and make sure it is in the dependencies world"". Comments are good and helpful. \n\n---\n\nIn reply to: [75394893](https://github.com/dotnet/sdk/pull/63#discussion_r75394893) [](ancestors = 75394893)\n'"
63,75402461,"b'The whole idea behind this task is to merge all types of dependencies raised by ResolvePackageDependencies task into a single collection if items that can be consumed by xaml rules later. Thats why i have one class DependencyMetadata representing those items that will be sent to the output.\n\n---\n\nIn reply to: [75400584](https://github.com/dotnet/sdk/pull/63#discussion_r75400584) [](ancestors = 75400584,75392793)\n'"
63,75405018,"b'@piotrpMSFT  i think you mentioned problem that is orthogonal to what we have here: ""comments are out of date"" - totally agree, and this should be adressed by reviewers , who should make sure changes have corresponding comments changes (thats how it happens in our team). However adding 4 lines of code with some parameters that returns extrapolated string of those parameters - is kind of waste of time of the developer, reviewer and people who need to get familiar with the whole solution having hundreds of files and hundreds of such methods in each file. Just imagine how many jumps along the file one would have? Methods are for reusing or separating some outstanding code - not one liners like these ones... #ByDesign\n'"
63,75411417,"b'i looked at this class again and i think you are right, we could split this code to separate classes based on dependency type. I resolved that\n\n---\n\nIn reply to: [75393133](https://github.com/dotnet/sdk/pull/63#discussion_r75393133) [](ancestors = 75393133)\n'"
63,75411511,"b'see my comment above - i split this class into 3 separate classes and a base class \n\n---\n\nIn reply to: [75402461](https://github.com/dotnet/sdk/pull/63#discussion_r75402461) [](ancestors = 75402461,75400584,75392793)\n'"
63,75412477,"b""I partially agree, I use F12 and but don't like the jumps back and forth. When i go to method and see that it was unnecessary and i have to go back to calling method - it feels very annoying. Some times i remember to click Alt+F12 and it opens a new window in place , but again it should be used wisely when needed , not in samples like in this repo - it would be overkill. Notepad or refactoring tools, there are some coding conventions : add good comments and use methods wisely i believe belong to those ones .. \n\n---\n\nIn reply to: [75406728](https://github.com/dotnet/sdk/pull/63#discussion_r75406728) [](ancestors = 75406728)\n"""
63,75412907,"b'So does that mean that all your test classes start with the word ""Given""? \n\n---\n\nIn reply to: [75369802](https://github.com/dotnet/sdk/pull/63#discussion_r75369802) [](ancestors = 75369802)\n'"
63,75416809,"b""I changed the comment to be more descriptive there and moved to the method summary (same for other similar methods), see if you like what it says now.  If you still don't like it, i can remove them. Why i still keep them because method populates class property DependenciesWorld and without reading 15 lines of that method you would not know that, when comment hints it already. Another  way that you might like is something PopulateDependenciesWorldWithPackages  - let me know if you like that more (i just try to simplify things and long method names look harder to read to me when they are not necessary).\n"""
44,75495214,"b""Just to double check: how exactly project system's targets and xaml rules will be deployed to user machine (and where) and how they are imported? Will they some how imported by this Microsoft.CSharp.targets?\n"""
44,75709773,b'We used E2E Apex tests for templates\n'
63,75722027,"b'Name was very long and kind of hard to read, i just wanted to emphasize the condition of interest\n\n---\n\nIn reply to: [75718689](https://github.com/dotnet/sdk/pull/63#discussion_r75718689) [](ancestors = 75718689)\n'"
63,75722463,"b'Ah the DesignTime is a new postfix actually since this output items collection will be used only by design time build. The pattern is XxxDependenciesDesignTime, and since in this case all of them are grouped together we did not really have ""Xxx"" in front..\n\n---\n\nIn reply to: [75719056](https://github.com/dotnet/sdk/pull/63#discussion_r75719056) [](ancestors = 75719056)\n'"
86,76094104,b'sure\n'
86,76445925,"b""You need to update project system and make sure new xaml rules are deployed on your machine's msbuild location\n"""
103,76617672,"b'> System [](start = 6, length = 6)\n\nsort usings #Resolved\n'"
103,76618233,"b'> LockFile [](start = 25, length = 8)\n\nInstead of mocking LockFile you should mock File and create LockFile from a memory stream not from file path (there is another API already that creates it from a stream).\n'"
103,76618887,"b'> AnalyzerAssembly [](start = 65, length = 16)\n\nPlease also update logic in DesignTime task for AnalyzerAssembly instead of Analyzer=true metadata, its in the same project so you can just make changes at the same time #Resolved\n'"
103,76619370,"b'> Version [](start = 61, length = 7)\n\nwhat about $""{deps.Id}/{deps.VersionRange.MinVersion.ToString()}""; here? #Resolved\n'"
103,76619605,"b'> continue [](start = 61, length = 8)\n\nbrackets around continue? #Resolved\n'"
103,76619697,"b'> continue [](start = 57, length = 8)\n\nbrackets around continue? #Resolved\n'"
103,76619977,"b'> System [](start = 6, length = 6)\n\nsort usings #Resolved\n'"
103,76620739,"b'> ItsAssignsValidParentTargetsAndPackages [](start = 20, length = 39)\n\nIt #Resolved\n'"
103,76621261,"b""> validPackages [](start = 25, length = 13)\n\nthis check is not right, if all ParentPackage will be empty it still will be successful. Another thing - you are not verifying correctness of target and parent metadata, but only it's presence.\n"""
103,76621311,"b'> ItsAssignsValidTopLevelDependencies [](start = 20, length = 35)\n\nit #Resolved\n'"
103,76621967,"b""You are not verifying correctness of assigned Type , but only it's presence. I think yous should not rely on predefined lock file , but create your specific lock file strings for each test and load it from stream as i suggested. This specific strings would contain only several packages and files, with specific metadata that you will verify explicitly , otherwise these tests would have small value...\n"""
103,76622070,"b'> GivenAResolvePackageDependenciesTask [](start = 17, length = 36)\n\nNo test verifying version range and minimal version\n'"
103,76622164,b'NIT: line #Resolved\n'
103,76821470,"b""In that test you verify only top level packages, what about other packages? In this test if all level packages will have empty ParentPackage (top level and others) it would still pass.  Anyway i don't agree with this test approach anyway - see another comment where we discuss that.\n\n---\n\nIn reply to: [76817851](https://github.com/dotnet/sdk/pull/103#discussion_r76817851) [](ancestors = 76817851,76621261)\n"""
103,76822093,"b'It does not matter how large would be your test assets - what matters is to choose scenario under test to be real and verify things that matter. You can create  a folder TestAssets[ScenarioName] which would contain json files for each of your scenarios  and you could load them via stream. Then in each of those files you manually pre-create data in some specific way that it covers explicitly scenario under test. Otherwise tests would have too many holes and would be useless....\n\n---\n\nIn reply to: [76816552](https://github.com/dotnet/sdk/pull/103#discussion_r76816552) [](ancestors = 76816552,76621967)\n'"
103,76822429,"b'Why is that by design? If you use stream you could make more of your code testable and functionality wise it would be identical - so only benefits , why not change design then?\n\n---\n\nIn reply to: [76618233](https://github.com/dotnet/sdk/pull/103#discussion_r76618233) [](ancestors = 76618233)\n'"
103,76829515,"b'Well its not too critical, but by using stream you could also cover this code with your tests instead of substituting it:\n if (_lockFile == null)\n                {\n                    if (!File.Exists(ProjectLockFile))\n                    {\n                        ReportException($""Lock file {ProjectLockFile} couldn\'t be found. Run a NuGet package restore to generate this file."");\n                    }\n\n```\n                _lockFile = new LockFileCache(BuildEngine4).GetLockFile(ProjectLockFile);\n            }\n\n            return _lockFile;\n```\n\n---\n\nIn reply to: [76826805](https://github.com/dotnet/sdk/pull/103#discussion_r76826805) [](ancestors = 76826805,76822429,76618233)\n'"
103,76829757,"b'> ```\n> { MetadataKeys.Analyzer, ""true"" }, [](start = 15, length = 39)\n> ```\n\nRemove this line #Resolved\n'"
191,81430024,"b'yes , will fix it\n'"
223,82437003,b'just did\n'
223,82439866,"b'i see, my editor did not show them by some reason - fixed now\n'"
226,82452623,b'this is wrong  fixing it\n'
226,82453575,"b'white spaces fixed. There can not be circular dependencies: web-> on core and publish, publish -> core, which is not a circle. \n'"
226,82453700,b'Also publish now does not depend on core sdk\n'
226,82454425,"b'As i said even if publish adds dependency on core - it is not a circle, because core does not depend on web\n'"
226,82454629,"b'Web repo will build last, we will move our web package out of sdk soon. Web will be a metapackage that would include latest built versions of core and publish.\n'"
223,82456416,"b'its not me its VS, i am tired of looking at all spaces, its annoynig .. will fix that\n'"
1090,110456534,"b'PackageReference here coming from evaluation. and should be available. However  ResolvedPackageReference items indeed need to be accessed after collection target, however that is what i am trying to avoid here since that target reads assets file and is slow. In addition , we woul drun each of those targets 1 per target framework inthe project which would be even slower :)...'"
1090,110458774,"b'Ah, i see, so there maybe more PackageReferences coming from CollectPackageReferences . Sounds good i will depend on it here.'"
1149,113327545,b'Just pushed a change for that\r\n\r\n---\r\nIn reply to: [113310902](https://github.com/dotnet/sdk/pull/1149#discussion_r113310902) [](ancestors = 113310902)'
12536,457688339,b'Entity Framework both words are capital'
1487,133869300,"b""Cool ... It's a UX issue if the files have lowercase package names. Some devs are bound to wonder: Do they always need to be lowercase in the *artifact.xml* file? This will fix that prob."""
1052,110416713,"b""I'm not sure, if app referenced a library I think it would be consistent if it was reflected in `.deps` even if `.dll` is coming from the other one. """
1052,110419515,"b""Let's trim then, I can't come up with a good reason why they are needed and smaller deps file is better."""
3002,261798973,b'Should this be an include list instead of exclude list?'
12362,450621929,"b'Just to confirm, ""trim=true"" means ""this setting participates in the trimming process,"" not ""enable trimming only if the value is set to _true_,"" correct?'"
12434,453827187,"b""Correct, such an app will be broken. However:\r\n\r\n* The overwhelming majority of web applications don't do such a thing; and\r\n* The exception message text links to a document with clear remediation steps."""
133,78258936,b'@natidea the plan is to revert this change once we can get an updated CLI and build the SDK successfully . this should happen latest by Monday.\n'
1169,114232435,"b""@nguerrera what targets is it trying to call? i don't see any change related to this property having been made recently."""
1186,115110107,b'not sure if we want to update this just yet.\r\n\r\nCC: @rrelyea for confirmation.'
2118,180600122,b'we have a test implementation here: https://github.com/NuGet/NuGet.Client/blob/dev/test/NuGet.Core.Tests/NuGet.Packaging.Test/NugetPackageUtilTests.cs#L805\r\n\r\nHope that helps!'
1782,160449183,"b""@kant2002 Not in this PR, I'm afraid; I don't know a thing about F#. Sorry about that!"""
3533,314916906,"b'Typo? There is no .NET Framework 2.1, but there is a .NET Standard 2.1.'"
2148,182204433,b'My editor is set up to remove trailing white spaces. Why do we want to retain them?'
2148,182208069,"b""We don't use these properties in the WebSDK so there should be no interference. It will only impact the behaviour of the checks in Dotnet SDK"""
2148,182232634,b'You can ignore it with ?w=1'
2148,182233067,b'Ah it looks like I missed pushing a commit. It was fixed on my local branch.'
2148,182235183,"b""It's a bit hard to separate it out after the fact. I will keep that in mind in the future. I will revert the changes to the other file with only whitespace changes."""
2148,182236104,b'Oh actually there might be a way to do it. Let me try.'
