pull_no,comment_no,comment_body
16276,297799198,"b""How should that look? 'EntityShaperExpression.ValueBufferExpression' is of type 'ProjectionBindingExpression'"""
16276,297800730,"b""We can change that. For nested entities in Cosmos, ValueBuffer won't be bound to projection, so we can make it Expression where Expression can be either bound to projection or reading data indirectly from something which is bound to projection."""
16276,297801112,"b'That was my original design, but we need to add the jObject variable before each materializer is injected.'"
16276,297802003,b'It should. Is there a test for that?'
16276,297802696,b'If we wanted to make this expression immutable we would need to create a new instance'
16276,297804752,b'I was thinking more on the line of collection modifying while enumerating. It should be fine since you are using for rather than foreach.'
16276,297826363,b'The only thing currently used from the `MemberInfo` is the name. Would we need anything else?'
16276,297834123,"b""Probably not. I would expect them to be null at this point anyway, so i'll just null them out to be sure."""
16276,297834972,"b""I'll rename it. We don't need to worry about nested being `null` if the owner is `null`, no code should try to read them."""
16276,297875453,"b""Nothing else as used but identity is used implicitly. In past strings had clash, MemberInfo won't have clashes. If we move EntityShaper to work on non ProjectionBindingExpression, does this need to be changed?\r\n\r\n---\r\nIn reply to: [297826363](https://github.com/aspnet/EntityFrameworkCore/pull/16276#discussion_r297826363) [](ancestors = 297826363)"""
16289,298294812,"b'consider renaming to something like ""root""'"
16289,298352465,b'Decided to leave this as is after offline discussion.'
16205,298357859,"b""Is all these other processing necessary?\r\nShouldn't it be as easy as, if it is a method on Queryable/Enumerable class then we strip off MaterializeCollectionNavigation. All other case, we leave it as is. In case if it was not necessary at some point (suppose some externally added method on IQueryable by provider), then at the translation time it can be handled easily. \r\np.s. Collection include can probably remove MaterializeCollectionNavigation too."""
16307,298336853,b'if `disposable` is `null` it should just return immediatly'
16307,298349567,b'enumerator could be null'
16307,298350387,b'`DisposeAsyncIfAvailable` handles nulls. :trollface: '
16312,298422797,b'Typo in `Experssion`'
16312,298423040,b'Magic string'
16312,298423997,b'\xf0\x9f\x91\x8d '
16312,298425676,"b'Yes, till @maumar puts custom expression rather than methodcall.'"
16303,298262096,b'Mangled diff; this was DirectConstructorBinding'
16303,298262420,b'This was ConstructorBinding'
16269,297465726,"b""only did it over member access and not EFProperty because you can't compose EFProperty over client projection"""
16249,297368492,b'Just a refactor here to make the method smaller.'
16249,297369273,"b""@smitpatel I know remove the cast only if it was casting to our common parent type, for which we're setting the new shaper anyway. This code doesn't handle all cases - it's possible there will be two cast nodes, in which case this will not work (but I've seen this pattern in other places in the code). I'm still not exactly sure what we expect to happen, but this may be enough for now. Let me know if you want us to do something else here."""
16249,297369481,"b'PostgreSQL has `INTERSECT ALL` and `EXCEPT ALL`, this would allow me to implement that.'"
16249,297369667,"b""I actually ran into an error because NetTopologySuite's Union was wrongly recognized here :)"""
16249,297412860,"b'I was thinking to eventually use actual methodinfos for matching, but this should be good, at least for now. There are actually some places e.g. in ProcessJoin that prevented functions with the same name from being matched. You can clean it up if u want, or I can do it later'"
16249,297414908,"b""Using actual methodInfos for method from Queryable/Enumerable has low value. If they add more things to those classes, there are pretty drastic reactions outside of the scope of EF Core. So I think it is safe to assume that if method defined on those classes, name matching is sufficient. (Even overloads won't be added). I know it is not 100% fail-safe code but it is YAGNI."""
16249,297415125,"b'this way we only propagate include information applied on less derived type. e.g. \r\ncustomers.Include(c => c.Nav1).Concat(customers.OfType<VipCustomers>().Include(c => c.Nav2)), we would end up including only Nav1. We either need to merge include information (which is embedded in NavigationTreeNode on the NavigationExpansionState) or detect when the include paths on both sides are different and throw - can probably be done in a future PR as the scenario is somewhat contrived.'"
16249,297415900,"b""agreed, the longer I see @roji 's solution the more I like it"""
16249,297418908,b'you can use IncludeHelpers.CopyIncludeInformation'
16249,297420007,"b'add test where we do union on reference projections, e.g. order.Select(o => o.Customer).Except(order.Where(o => o.CustomerID == ""ALFKI).Select(o => o.Customer)'"
16249,297425140,"b'also case like weapons.Union(weapon.Select(w => w.SynergyWith)), in gears of war model - where the clr type is the same, but one has nav expansion, one doesnt'"
16249,297498132,"b""Which exception type to use? @ajcvickers \r\nWe had some recent discussion around this but I don't remember the outcome."""
16249,297498765,b'What is else result? Just ignore?'
16249,297498903,b'Inline variable'
16249,297499172,"b""Let's think about a different solution to represent set operation then. We are including multiple different patterns. Our common pattern so far has been custom expressions in tree rather than enum."""
16249,297553073,"b""This was one of the reasons that in the beginning I was thinking of a different type for set operations (instead of SelectExpression), but that's not compatible with our architecture.\r\n\r\nScoping this out to #16273 so we get this PR merged - will remove the Other enum member."""
16249,297554991,"b""I agree using MethodInfos has low value, as the probability of change there is limited. However, we just had the incident where adding overloads to DbDataReader made us break entirely - I'm sure we had the same logic when we wrote that reflection code :) We're trying to push for LINQ/expression trees to start making progress again, so it's not totally inconceivable for overloads to be added.\r\n\r\nThere also isn't much cost to just using MethodInfos, plus we already have one centralized place where these are available (LinqMethodHelpers). We could do a pass (post-3.0) on the entire codebase at some point and simply switch to MethodInfos to future-proof the product. \r\n\r\nUnless you guys object I can open an issue to track."""
16249,297585763,"b""Yeah, I thought about this a bit. I *think* that trying to do a set operation with differing includes should throw, since merging includes doesn't correspond to the presumed user expectation, which would be to only include each nav the set operand it's specified. This can't be done in SQL (i.e. unless we fetch the information and don't materialize it).\r\n\r\nIf users want merged includes, they can simply write the following themselves:\r\n\r\n```sql\r\ncustomers.Union(customers.OfType<...>())\r\n    .Include(c => c.Nav1)\r\n    .Include(c => c.Nav2)\r\n```\r\n\r\nWe may want to discuss this in design (@divega @ajcvickers). For now I've implemented a NotSupportedException for this (@maumar hope you can take a look to make sure I did it right)."""
16249,297662924,"b""OK on the first.\r\n\r\nFor the second, the SQL produced seems good:\r\n\r\n```c#\r\nSELECT [w].[Id], [w].[AmmunitionType], [w].[IsAutomatic], [w].[Name], [w].[OwnerFullName], [w].[SynergyWithId]\r\nFROM [Weapons] AS [w]\r\nUNION\r\nSELECT [w0].[Id], [w0].[AmmunitionType], [w0].[IsAutomatic], [w0].[Name], [w0].[OwnerFullName], [w0].[SynergyWithId]\r\nFROM [Weapons] AS [w1]\r\nLEFT JOIN [Weapons] AS [w0] ON [w1].[SynergyWithId] = [w0].[Id]\r\n```\r\n\r\nHowever, it's a left outer join and not an inner one (because SynergyWith is optional), so we get back rows with null IDs and materialization fails. I think that with a required relationship it would work fine, but SQL Server doesn't allow me to do that for testing (cycle).\r\n\r\nWe should maybe be handling this case, i.e. filter on non-null when doing projection via optional entity?"""
16249,297663606,"b'Sorry, debugging thing which slipped in.'"
16249,297683846,"b""OK, I went with a different approach - I now replace the EntityShaperExpression, and if it's wrapped by Convert nodes I recreate those exactly as they previously were. It's effectively as if the entity was originally queried as a less derived type as what it is.\r\n\r\nSorry this part is taking so many iterations, please let me know if it's still not the way you want - I still don't feel like I understand all the possibilities here 100%."""
16249,297759218,b'I still consider it YAGNI. '
16249,297781660,"b""I don't think we should filter, when you just project the optional, i.e. weapons.Select(w => w.SynergyWith) we would materialize nulls rather than filter them. I'd expect similar effect for set ops.\r\n\r\nSql we produce for simple optional projection is:\r\n\r\n```\r\nSELECT [w].[Id], [w].[AmmunitionType], [w].[IsAutomatic], [w].[Name], [w].[OwnerFullName], [w].[SynergyWithId]\r\nFROM [Weapons] AS [w0]\r\nLEFT JOIN [Weapons] AS [w] ON [w0].[SynergyWithId] = [w].[Id]\r\n```\r\n\r\nand we also have null keys, but materialization doesn't fail. Something seems wrong in the set case."""
16249,297782871,"b""So it's expected to be fine to materialize entities with null keys? Wasn't aware of that...\r\n\r\nHere's the test I was using:\r\n\r\n```c#\r\n[ConditionalFact]\r\npublic virtual void Union_with_self_projection()\r\n{\r\n    using (var ctx = CreateContext())\r\n    {\r\n        var query = ctx.Weapons.Union(ctx.Weapons.Select(w => w.SynergyWith));\r\n        var result = query.ToList();\r\n    }\r\n}\r\n```"""
16249,297783845,"b'When key values are expected to be null in projection (generally appears from doing a left join and right side can be null, but there can be other cases), translation pipeline is supposed to mark entity Shaper as nullable. If entityShaper is nullable then when reading null key values, it will give null back rather than materializing object. (If entity shaper is not marked nullable then it will throw exception)'"
16249,297783873,"b'yup, it should work'"
16249,297790139,"b""I see... that makes sense, was not aware - the exception was indeed an unexpected null in DbDataReader.\r\n\r\nSo this means we need to update the shaper for this when a set operation is performed? Any pointers to where/how I'd do that? """
16249,297790676,"b""I'll investigate some more - will try to find it."""
16249,297790922,b'@divega?'
16249,297793028,"b'rather than comparing from mappings you should compare navigations. You can re-use PendingIncludeFindingVisitor - run it on the pendingSelector of both preProcessResult.state. Those return PendingIncludes - mapping between navigationtreenode (from which you can extract the actual INavigation of the include) and the source mapping where it originated from. You can compare those structures for both sources and if they are the same, we are good, if they are different - throw. There could be multiple SourceMappings for each source (e.g. when we had a join before), so you need to figure out which SourceMapping from one source corresponds to which mapping from the other source, and then compare Navigations found by the visitor that are associated with them.\r\n\r\nAlso, the visitor currently short-circuits for collection includes, but you probably want to include them in the check, so you might want to add a flag to the visitor, and if the flag is set ignore this check:\r\n\r\n```\r\n            if (node.Navigation != null && node.Navigation.IsCollection())\r\n            {\r\n                return;\r\n            }\r\n```'"
16249,297805358,"b""I don't remember that discussion :smile: But I am leaning towards ~~NotImplementedException~~ InvalidOperationException and simplifying the message, but that is because I think #16243 is by design (of course I could be wrong and I may need someone to explain to me why it isn't)."""
16249,297811301,"b'FYI, I created https://go.microsoft.com/fwlink/?linkid=2097910 for exceptions we throw when something would require client evaluation. We tweak what it points to in the future. '"
16249,297816146,"b""I agree with @roji. This kind of break has actually happened more than once and we already decided to make sure when we obtain method infos we do so with a very targeted condition. AFAIR we already did a pass once (though on the old query pipeline) to improve what we had. Let's not overturn that unless there is a good reason."""
16249,298255598,b'Opened #16300 to track.'
16249,298256699,b'Scoping out to #16301'
16249,298257086,"b'Have done this as discussed, will push soon.'"
16249,298259333,"b""@divega I don't have the full picture, but @smitpatel seemed to indicate this should be possible by us moving the union before the client evaluation.\r\n\r\nI'm leaning towards NotSupportedException (in the sense of not supported in this version), or to a less extent NotImplementedException (although that's usually used as a very temporary marker for a dev to remember they still have to do something). InvalidOperationException seems used more because an object is in a wrong state, which doesn't seem to be the case here.\r\n\r\nHowever, I'm changing to InvalidOperationException for now we we really want this PR to get merged in time for preview7."""
16249,298276520,b'Please skip these and the new tests for Cosmos'
16249,298277451,"b'No problem, will skip all set operation tests for now.'"
16249,298290448,"b'nit - ""skipCollectionNavigations:""'"
16249,298290556,b'same here'
16249,298292088,"b'should we throw instead, because of #16298?'"
16249,298297658,"b'actually it should be enough to compare Navigation on each NavTreeNode, no need to flatten and compare all of them - we are doing the same work multiple times'"
16249,298298942,"b'FindPendingReferenceIncludes already goes thru all the child nodes recursively, so we get an entry in PendingIncludes list for each navigation that is marked for include'"
16249,298407852,"b""Ah, I see. That is a good idea. I guess it would only about lifting the client eval part and not the actual projection, because lifting the projection over Union() would not be correct in all cases. I personally would love to do something when we can, but I suspect it is going to take some time for this to get to the top of the list. \r\n\r\nRe the exception type, I actually don't feel strongly about which one would be the most correct to throw, but what I heard from @ajcvickers and @smitpatel is that keeping the set of exception types customers should catch beats being absolutely correct. """
16249,298540738,"b""We'd throw anyway from SelectExpression.ApplySetOperation(). I can really remove all trace of different siblings, but it doesn't seem really worth it (I hope we'll manage to fix it soon anyway) - let me know if you feel strongly."""
16249,298541220,"b""OK, made the change - still don't have a good mental model of everything there. Thanks!"""
16249,298649008,"b'It\xe2\x80\x99s fine as is, just a suggestion/observation '"
16322,298649389,b':trollface: '
16322,298651630,b'Remove first if block. Visiting EntityShaper can return EntityShaper back. so you can always use innerExpression.'
16322,298686358,b'We might need them...'
16266,297444598,b'Why no just reset nullability to false?\r\nIf instance is null then nullability remains false which is true.'
16266,297496584,b'CaseExpression may also need reset since Operand can be null.'
16338,298734469,b'temp => grouping'
16338,298734546,b'Assert SQL too'
16345,298747772,b'Fix name'
16345,298747981,b'\xf0\x9f\x98\xa2 '
16348,298761575,"b""Looks like\r\n1. This PR is undoing part of @ajcvickers fix earlier today\r\n2. This PR is changing code that just doesn't matter. For example, this method will return `null` when `interceptor` is `null` before and after the change."""
16348,298761833,b'This change and those later in the file look like they should fix the problems seen in aspnet/EntityFrameworkCore#16348 Doubt anything above this change matters one way or the other.'
16348,298762151,b'That is right. `?.` is only safe when the default result being returned is null/void. So I converted to that pattern wherever possible.'
16348,298762306,"b'I changed all the methods to do right thing (not return null when task is expected), regardless of they affected asp.net build or not.'"
16354,298809791,"b'Changes under eng/common are irrelevant. If you think this is important, make the changes in the dotnet/arcade repo.'"
16354,298809962,b'Will AspNetCore need to react to this breaking change?'
16354,298810770,"b""It doesn't look like it's referenced there https://github.com/aspnet/AspNetCore/search?q=CreateTablePrimaryKeyContstraint&unscoped_q=CreateTablePrimaryKeyContstraint\r\nAnd is a protected method"""
16354,298811374,"b""Glad AspNetCore won't need a reaction.\r\n\r\nThis remains a breaking change; renaming a `protected` method breaks the public API unless the containing class is `internal` or `sealed`. For example, this PR would have needed updates to `ref` assemblies if it used them.\r\n\r\nThat said, I'm not sure this is announcement-worthy. @ajcvickers your thoughts?"""
16110,294034367,b'Will address as part of #13767. Maintaining compatibility for now.'
16110,296431607,"b""@airbreather This is incompatible with SQL Server. Is there any way to go back to the previous format? Apparently we don't have a test covering it, but we use WKT for geometry literals/constants in the SQL and I suspect they're broken now."""
16110,296440576,"b'> This is incompatible with SQL Server\r\n\r\nConfirmed, added NetTopologySuite/NetTopologySuite#324'"
16110,296442413,"b'Should be fixed by NetTopologySuite/NetTopologySuite@0810335 in 2.0.0-pre.180690659 now: instead of `geom.AsText()` or whatever is producing the string literal, use `WKTWriter.ForMicrosoftSqlServer().Write(geom)`.\r\n\r\n`WKTWriter.ForMicrosoftSqlServer()` can be cached.'"
16110,296450461,"b'Wonderful, thank you!'"
16110,296818034,b'Works great; added test coverage.'
16357,298843785,b'Any other ideas here?'
16357,298847221,"b""I'll defer to @AndriySvyryd..."""
16362,298854708,b'Noticed that so far we are not asserting SQL for other FromSql tests against SQLite. I can revert changes to this file if this is by design.'
16362,298854831,"b""This is based on test immediately above which has no asserts. I am thinking I should add some assert for both, but want to make sure this wasn't intentional."""
16362,298859256,b'We can add result assertions. Generally it is oversight. Only a handful of cases which we intentionally leave it out when the test is verifying that query is compiling and executing.'
16362,298859349,b'We assert SQL in Sqlite provider when we expect it to differ from SQL server. Like different server side functions for date time operations.'
16362,298861396,"b'Sounds good. In this case there aren\xe2\x80\x99t any differences, so I will remove for consistency.'"
16363,298893064,b'Add a space after the coma'
16339,299163587,b'What about Concat'
16339,299164636,"b'Oops, tend to forget about that one...'"
16368,299206948,b'When called from `RelationalDatabase.SaveChanges` it should still use the same state manager as the context'
16368,299209794,b'That would be why so many tests are failing. \xf0\x9f\x9a\x8e '
16368,299227863,b'Also in general we should avoid any `GetService` calls in the `SaveChanges` callchain for perf.'
16385,299210400,b'You could just store all of this in an annotation on the model and remove it on finalize to avoid thread-safety issues.'
16385,299212202,"b'Finalizers are in general not guaranteed to run, and are usually not recommended for this kind of thing... Maybe we should consider to have a place on the model builder where conventions can have temporary storage. Another option would be to instantiate conventions per model - is this not done because of perf?\r\n\r\nRegardless, do you see any specific issue with the way things are currently implemented?\r\n\r\n'"
16385,299213872,b'@AndriySvyryd are you referring to FinalizeModel?'
16385,299221491,"b'Yes, confirmed with @AndriySvyryd.'"
16385,299230350,b'You need to add the conventions to `conventionSet.OnModelFinalized` for them to be called.'
16385,299234620,"b""Forgot about that. Just pushed a commit to fix, but the design tests are now failing because of:\r\n\r\n```\r\n System.NullReferenceException : Object reference not set to an instance of an object.\r\nStack Trace:\r\n   at Microsoft.EntityFrameworkCore.Metadata.Internal.Model.OnAnnotationSet(String name, IConventionAnnotation annotation, IConventionAnnotation oldAnnotation) in /home/roji/projects/EFCore/src/EFCore/Metadata/Internal/Model.cs:line 835                                             \r\n   at Microsoft.EntityFrameworkCore.Metadata.Internal.ConventionAnnotatable.OnAnnotationSet(String name, Annotation annotation, Annotation oldAnnotation) in /home/roji/projects/EFCore/src/EFCore/Metadata/Internal/ConventionAnnotatable.cs:line 69                                    \r\n   at Microsoft.EntityFrameworkCore.Infrastructure.Annotatable.RemoveAnnotation(String name) in /home/roji/projects/EFCore/src/EFCore/Infrastructure/Annotatable.cs:line 160                                                                                                             \r\n   at Microsoft.EntityFrameworkCore.Metadata.Internal.ConventionAnnotatable.RemoveAnnotation(String name) in /home/roji/projects/EFCore/src/EFCore/Metadata/Internal/ConventionAnnotatable.cs:line 100                                                                                   \r\n   at Microsoft.EntityFrameworkCore.Metadata.Internal.ConventionAnnotatableExtensions.SetOrRemoveAnnotation(ConventionAnnotatable annotatable, String name, Object value, ConfigurationSource configurationSource) in /home/roji/projects/EFCore/src/EFCore/Metadata/Internal/ConventionAnnotatableExtensions.cs:line 30\r\n```\r\n\r\nAny idea what that's about?"""
16385,299235959,"b""That's likely caused by `FinalizeModel` being called twice"""
16385,299241999,"b""I added a check to prevent calling RemoveAnnotation more than once, but something unrelated is still triggering the NRE. The test seems to be going through one model successfully (where there are no entities), and when it finalizes the second model the ConventionDispatcher is already null.\r\n\r\nUnfortunately I have to go home now (it does happen sometimes :)), if you have a moment to look at this more in detail that would be great. Otherwise I'll pick it up tomorrow again."""
16385,299250108,b'That check is not necessary just add the conventions before `ValidatingConvention`. You can add a comment there to avoid this from happening again.'
16385,299389679,"b""Thank for the help, it was getting a bit late last night :) We can consider making this mistake throw in a more informative way (not NRE) although it's not very important."""
16393,299303465,b'Use method group'
16393,299304574,b'throw?'
16393,299313166,b'We can potentially use it on client side fully since it is a constant anyway. Hence not throwing.\r\nIt is being used for `GroupBy(e => new {})` currently.'
16393,299587153,"b""It's Action<SqlExpression> rather than Func so cannot pass method group."""
16380,299166339,"b""We don't need/want this.\r\nI assume you needed this since there could be complex expression like Case block or others which needs to be identified and condensed. It would be useful for general case. For now, you can put this as private nested class where you need it. We will clean it up later when we have proper optimization to reduce SQL tree."""
16380,299199563,b'Done'
16380,299210794,b'still not private nested class....'
16380,299383835,"b'Oops, sorry...'"
16381,299224711,b'Do these work in Cosmos? :trollface: '
16381,299642207,"b""I don't see any coverage asserting the SQL for LongCount outside of SQL Server (where the default behavior is overridden). Can we assert the SQL in a SQLite test for coverage?"""
16381,299656116,"b""This is all SqlServer logic isn't it? Should be in SqlServerSqlTranslatingExpressionVisitor at some point?"""
16381,299657138,b'Nobody likes switch expression in this project :('
16381,299657528,b'nit: conditional operator'
16381,299657587,b'nit: conditional operator'
16381,299683224,"b'We have discussed this earlier. This is C# logic. We have already discussed this\r\nhttps://referencesource.microsoft.com/#System.Core/System/Linq/Enumerable.cs,1951'"
16381,299683483,"b""I converted to switch, no?\r\nIt wasn't switch earlier because it started with just 1 if and expanded later."""
16381,299683852,b'Sure'
16290,297896163,"b'Note: now we have hit 42 we can never change this again! Or life, the universe, and everything might end!'"
16290,297901204,b'We should reset this when returning to the pool.'
16290,297905091,"b""Interesting. I specifically didn't do this because it is the same context instance, so if people are hanging onto instances when they shouldn't, then they would still know it is the same instance.\r\n\r\nI guess if we reset, then it's more useful for log correlation, but less useful for thread-safety issues.\r\n\r\n@divega Thoughts?"""
16290,297909848,b'Should we have a pool id as well?'
16290,297910751,b'Like that.'
16290,297951638,"b'Not sure I got that. So, is the idea that the DbContext id gets reset but there is another id that doesn\xe2\x80\x99t change?\r\n\r\nFWIW, I was thinking we should leave the DbContext id unchanged and have a number that we increment every time the pool rents the DbContext to help with the correlation. '"
16290,299171288,b'I am trying to understand why we need both id and instanceid. It sounds like just one of them that remains the same for the life of the DbContext + the lease should be sufficient.'
16290,299171823,"b'Could we call the property something like CorrelationId? I am fine with leaving the naming discussion for later. Also, I may not be too familiar with any pre-existing naming conventions for this.'"
16290,299174064,b'Sufficient for what?'
16290,299174448,"b""Yes, but for `DbConnection` it's called `ConnectionId`, for `DbTransaction` it's called `TransactionId`, and for `DbCommand` it's called `CommandId`."""
16290,299193139,b'Using the same guid might be confusing'
16290,299193675,b'I figured it would make it more obvious that pooling was not being used.'
16290,299194157,"b'extra ""a""'"
16290,299200564,b'\xf0\x9f\x98\xa2 '
16290,299225321,b'An empty one would be more obvious IMO'
16290,299228087,"b""If one of them is empty, then you'll likely need to write different code to handle pooling and non-pooling. The idea here is that:\r\n* If you care about the same instance being used from multiple threads, then `InstanceId` is for you. It will always be associated with the instance, even with pooling.\r\n* If you care about the conceptual context instance being used, then `ContextId` is for you. It will always be the conceptual context instance being used regardless of pooling.\r\n* I'm not 100% sure why somebody needs to know the number of leases, and while `InstanceId` plus leases could give you the same information as `ContextId`, that would again require different code for pooling and non-pooling.\r\n* The `PoolId` is not very useful. It could be removed. But it also isn't harmful and could allow issues with service providers and pooling to be more easily debugged."""
16290,299231319,"b""Ok, this aspect isn't very important"""
16290,299545978,b'@divega Any more thoughts on this?'
16290,299685405,b':laughing:'
16290,299713912,"b'Nit: do we need the conditional, or will _lease be zero anyway?'"
16290,299715572,"b""Didn't think of that!"""
16380,299717412,"b""While this may not be cause of perf regression reported #16405 \r\nLet's improve it somewhat since this is runtime and not compile time.\r\n- Only visit orderingExpression if inner expression was actually changed.\r\n- Initialize the visitor only once in the ctor"""
16380,299719989,"b""@smitpatel should we track this in an issue so that we don't miss it? """
16380,299723268,b'I am reverting this commit. Hit an issue in group by translation. This logic is actually incorrect.\r\n`ORDER BY COUNT(*)` is valid and does not reference any column expression.'
16381,299860395,"b'I meant the new C# 8 expression, not switch statement - submitted #16421 which I hope we like.'"
16381,299863965,"b""Sorry, forgot about that - but C# Average doesn't convert float to double as we seem to be doing below?"""
16380,299887595,"b'Submitted #16422.\r\n\r\nThanks for the perf suggestions, have made the changes. Note that constant searching now only occurs when an expression was changed to constant (other changes do not trigger this).\r\n\r\nFor ORDER BY COUNT(*), have modified the visitor to also recognize ParameterExpression (and added a test). I also added SqlFragmentExpression which could contain a column - or not - but it seems better to assume it\'s non-constant (better to get a ""constant ordering"" error from the DB than wrong results).\r\n\r\nI think that should cover it - do you see any other case where this would wrongly identify something as constant?'"
16381,300044116,b'I think it reduces readability especially when doing function call rather than just returning some value.\r\n\r\n'
16381,300046931,"b""According to postgre documentation, Average over real column gives double precision back. but in C# it expects float.\r\nC# float doesn't convert to double but all database returns double after doing AVG. So after we generate SqlFunction, we convert it to float again for C#."""
16381,300058785,"b""lol, I'm seeing a lot of people in the community who don't like the new switch expression. It'll be interesting to see where it does and doesn't get used. It feels a lot like LINQ comprehension syntax where it improves readability for some things, but makes it worse for others."""
16437,300152764,b'`[MemberData(nameof(IsAsyncData))]`'
16437,300160412,"b""I don't like it. It confuses test discovery when going from skipped to not skipped. """
16437,300161316,b'Then we can change it to other way everywhere. I did not know it was the reason for test discovery issues.'
16422,300032855,"b""SqlServer does not allow ordering by parameter either. This may work in current tests but seems like a hacky solution.\r\n```\r\ndeclare @p1 int;\r\nset @p1 = 1;\r\n\r\nselect 1 \r\nfrom Cities\r\norder by \r\ncase \r\n    when 1 = 1 then @p1\r\n\telse 1\r\nend\r\n```\r\n```\r\nMsg 1008, Level 16, State 1, Line 8\r\nThe SELECT item identified by the ORDER BY number 1 contains a variable as part of the expression identifying a column position. Variables are only allowed when ordering by an expression referencing a column name.\r\n```\r\nLet's do it right way by simplifying expression. Or we can leave the PR unmerged for now and revisit it later closer to preview8 deadline."""
16422,300034925,"b'Few design things (no need to address right now)\r\n- Instead of storing state you can just check if `visited.Equals(extensionExpression)`. If it is changed, it will be different and reconstructed.'"
16422,300035711,"b'Instead of calling reset & visit, when visitor has state which needs to be reset at the start, add a method on visitor (like SqlTranslatingExpressionVisitor.Translate) to do pre/post-processing.'"
16422,300349406,"b'The idea here was to limit the check to only the case where when we rewrite the expression into a constant - not all changes inside the ordering mean that we need to perform this (relatively expensive) check. This might be a somewhat unneeded optimization, let me know what you think.'"
16422,300351205,"b""Thanks, good design tip.\r\n\r\nIt would have been nice for Visit() to be protected on ExpressionVisitor, this way it wouldn't be exposed."""
16422,300366940,"b""OK, so: `ORDER BY @p` doesn't work because it's interpreted as a column position (not supported), but `ORDER BY @p + 1` does work, presumably because it's interpreted as a constant instead?\r\n\r\n:confounded: \r\n\r\nIn any case, thinking about it some more, I think the previous logic in #16380 may have actually been more correct. Ordering by COUNT(*) is very similar to ordering by a constant - if an ordering doesn't reference the current row in any way, it is basically meaningless, isn't it? In fact, QuerySqlGenerator.GenerateOrderings already elides SqlParameterExpression just like SqlConstantExpression. So why not have the same logic here, and always simplify an ordering that contains a ParameterExpression (but no ColumnExpression) to `(SELECT 1)`?\r\n\r\n(We should try hard to avoid simplifying the expression unless absolutely necessary, as this will be both non-trivial to write and also have to run in runtime).\r\n\r\nNote that COUNT(*) over a related entity (e.g. `OrderBy(c => c.Orders.Count()`) does make sense - unlike COUNT(*) over the actual entity which is a constant. This should work properly because the join will introduce ColumnExpressions."""
16422,300479349,b'Possibly un-needed. We can also do reference equality due to immutability and reconstruction. It should give same result.'
16422,300480111,"b""> Ordering by COUNT(*) is very similar to ordering by a constant - if an ordering doesn't reference the current row in any way, it is basically meaningless, isn't it? \r\n\r\nNot when you have a Group by clause.\r\n\r\n> (We should try hard to avoid simplifying the expression unless absolutely necessary, as this will be both non-trivial to write and also have to run in runtime).\r\n\r\nLet's not do premature optimization here. I would prefer to be on the side of being correct than being fast."""
16404,300023954,"b'```suggestion\r\n            - powershell: ""Get-ChildItem env:""\r\n```\r\nGood practice to avoid aliases in scripts. They\'re not as stable as the actual cmdlet names.'"
16404,300187930,b'how come null?'
16404,300188335,b'Would it be more useful to use proper Async dispose pattern with await using?'
16404,300188522,b'Why async disabled?\r\nAlso @ajcvickers and you need to arrive at which direction IsAsyncData is going :trollface:'
16404,300188758,b'What is the difference between => vs get;'
16404,300188882,b'You removed base.Dispose call from cosmos though'
16404,300189127,b'Removed caching of _resolvedConditions?'
16404,300198968,"b""Didn't seem that helpful"""
16404,300199072,"b'Yes, is there an issue?'"
16404,300199177,b'Whether it gets evaluated once or on every call'
16404,300199321,b'Supposed to be the other way around.\r\nMemberData is useful here as we need to be able to disable one quickly.'
16404,300199400,"b""Indeed. For some reason I thought it wasn't supported yet"""
16404,300199570,b'If it throws while being created'
16404,300212312,"b""CreateInitialized is outside of try. If either of those throws, execution wouldn't reach here."""
16422,300659286,"b'I may be misunderstanding, but once again there are rewritings that this visitor performs which do not require our check. For example, if there\'s a null in the values list, the visitor adds null semantics - if we do a reference equality check it will show as modified, although there\'s no need to check whether it was converted to constant.\r\n\r\nIt may not be important to skip these cases perf-wise, but then again the stateful flag approach seems easy and safe enough, and allows us to check only when we know we\'ve performed a ""dangerous"" rewrite.'"
16422,300664495,"b""> Not when you have a Group by clause.\r\n\r\nGood point - but I don't think it's a fundamental thing here. An OrderBy() after GroupBy() still must refer to the columns of the table in some way - and that can be our trigger for not reducing it to constant. I just did a quick test, and this actually works well with the current state of this PR, since OrderBy() is generated with an SqlFragment for the star in COUNT(*):\r\n\r\n```c#\r\nvar list = new List<string>();\r\n\r\nreturn AssertQueryScalar<Order>(isAsync, os => os\r\n    .GroupBy(o => o.CustomerID)\r\n    .OrderBy(g => (list.Contains(g.Key) ? 1 : 0) + g.Count())\r\n    .Select(g => g.Count()));\r\n```\r\n\r\n```sql\r\nSELECT COUNT(*)\r\nFROM [Orders] AS [o]\r\nGROUP BY [o].[CustomerID]\r\nORDER BY CASE\r\n    WHEN CAST(1 AS bit) = CAST(0 AS bit) THEN 1\r\n    ELSE 0\r\nEND + COUNT(*)\r\n```\r\n\r\nSo unless I'm mistaken, the approach of looking for references to the row's columns should be OK - let me know if you see another problematic case."""
16484,301179392,b'`Code.Literal()` is preferred when they type is statically known.'
16484,301181576,b'\xf0\x9f\x8e\x89'
16422,301224761,b'States are dangerous. No need of premature optimization.'
