issue_id,issue_no,title,body
155048927,6631,b'run mode menu coloration is misleading',"b'If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\n\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](http://dynamobim.org/forums/forum/dyn/), and start a thread there to discuss your issue.\n## Dynamo version\n\n1.0\n## Operating system\n\nwindows 7\n## What did you do?\n\nopen run mode menu (""Automatic"" ""Manual"" ""Periodic"")\n## What did you expect to see?\n\nGrey text for ""unavailable,"" black for ""available"", as is standard in most UIs (you can\'t use it so it\'s ""greyed out"")\n## What did you see instead?\n\n![image](https://cloud.githubusercontent.com/assets/2157902/15293439/f1f96f24-1b55-11e6-83cd-7e5d5fd4f3d8.png)\n\nblack text for unavailable, grey text for available\n'"
155047804,6630,b'component search is unusably slow',"b'If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\n\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](http://dynamobim.org/forums/forum/dyn/), and start a thread there to discuss your issue.\n## Dynamo version\n\n1.0\n## Operating system\n\nWindows 7\n## What did you do?\n\ntype a query in right-click-canvas search.\n## What did you expect to see?\n\nsearch results, quickly\n## What did you see instead?\n\nspinny wheel for several seconds after each letter typed \n'"
155027652,6629,b'Crash Report 20160516',"b'## Dynamo version\n\n1.0.1.1334\n## Operating system\n\nWindows 10\n## What did you do?\n\nWorking on code in a code block. Routine actions nothing unusual.\nMight have been altering Replication guides. Not sure though.\n## What did you expect to see?\n\nNothing in particular\n## What did you see instead?\n\nObject reference not set to an instance of an object.\n\n   at ProtoCore.DSASM.StackValueComparer.GetHashCode(StackValue value)\n   at System.Collections.Generic.Dictionary`2.Insert(TKey key, TValue value, Boolean add)\n   at ProtoCore.DSASM.DSArray.CopyArray(Type type, RuntimeCore runtimeCore)\n   at ProtoCore.TypeSystem.Coerce(StackValue sv, Type targetType, RuntimeCore runtimeCore)\n   at ProtoCore.FunctionEndPoint.CoerceParameters(List`1 formalParameters, RuntimeCore runtimeCore)\n   at ProtoCore.CallSite.ExecWithZeroRI(List`1 functionEndPoint, Context c, List`1 formalParameters, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup, SingleRunTraceData previousTraceData, SingleRunTraceData newTraceData)\n   at ProtoCore.CallSite.ExecWithRISlowPath(List`1 functionEndPoint, Context c, List`1 formalParameters, List`1 replicationInstructions, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup, SingleRunTraceData previousTraceData, SingleRunTraceData newTraceData)\n   at ProtoCore.CallSite.ExecWithRISlowPath(List`1 functionEndPoint, Context c, List`1 formalParameters, List`1 replicationInstructions, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup, SingleRunTraceData previousTraceData, SingleRunTraceData newTraceData)\n   at ProtoCore.CallSite.ExecWithRISlowPath(List`1 functionEndPoint, Context c, List`1 formalParameters, List`1 replicationInstructions, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup, SingleRunTraceData previousTraceData, SingleRunTraceData newTraceData)\n   at ProtoCore.CallSite.Execute(List`1 functionEndPoint, Context c, List`1 formalParameters, List`1 replicationInstructions, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup)\n   at ProtoCore.CallSite.DispatchNew(Context context, List`1 arguments, List`1 partialReplicationGuides, DominantListStructure domintListStructure, StackFrame stackFrame, RuntimeCore runtimeCore)\n   at ProtoCore.CallSite.JILDispatch(List`1 arguments, List`1 replicationGuides, DominantListStructure domintListStructure, StackFrame stackFrame, RuntimeCore runtimeCore, Context context)\n   at ProtoCore.DSASM.Executive.Callr(Int32 blockDeclId, Int32 functionIndex, Int32 classIndex, Boolean& explicitCall, Boolean isDynamicCall, Boolean hasDebugInfo)\n   at ProtoCore.DSASM.Executive.CALLR_Handler(Instruction instruction)\n   at ProtoCore.DSASM.Executive.Execute(Int32 exeblock, Int32 entry, Language language)\n   at ProtoCore.DSASM.Executive.Execute(Int32 exeblock, Int32 entry, List`1 breakpoints, Language language)\n   at ProtoCore.DSASM.Executive.BounceUsingExecutive(Executive executive, Int32 exeblock, Int32 entry, StackFrame stackFrame, Int32 locals, Boolean fepRun, Executive exec, List`1 breakpoints)\n   at ProtoScript.Runners.ProtoScriptRunner.ExecuteLive(Core core, RuntimeCore runtimeCore)\n   at ProtoScript.Runners.LiveRunner.Execute(Boolean isCodeCompiled)\n   at ProtoScript.Runners.LiveRunner.CompileAndExecute(List`1 astList)\n   at ProtoScript.Runners.LiveRunner.CompileAndExecuteForDeltaExecution(List`1 astList)\n   at ProtoScript.Runners.LiveRunner.SynchronizeInternal(GraphSyncData syncData)\n   at ProtoScript.Runners.LiveRunner.UpdateGraph(GraphSyncData syncData)\n   at Dynamo.Scheduler.UpdateGraphAsyncTask.HandleTaskExecutionCore()\n   at Dynamo.Scheduler.AsyncTask.Execute()\n'"
154957447,6626,b'Crash Report 20160515',"b'## Dynamo version\n\n1.0.1.1334\n## Operating system\n\nWindows 10\n## What did you do?\n\nChanged the value in the second line of the code block on the right from d[0][1] to d[1][1]\n![20160516-5](https://cloud.githubusercontent.com/assets/5621624/15280141/91b007d2-1b4a-11e6-8cd4-9572555975cd.png)\n## What did you expect to see?\n\nNothing. Intended to alter the code block further\n## What did you see instead?\n\nOperation is not valid due to the current state of the object.\n\n   at Dynamo.UI.Controls.PreviewControl.BeginExpandTransition()\n   at Dynamo.UI.Controls.PreviewControl.BeginNextTransition()\n   at System.Windows.Media.Animation.Clock.FireEvent(EventPrivateKey key)\n   at System.Windows.Media.Animation.Clock.RaiseAccumulatedEvents()\n   at System.Windows.Media.Animation.TimeManager.RaiseEnqueuedEvents()\n   at System.Windows.Media.Animation.TimeManager.Tick()\n   at System.Windows.Media.MediaContext.RenderMessageHandlerCore(Object resizedCompositionTarget)\n   at System.Windows.Media.MediaContext.RenderMessageHandler(Object resizedCompositionTarget)\n   at System.Windows.Interop.HwndTarget.OnResize()\n   at System.Windows.Interop.HwndTarget.HandleMessage(WindowMessage msg, IntPtr wparam, IntPtr lparam)\n   at System.Windows.Interop.HwndSource.HwndTargetFilterMessage(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)\n   at MS.Win32.HwndWrapper.WndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)\n   at MS.Win32.HwndSubclass.DispatcherCallbackOperation(Object o)\n   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)\n   at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)\n'"
154580952,6621,b'Improvement: String.Format method needed!',"b""## Dynamo version\n\n1.0.0\n## Operating system\n\nWin 10\n## Improvement Suggestion\n\nI was looking for a String.Format (same as c# method) node and discovered there isn't one!\n\nAny chance one can be added to the library, or DesignScript at the very least?\n"""
154577370,6620,b'Static methods fail in Imperative DesignScript code',"b""## Dynamo version\n\n1.0.0\n## Operating system\n\nWin 10\n## What did you do?\n\nUsed a static method Curve.PointAtParameter() to put a point on a list of curves in an imperative DesignScript def. I used a for loop to iterate a collection of closed curves.\n## What did you expect to see?\n\nA point at the specified parameter on each of the curves iterated by the loop\n## What did you see instead?\n\nnulls.\n\nUsing the same static method in a code block works as expected. Using the same method non-static works in imperative code. I suspect this behaviour is 'by design', but I would expect to use either paradigm without limits. If that is the case, this behaviour is also not good for new users looking to develop coding skills as IMHO its too abstract and perhaps should be improved/simplified/more flexible/more concise etc, etc, etc - it is supposed to be a scripting language after all.\n\n![static methods fail in designscript](https://cloud.githubusercontent.com/assets/18601851/15229747/5a4ad776-188a-11e6-930a-38f906fdcbf5.JPG)\n"""
154392735,6617,b'Curve.PointAtChordLength problems',"b'## Dynamo version\n\n1.0.0.1180\n## Operating system\n\nWindows 7\n## What did you do?\n\nUsed the ""Curve.PointAtChordLength"" to place points evenly on a curve.\n1) It worked for an open curve.\n2) It placed the points incorrectly on a closed curve\n3) It outright fails for a Polycurve & Rectangle input types\n## What did you expect to see?\n\n![2016-05-12_11-52-22](https://cloud.githubusercontent.com/assets/7148394/15203805/c7e9bafa-1839-11e6-8ffa-3000d0da2339.png)\n## What did you see instead?\n\n![2016-05-12_11-53-48](https://cloud.githubusercontent.com/assets/7148394/15203807/cbc92e08-1839-11e6-99c2-a1a2a4ef50fc.png)\n\nThis also looks messed up:\n\n![2016-05-12_12-01-02](https://cloud.githubusercontent.com/assets/7148394/15203813/d533a1ee-1839-11e6-9f77-b9bf227c5398.png)\n'"
154229825,6612,b'Point At Parameter on Projected curve',b'## Dynamo version\n\n1.0.1.1311\n## Operating system\n\nWindows 10\n## What did you do?\n\nCurve.PointAtParameter on a projected curve\n## What did you expect to see?\n\nSpecified multiple parameters and expected multiple points (as it did on the original curve)\n## What did you see instead?\n\nJust one point\n\n![20160511-2](https://cloud.githubusercontent.com/assets/5621624/15180696/c942bfe4-17a0-11e6-9840-24572cafa971.png)\n'
154108743,6606,"b""Improvement: 'helper' inputs for closed curves using Curve.PointsAtEqualChordLength or Curve.PointsAtEqualSegmentLength""","b'## Dynamo version\n\n1.0.0\n## Operating system\n\nWin 10\n## Improvement Suggestion\n\nThe Curve.PointsAtEqualChordLength or Curve.PointsAtEqualSegmentLength nodes need a big improvement to deal with closed curves. \n\nI expect to see points arrayed equally between the curves parameter (t) space. Instead, both nodes place points one division before the end of the curve, leaving a big gaping gap in an otherwise perfect array! \n\nI think what would work really well would be two new boolean inputs for both nodes: includeStartPoint and includeEndPoint. The user can then decided which to keep or discard, especially where the overlap will occur at the start/end of the closed curve.\n\n![curve pointsatequalchordlength or curve pointsatequalchordlength](https://cloud.githubusercontent.com/assets/18601851/15162758/87deecca-16fc-11e6-8656-5347540398da.jpg)\n'"
154105868,6605,b'Curve.PointsAtEqualSegmentLength returning incorrect number of points',"b'## Dynamo version\n\n1.0.0\n## Operating system\n\nWin 10\n## What did you do?\n\nUsed the Curve.PointsAtEqualSegmentLength to create an array of points on a closed curved (the problem affects any type of curve).\n## What did you expect to see?\n\nI expected an array of points that count the same as the number of divisions I input.\n## What did you see instead?\n\nOne point less than my divisions input. Incidentally, the Curve.PointsAtEqualChordLength node does return the number of points I was expecting (i.e. divisions == number of points). See image for example:\n\n![curve at equal segment length](https://cloud.githubusercontent.com/assets/18601851/15162428/bba64fbe-16fa-11e6-9bce-8ae89ef82401.JPG)\n\nSee also  #6606 for an unrelated improvement suggestion to both the nodes mentioned above.\n'"
154102096,6604,b'Impovement: Edit Node Name dialog behaviour improvements',"b'## Dynamo version\n\n1.0.0\n## Operating system\n\nWin 10\n## Improvement Suggestion\n\nWhen renaming nodes, I find it odd that pressing the Enter key creates a new line...and more text can be added to the node name? I would expect the Enter key to simply accept my input and exit out of the Edit Node Name dialog. Any chance this behaviour can be changed?\n\nRenamed node:\n![rename node](https://cloud.githubusercontent.com/assets/18601851/15161915/14385f4e-16f8-11e6-99b6-efaf5384413f.JPG)\n\nMore lines of text added after pressing the Enter key:\n![new lines](https://cloud.githubusercontent.com/assets/18601851/15161921/2dd9c9ba-16f8-11e6-9f99-8da50024aeaa.JPG)\n'"
154007851,6601,b'Improvement: Create new note placement a nuisance',"b""## Dynamo version\n\n1.0.0\n## Operating system\n\nWin 10\n## Improvement suggestion\n\nAdmittedly this is minor, but an annoyance nonetheless: whenever a new note is added to the graph, it centres...which (well for me anyway) almost always means its 'buried' underneath a node giving the impression no new note has been added to the graph. I then have to shift nodes around to find it! \n\nAny chance it can be added to the graph ABOVE all nodes so it can easily been seen?\n"""
153930751,6598,b'Hints in custom node not showing in 1.0.0',b'## Dynamo version\n\n1.0.1\n## Operating system\n\nWindows 7\n## What did you do?\n\nUpdating BVN Dynamo package to version 1.0.0\n## What did you expect to see?\n\nCustom nodes should be copied across unchanged \n## What did you see instead?\n\nThe custom nodes in 1.0.0 have lost all the comments and hints from the inputs\n'
153693829,6593,b'Unwarranted warning',"b""## Dynamo version\n\n1.0.1.1250\n## Operating system\n\nWindows 10\n## What did you do?\n\nOpened a fresh Dynamo session of an error free definition.\n## What did you expect to see?\n\nAll nodes having the same color, with no indication of any errors.\n## What did you see instead?\n\nA yellow code block with a warning informing that a method hasn't been found even though the method/function is available in another code block.\n\nDoes not cause any real trouble as the file works fine if the warning is ignored and the definition is Run.\n\n![20160509-1](https://cloud.githubusercontent.com/assets/5621624/15102426/52e76e4c-15bd-11e6-9af5-d297b9b37346.png)\n"""
153640773,6591,b'Nested functions in CBN require restart to update',"b""## Dynamo version\n\n1.0.1.1250\n## Operating system\n\nWindows 10\n## What did you do?\n\nUpdated a function definition that was a nested within another function in a code block\n## What did you expect to see?\n\nThe function to update, just as if now does when not nested\n## What did you see instead?\n\nThe nested function doesn't update. But, if called directly, it does\nWorks fine on reopening the file.\n\nIn the example below _s_ and _ss_ should return the same result\n\n![20160508-1](https://cloud.githubusercontent.com/assets/5621624/15096508/3f88429e-1519-11e6-9131-41be13cf14ec.png)\n"""
153587890,6590,b'Improvement: Excel.ReadFromFile and Excel.WriteToFile inconsistent file input datatypes',"b""## Dynamo version\n\n1.0.0\n## Operating system\n\nWin 10\n## Improvement Suggestion\n\nI notice that the Excel.ReadFromFile and Excel.WriteToFile use different datatypes as the file path input.\n\nThe Excel.WriteToFile uses a string input whereas the Excel.ReadFromFile doesn't and requires an additional File.FromPath node? I think the path input datatype should be consistent.\n\n*Also, very minor, but simply for consistency, the file inputs for both nodes should be named: filePath\n\n![excel nodes](https://cloud.githubusercontent.com/assets/18601851/15091648/840d33ac-1447-11e6-8597-067fb9f29a6e.jpg)\n"""
153542748,6586,b'Geometry.Split breaks up polysurfaces into constituent surfaces making the results unusable',"b'If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\n\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](http://dynamobim.org/forums/forum/dyn/), and start a thread there to discuss your issue.\n## Dynamo version\n\n1.0\n## Operating system\n\nWindows 7\n## What did you do?\n\n![splitproblem](https://cloud.githubusercontent.com/assets/6430819/15086673/5da337f8-13b0-11e6-930f-74fea14273fa.png)\n\n1 polysurface contains 3 surfaces.\nA single line is used to split the single polysurface, and the Geometry.Split command returns 6 surfaces.\n## What did you expect to see?\n\n2 polysurfaces, each containing 3 surfaces.\n## What did you see instead?\n\n6 individual surfaces.\n\nThe problem is that the current behavior of the Geometry.Split node makes it nearly unusable with polysurfaces.  There is no algorithmic workaround to stitch the polysurfaces back together once the information has been lost about which constituent surfaces belonged with which other constituent surfaces.\n'"
153368493,6584,"b'Disabling ""Revit Background Preview"" disables Dynamo\'s background preview for the next session.'","b""(not sure if I should classify this issue under Revit or under Core)\n## Dynamo version\n\n1.0.0.1180 (also happens in 0.91/0.92)\n## Operating system\n\nWindows 7\n## What did you do?\n\nTurned off the Revit background preview. Everything worked as expected. However once Dynamo was restarted, the Dynamo background preview was also turned off.\n## What did you expect to see?\n\nDynamo's BGP should have remained ON.\n## What did you see instead?\n\nDynamo's BGP was turned OFF. Not a show-stopping bug but it gets really annoying after a few times...\n"""
153328969,6582,b'Curve.SegmentLengthBetweenParameters not implemented for PolyCurves',"b'If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\n\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](http://dynamobim.org/forums/forum/dyn/), and start a thread there to discuss your issue.\n## Dynamo version\n\n1.0\n## Operating system\n\nWindows 7\n## What did you do?\n\n![nopolycurves](https://cloud.githubusercontent.com/assets/6430819/15057605/a4575952-12e5-11e6-81a1-541ecc2c9168.png)\n## What did you expect to see?\n\nA result\n## What did you see instead?\n\nan error\n'"
153320972,6581,b'Curve.SplitByPoints discards segements of polycurves past the split point',"b'If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\n\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](http://dynamobim.org/forums/forum/dyn/), and start a thread there to discuss your issue.\n## Dynamo version\n\n1.0\n## Operating system\n\nWindows 7\n## What did you do?\n\n![polycurvesplit](https://cloud.githubusercontent.com/assets/6430819/15056535/056b1a5e-12e0-11e6-93fb-ee3702de7dfe.PNG)\n## What did you expect to see?\n\ntwo poly curves should be returned which if joined back together would create the original polycuve\n## What did you see instead?\n\nAll segments of the polycurve that are wholly past the split point (parameter values are greater) are discarded.\n'"
153035871,6576,b'Input port name misleading - CoordinateSystem.Rotate',b'## Dynamo version\n\n1.0.1.1180\n## Operating system\n\nWindows 10\n## What did you do?\n\nConnected a point to the origin port\n## What did you expect to see?\n\nNo error\n## What did you see instead?\n\nAn error as the port actually expects a plane\n\n![20160504-6a](https://cloud.githubusercontent.com/assets/5621624/15018599/e2c7a79a-1237-11e6-9216-d6cf98d782f7.png)\n\n![20160504-6](https://cloud.githubusercontent.com/assets/5621624/15018601/e87d5644-1237-11e6-937d-2c226b8bb8bf.png)\n'
152920062,6574,"b""Custom node not working but works if 'expanded'""","b""## Dynamo version\n\n0.9.2\n## Operating system\n\nWindows 7\n## What did you do?\n\nUsing a custom node from the BVN package\n## What did you expect to see?\n\nDoors should update based on room name\n## What did you see instead?\n\nDoesn't work. Custom node works if copyed and pasted into a new file (not a custom node). However when packaged up into a custom node it fails.\n\n[Door.RenumberByRoom.zip](https://github.com/DynamoDS/Dynamo/files/248097/Door.RenumberByRoom.zip)\n"""
152793233,6571,b'Dynamo 1.0 Crashes when accessing file path (in auto run or manual)',"b'## Dynamo version\n\n1.0.0.1180\n## Operating system\n\nWindows 10 Pro\n## What did you do?\n\n1)Bring ""File Path"" node to canvas\n2)Select file to access and open\n3)Dynamo crashes\n## What did you expect to see?\n\nSuccessful file access\n## What did you see instead?\n\nERROR REPORT:\n\nObject reference not set to an instance of an object.\n\n   at DSCore.File.FilenameNodeViewCustomization.readFileButton_Click(Object sender, RoutedEventArgs e)\n   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)\n   at System.Windows.UIElement.RaiseEventImpl(DependencyObject sender, RoutedEventArgs args)\n   at System.Windows.Controls.Primitives.ButtonBase.OnClick()\n   at System.Windows.Controls.Button.OnClick()\n   at System.Windows.Controls.Primitives.ButtonBase.OnMouseLeftButtonUp(MouseButtonEventArgs e)\n   at System.Windows.RoutedEventArgs.InvokeHandler(Delegate handler, Object target)\n   at System.Windows.RoutedEventHandlerInfo.InvokeHandler(Object target, RoutedEventArgs routedEventArgs)\n   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)\n   at System.Windows.UIElement.ReRaiseEventAs(DependencyObject sender, RoutedEventArgs args, RoutedEvent newEvent)\n   at System.Windows.UIElement.OnMouseUpThunk(Object sender, MouseButtonEventArgs e)\n   at System.Windows.RoutedEventArgs.InvokeHandler(Delegate handler, Object target)\n   at System.Windows.RoutedEventHandlerInfo.InvokeHandler(Object target, RoutedEventArgs routedEventArgs)\n   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)\n   at System.Windows.UIElement.RaiseEventImpl(DependencyObject sender, RoutedEventArgs args)\n   at System.Windows.UIElement.RaiseTrustedEvent(RoutedEventArgs args)\n   at System.Windows.Input.InputManager.ProcessStagingArea()\n   at System.Windows.Input.InputProviderSite.ReportInput(InputReport inputReport)\n   at System.Windows.Interop.HwndMouseInputProvider.ReportInput(IntPtr hwnd, InputMode mode, Int32 timestamp, RawMouseActions actions, Int32 x, Int32 y, Int32 wheel)\n   at System.Windows.Interop.HwndMouseInputProvider.FilterMessage(IntPtr hwnd, WindowMessage msg, IntPtr wParam, IntPtr lParam, Boolean& handled)\n   at System.Windows.Interop.HwndSource.InputFilterMessage(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)\n   at MS.Win32.HwndWrapper.WndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)\n   at MS.Win32.HwndSubclass.DispatcherCallbackOperation(Object o)\n   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)\n   at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)\n'"
152773588,6570,"b'Middle mouse scrolling on node preview box freeze, and finally crash Dynamo.'","b'## Dynamo version\n\nDynamo 1.0.0.1180\n## Operating system\n\nWindows 7\n## What did you do?\n1. Position the mouse pointer over the preview box below a node who contain one.\n2. Scrolling only two notch on the whell in the up direction (a few more in the down) \n   with the middle mouse button.\n   (see attached image.) \n\n![dynamo interface bug](https://cloud.githubusercontent.com/assets/19168660/14984560/9b5159a0-1143-11e6-9c1b-5032cd2af6e7.jpg)\n## What did you expect to see?\n\nNothing\n## What did you see instead?\n\nDynamo freeze and finally crash. \nno matter how many times I repeated the operation, Dynamo inevitably crash \nand this on several different computer. \n'"
152765744,6569,b'Dynamo crashing when using manage custom paths to folder without write permisson',"b'## Dynamo version\n\n1.0.0 , 0.9.2\n## Operating system\n\nW7 64bit\n## What did you do?\n\nWe have a library of node and packages linked between several users to one place, where some users have only read permission (thay cannot write files). This was crashing dynamo on load totally. Problem was fixed when files was moved to location where user has read and write permission.\n\nHow ever i would like to have a possibility to have a central library where cutom nodes and packages are curated and not avaiable to be changed by all.\n'"
152470023,6565,"b'Unable to Publish Version of Package with Dynamo 1.0, Revit 2015/16'","b'## Dynamo version\n\nDynamo -- Build 1.0.0.1180 with Revit 2015 and Revit 2016\n## Operating system\n\nWindows 10\n## What did you do?\n\nUpdated my packages and attempted to ""Publish Version..."" through Revit 2015 and 2016.  I verified that I am using the correct A360 account etc.\n\n![image](https://cloud.githubusercontent.com/assets/1890663/14945820/36cf2acc-0fde-11e6-97b2-577d99d6db80.png)\n## What did you expect to see?\n\nI expected to see the Package menu that lets me publish a version of my package.\n## What did you see instead?\n\nAfter accepting the package manager terms of service, no menu or message appears. Package version is not published.\n'"
152466841,6564,b'Pass null as default argument for Zero Touch nodes',"b""I am not sure this is possible but I would like to be able to pass a null value as a default argument for Zero Touch node input. The reason I want to do that, is because I want to give users ability not to specify certain inputs and still receive output from the node that is not a _SingleFunction node. Ideas? \n\nTried this, doesn't work: \n\n``` C#\n\npublic static RVT.OverrideGraphicSettings OverrideGraphicsSetting(\n            [DefaultArgument(null)] Color projectionLineColor,\n            [DefaultArgument(null)] int projectionLineWeight,\n            [DefaultArgument(null)] Element projectionLinePattern,\n            [DefaultArgument(null)] Color projectionFillColor,\n            [DefaultArgument(null)] Element projectionFillPattern,\n            [DefaultArgument(null)] int transparency,\n            [DefaultArgument(null)] Color cutLineColor,\n            [DefaultArgument(null)] int cutLineWeight,\n            [DefaultArgument(null)] Element cutLinePattern,\n            [DefaultArgument(null)] Color cutFillColor,\n            [DefaultArgument(null)] Element cutFillPattern\n            )\n```\n\ncc: @ikeough @mjkkirschner \n"""
152437737,6562,b'Unit Types node not working',"b'## Dynamo version\n\n1.0.0 stable, Revit 2016\n## Operating system\n\nWin 7 Entreprise\n## What did you do?\n\nPlaced a Unit Types node and hit run\n## What did you expect to see?\n\nA node being not red and return a Unit Type.\n## What did you see instead?\n\nThe Unit Types node does not work. It reports:\n\n _""Warning: Whilst preparing to run, this node encountered a problem. Please talk to the creators of the node, and give them this message:\n\nIndex was out of range. Must be non-negative and less than the size of the collection.\nParameter name: index""_\n\n(I\'m using the input to a PointAnalysisDisplay.ByViewPointsAndValues and it doesn\'t seem to mind. It takes a null value and let the resulting analysis view be unitless.)\n'"
152197386,6561,b'Improvement: Separable Dynamo Graph view and Geometry view ',"b""## Dynamo version\n\n1.0.1\n## Operating system\n\nWin 10\n## Improvement Suggestion\n\nIt would be very useful to be able to open two Dynamo views, 1. showing the graph, 2. showing the geometry view. Seeing both simultaneously would speed up workflow and be more intuitive, particularly to designers!\n\nAlso, is it possible to enable the geometry view to 'grey out' like what happens to the graph view when switching to the geometry view? It would make working in the graph more legible without needing to push the geometry out of view of the background.\n"""
152197035,6560,b'Improvement: Inconsistent input names for List methods',"b""## Dynamo version\n\n1.0.1\n## Operating system\n\nWin 10\n## Improvement Suggestion\n\nThere is a minor improvement I would like to suggest for the naming of the inputs for some of the List methods. You will see in the image that the `List.Create`node and `List.Join` node expects 'List0', 'List1', etc. As list indexing always starts from 0, this nomenclature goes without saying. However, for the other nodes I've included in the graph, they name the inputs with 'List1', 'List2', etc. While this isn't really an issue, its worth mentioning as a new user I was introducing to Dynamo and data structures found this quite odd (having been told all list, regardless of rank, start from index 0), and I have to concur. Any chance the naming of such inputs can be made consistent across the board?\n\n![capture](https://cloud.githubusercontent.com/assets/18601851/14941805/dd57ec00-0fa0-11e6-9b8c-ab0ed5ef3f2d.png)\n"""
152189848,6559,b'Dynamo Mesh into surface',b'Anybody knows how to turn Dynamo Mesh into Surface?\n'
152187895,6558,b'selecting topography surface and subregion',b'Anybody knows how can I select a Revit topography surface and subregion and turn it into Revit floor through Dynamo?\n'
