pull_id,pull_no,title,body
491227457,5910,b'Fix service inspector creation & HandJointServiceInspector',"b'## Overview\r\nThis PR replaces #5906 and #5907, rebased on mrtk_development\r\n\r\n## Changes\r\n- HandJointServiceInspector: create inspector on IMixedRealityHandJointService in stead of MixedRealityHandJointService\r\n- ExtensionInspectorTemplate.txt now references #INTERFACE_NAME# in stead of #SERVICE_NAME# \r\n\r\n'"
491000691,5908,b'Mrtk wireframe shader fix for Android',"b""## Overview\r\nOn Android, opening the shader shows this warning;\r\n`Shader error in 'Mixed Reality Toolkit/Wireframe': variable 'o' used without having been completely initialized at line 121 (on gles3)`\r\n\r\nThe similarity in names of UNITY_INITIALIZE_VERTEX_OUTPUT_STEREO with UNITY_TRANSFER_VERTEX_OUTPUT_STEREO near that error and the corresponding struct definition led me to this page:\r\n\r\nhttps://forum.unity.com/threads/unity-stereo-output-function.470331/\r\n\r\nand I just tried adding UNITY_INITIALIZE_VERTEX_OUTPUT_STEREO before the UNITY_TRANSFER_VERTEX_OUTPUT_STEREO cmd and the error was gone.\r\n\r\nNo idea if that is correct though\r\n\r\nFixes part of: #5844"""
490798570,5907,b'Fix hand joint service inspector',"b""## Overview\r\nHandJointService inspector is never displayed. This is because the inspector for it is created on the concrete class. It's never picked up by the editor \r\n\r\nReleated to #5906 \r\n\r\n## Changes\r\nHandJointServiceInspector: create inspector on **I**MixedRealityHandJointService in stead of MixedRealityHandJointService """
490798240,5906,"b'Inspector should be created on interface, not concrete class'",b'## Overview\r\nInspectors were created on the concrete class in stead of the interface. In stead of creating it on\r\n[MixedRealityServiceInspector(typeof(MyNewService))]\r\nIt should be created on \r\n[MixedRealityServiceInspector(typeof(**I**MyNewService))]\r\n\r\n## Changes\r\n- Fixes: \r\nExtensionInspectorTemplate.txt now references #INTERFACE_NAME# in stead of #SERVICE_NAME#\r\n'
490734210,5905,b'FIX: Input Recording Service',"b""## Overview\r\nInput Recorgin Service doesn't work with Null Reference Exception when push a recording button from a recording window.\r\n\r\n## Changes\r\nThe reason is forgetting check if Action is null before invoking.\r\n\r\n- OnRecordingStarted.Invoke(); ->OnRecordingStarted?.Invoke();\r\n- OnRecordingStopped.Invoke(); ->OnRecordingStopped?.Invoke();\r\n"""
490550486,5903,"b'Fix touch screen input: enable interactable, manipulation and unity ui'","b""## Overview\r\nThis change fixes touch screen input and enables it to work with the manipulation handler, interactable and unity ui.\r\n\r\nThe primary fixes were to:\r\n- Do not perform multiple updates in a single frame\r\n- Delay sending pointer down and hold started events until the first update\r\n- Send input up and input down events as well as pointer up and pointer down\r\n- Send pointer dragged event on move\r\n\r\nMany thanks to @julenka and @keveleigh  for their contributions and help in investigating these changes.\r\n\r\n## Changes\r\n- Fixes: #5390 .\r\n\r\n## Verification\r\nUsing Surface Laptop 2's touch screen:\r\n- Confirmed HandInteractionUnityUIExample scene behaves as expected (buttons press, scroll bars scroll, etc)\r\n- Confirmed that HandInteractionExamples scene components work at parity with other input (ex: articulated hands)\r\n    - Press Interactions change the indicator color\r\n    - Draggable objects drag around the scene\r\n    - Sliders can be moved"""
490539818,5902,b'Add input scene to test new controller input axes',"b""## Overview\r\nAdds display text for all 28 axes and 20 buttons, as well as the ability to see all active inputs.\r\n\r\n![image](https://user-images.githubusercontent.com/3580640/64551932-0a17f300-d2eb-11e9-87d6-7a5445eb6c69.png)\r\n\r\nNote: This scene currently only supports Unity's input via `UnityEngine.Input.GetAxis` and `UnityEngine.Input.GetButton`. https://github.com/microsoft/MixedRealityToolkit-Unity/issues/5832 additionally requested:\r\n>Not all input comes from the Unity.Input class, so it should probably be generic enough that you maybe just plug a different script on it and reading comes from whatever new API there is.\r\n\r\n## Changes\r\n- Fixes: #5832 \r\n\r\n## Verification\r\nTest with a device and make sure axes and buttons update in the scene"""
490443129,5898,b'Interactable Refactor Part 3/N ',"b'## Overview\r\n\r\n- Simplified InteractableShaderTheme \r\n- InteractableTextureTheme now supports shader targeting\r\n     - extends InteractableShaderTheme which simplifies class\r\n     - Added migration path code to update TextureTheme-based definitions for default shader properties\r\n- Fix interactableStringTheme ingesting work from PR #5663 \r\n     - Support TextMeshPro & TextMeshProUGUI\r\n     - Get and set never actually worked for type Text\r\n- Removed InteractableTypeFinder and related classes. Only specific to Interactable. Users can now use TypeExtensions and the TypeCacheUtility if desired\r\n- Differentiated States.GetDefaultInteractableStates() from InteractableInspector.GetDefaultInteractableStatesFile()\r\n- Added initial foundation for VisualThemesTests.cs\r\n\r\nFYI breaking changes and migration notes will be added to #5912 for this entire freature branch\r\n\r\n## Changes\r\n- Fixes: #5663 \r\n\r\n## Verification\r\n\r\n> As a reviewer, it is possible to check out this change locally by using the following\r\n> commands (substituting {PR_ID} with the ID of this pull request):\r\n>\r\n> git fetch origin pull/{PR_ID}/head:name_of_local_branch\r\n>\r\n> git checkout name_of_local_branch\r\n'"
490367213,5897,b'Fix Appx building from Unity player completion dialog not using correct settings.',"b'## Overview\r\n\r\nThe `Build Appx` button in the Unity build completion dialog did not trigger the same build as the `Build Appx` button in the Appx build window tab. Specifically most build preferences were not taken into account. \r\n\r\nI compared both `UwpBuildInfo` from `BuildPlayer` and `BuildAppx` and added the missing settings to the former one. Though I am not sure if there are still hidden preferences that must be matched as well. \r\n\r\n## Verification\r\n\r\nStart a Unity player build, then in the completion dialog use the `Build Appx` button to build the Appx right away. The Appx should be build using the correct settings from the Appx build tab.'"
490327511,5896,b'Ux/sluggish ggv yaxis',"b""## Overview\r\nAs part of [this PR](https://github.com/microsoft/MixedRealityToolkit-Unity/pull/5645), I changed how GGV rotation worked. As part of my change, I zeroed the y value of the look rotation vector. Before I did this, moving your hand up and down would impart pitch rotation on manipulated objects in much the same way that moving you hand left and right would impart yaw rotation. I wasn't sure at the time if this was something we wanted. \r\n\r\nThese changes remove this line where the y value is zeroed. As a result, vertical manipulation no longer feels sluggish in GGV, but you will also impart some pitch rotations on the manipulated object. It is possible to counteract this by setting a y-axis only rotation constraint on manipulation handler.\r\n\r\n### Before\r\n![zeroY](https://user-images.githubusercontent.com/47415945/64431237-f46bb900-d0b1-11e9-9e97-c39c349dfe7e.gif)\r\n\r\n### After\r\n![noZeroY](https://user-images.githubusercontent.com/47415945/64431258-ffbee480-d0b1-11e9-806f-2e240d084666.gif)\r\n\r\n## Changes\r\n- Fixes: #5775.\r\n"""
490083310,5894,b'Cosmetic change to MixedRealityPreferences.cs',"b'## Overview\r\nSmall cosmetic changes to the Project Settings menu item. The full name felt a little long for the default size of the panel, and capitalization of the menu item was inconsistent:\r\n\r\n![image](https://user-images.githubusercontent.com/3580640/64394363-b5cef380-d00a-11e9-95e6-17cf3bd5154b.png)\r\nto\r\n![image](https://user-images.githubusercontent.com/3580640/64394342-9afc7f00-d00a-11e9-8e5a-ed841e985184.png)\r\n'"
490080545,5893,b'Fill in empty returns',b'## Overview\r\nFills in some empty returns that were caught by #5864. Also standardized some capitalization and punctuation while I was editing this script anyway.\r\n\r\n## Changes\r\n- Fixes: https://dev.azure.com/aipmr/MixedRealityToolkit-Unity-CI/_build/results?buildId=4984'
490050707,5892,"b""Updating the MRTK/Standard shader render modes to match Unity's new terminology.""","b""## Overview\r\n\r\nOne of our partners encountered confusion over the the rendering modes found on the MRTK/Standard shader. Since adding the rendering mode's to match Unity's terminology Unity has changed their terminology. So, this change simply brings us back to naming convention parity (this is not a breaking change, just a user facing naming swap).\r\n\r\nI've also improved our documentation around rendering modes and tweaked the specular reflection formula to match the Unity/Standard shader.\r\n\r\n![MRTK_RenderingModes](https://user-images.githubusercontent.com/13305729/64389034-e2c4db80-cff5-11e9-9f23-7410bbdab6bd.jpg)\r\n\r\n## Verification\r\nTry creating new materials and seeing if the selected rendering mode matches your expectations.\r\n\r\n>\r\n> If there are specific areas of concern or question feel free to highlight them here so\r\n> that reviewers can watch out for those issues.\r\n>\r\n> As a reviewer, it is possible to check out this change locally by using the following\r\n> commands (substituting {PR_ID} with the ID of this pull request):\r\n>\r\n> git fetch origin pull/{PR_ID}/head:name_of_local_branch\r\n>\r\n> git checkout name_of_local_branch\r\n"""
490013238,5891,b'Add Research Mode and Unsafe Code to Unity Build options',"b""## Overview\r\nContinuation from #5879\r\n\r\n## Changes\r\nAs stated in the issue, this PR adds two checkboxes to the build windows which make it possible to enable Research Mode and/or Unsafe Code for builds that target UWP/WSA and HoloLens 1 as device. If other platforms or devices are targeted the checkboxes won't be visible.\r\n\r\n## Questions\r\n1. The current changes only enable this options for builds from Unity Editor. Should i also add these two as command line arguments?\r\n2. Does this need some kind of UnitTests?\r\n\r\n\r\n"""
489991829,5890,b'Expose cursor speed and scroll wheel speed to mouse profile. Fix y axis inversion.',"b'```\r\nNOTE: This is a breaking change that will impact any custom mouse data provider implementations. It was deemed a safe change to make at this time as most known client applications utilize motion controllers and hands, rather than mouse devices. Application code is not impacted unless it references the mouse profile from the IMixedRealityMouseDeviceManager interface.\r\n```\r\n\r\nThis change updates the mouse device profile to expose the CursorSpeed property (formerly MouseSpeed) and adds a WheelSpeed property to allow for easy configuration at runtime.\r\n\r\nTo preserve existing profile compatibility, the CursorSpeed property is marked as having been formally serialized as mouseSpeed. The WheelSpeed uses a default value if not present in a profile.\r\n\r\nThe default value for the cursor speed has been increased from 0.25 to 1.0 as it was feeling very sluggish (lagged behind expected motion - as reported in #5566 and as seen in personal experience).\r\n\r\nThis change also modified the cursor rotation space from World to Self as it was causing the inversion of the mouse behavior (as reported in #5793).\r\n\r\nThere was also some related base class and inspector cleanup.\r\n\r\nFixes #5793, #5838.\r\n\r\nVerified by enabling the mouse device in the input system and\r\n- Visually verifying the default cursor speed behavior change\r\n- Verifying scroll scaling in via debug.log messages (the current mouse cursor does not respond to scroll wheel behavior)\r\n- Moving the mouse with the camera rotated at 0,0,0 and 0, 180, 0 to confirm the mouse moves as expected.'"
489928932,5889,b'Interactable Refactor Part 2/N',"b""## Overview\r\nContinuation from #5857 \r\n\r\n**Note:** This is merging into a feature branch, not MRTK_Dev\r\n\r\n- Moved Theme-related files from Interactable to new VisualThemes feature folder\r\n- Elimnated dependency on InteractableTypeFinder, in favor of TypeExtensions\r\n- Update properties and helper methods of InteractableEvent\r\n- Extrapolated inspector code for InteractableEvent to it's own utility class, simplified change/remove structure too\r\n- Fixed InteractableThemeInspector to update if fields change in the targeted class\r\n- Delete InteractableTypeFinder because utilization was phased out in favor of simpler approaches (created new TypeCacheUtility instead)\r\n- Cleaned up States scriptableobject class and StateInspector to simplified and more robust model\r\n\r\n## Changes\r\n- Fixes: #5652 \r\n\r\n\r\n## Verification\r\n\r\n> As a reviewer, it is possible to check out this change locally by using the following\r\n> commands (substituting {PR_ID} with the ID of this pull request):\r\n>\r\n> git fetch origin pull/{PR_ID}/head:name_of_local_branch\r\n>\r\n> git checkout name_of_local_branch\r\n"""
489829566,5886,b'Fix possible division by zero in TwoHandMoveLogic',"b'## Overview\r\nFor positionless controllers like xbox controller, the pointer position and the head position were coincident at the head position. This change ensures that if this is the case, we do not perform a division by zero in `TwoHandMoveLogic`, as this was causing objects to disappear into infinity.\r\n\r\n## Changes\r\n- Fixes: #5829.\r\n'"
489673165,5885,b'Mrtk wireframe and standard shader fix',"b'## Overview\r\nBoth shaders had errors, at least on Android.\r\nTurned out both were missing one line of code mandatory for proper SinglePassInstancing usage:\r\n\r\nhttps://docs.unity3d.com/Manual/SinglePassInstancing.html\r\n\r\n```\r\nv2f vert (appdata v)\r\n{\r\n    v2f o;\r\n\r\n    UNITY_SETUP_INSTANCE_ID(v); //Insert\r\n    UNITY_INITIALIZE_OUTPUT(v2f, o); //Insert\r\n    UNITY_INITIALIZE_VERTEX_OUTPUT_STEREO(o); //Insert\r\n\r\n    o.vertex = UnityObjectToClipPos(v.vertex);\r\n\r\n    o.uv = v.uv;\r\n\r\n    return o;\r\n}\r\n```\r\n\r\n## Changes\r\n- Fixes: #5844\r\n'"
489542766,5884,b'Fix ray sticking to slate when panning HandInteractionPanZoom or UnityUI',"b'## Overview\r\nThe hand ray cursor should not get stuck on flat UI like UnityUI and the slate (backed by `HandIteractionPanZoom`). This change updates fixes this by setting `IsTargetPositionLockedOnFocusLocked = false` when using hand rays or motion controllers. Old value gets restored on pointer up.\r\n\r\nAlso added tests to prevent regression, and some utilities for accessing common pointer info.\r\n\r\n### Old Behavior\r\n![PanStic](https://user-images.githubusercontent.com/168492/60872020-e5fa5000-a26e-11e9-9fa9-006e925e82a1.gif)\r\n\r\n### New Behavior\r\n![PanStic_actual](https://user-images.githubusercontent.com/168492/60872008-e397f600-a26e-11e9-9735-a2836439f080.gif)\r\n\r\n\r\n## Changes\r\n- Fixes: #5236\r\n- Add test to verify fix does not regress\r\n- Add a few pointer utility functions (related to #5280)\r\n\r\n## Verification\r\n- Tested in editor, articulated hands\r\n- Need to test that HoloLens1 behavior remains as before\r\n'"
489406466,5882,b'UGUI Scale Support for the MRTK/Standard Shader',"b""## Overview\r\nOn Unity UI components the unity_ObjectToWorld matrix is not the transformation matrix of the local transform the Graphic component lives on, but that of it's parent Canvas. Many MRTK/Standard shader effects require object scale to be known. To solve this issue the ScaleMeshEffect has been created to pass scale information to the shader while preserving batching.\r\n\r\nThis PR also introduces a StandardShaderUtility class which will be fleshed out over time to include more utilities for common operations.\r\n\r\nExample of the UI that instructs a user on how to fix the issue (note the same material is being used on the default Unity Quad and UGUI Image):\r\n\r\n![Fix](https://user-images.githubusercontent.com/13305729/64292351-17b22f00-cf1f-11e9-9613-ff0c25f76f28.gif)\r\n\r\nBefore:\r\n![image](https://user-images.githubusercontent.com/13305729/64280105-44f1e380-cf05-11e9-9e9c-cb0fdbe86c31.png)\r\n\r\nAfter:\r\n![image](https://user-images.githubusercontent.com/13305729/64280129-576c1d00-cf05-11e9-9c8b-174da98f086b.png)\r\n\r\n## Changes\r\n- Fixes: https://github.com/microsoft/MixedRealityToolkit-Unity/issues/5878\r\n\r\n## Verification\r\n> As a reviewer, it is possible to check out this change locally by using the following\r\n> commands (substituting {PR_ID} with the ID of this pull request):\r\n>\r\n> git fetch origin pull/{PR_ID}/head:name_of_local_branch\r\n>\r\n> git checkout name_of_local_branch\r\n"""
489402064,5881,b'BuildNumber to be SemVer 1.0.0 Compatible',b''
489400933,5880,b'Update ci-release.yml for Azure Pipelines',b''
489281236,5877,b'Update the build tooling to correctly set the Minimum Platform Version and Target SDK Version separately and correctly.',"b'https://github.com/microsoft/MixedRealityToolkit-Unity/issues/5818\r\n\r\nIt looks like our build tooling has been setting the ""Minimum Platform Version"" to 18362, something that we actually recommend people don\'t do when building apps (regardless of their target device). We recommend people set the version to 10240 (per the getting started page/build page). Nevertheless, we still get occasional bug reports about why the app isn\'t deployable to hololens 1.\r\n\r\nIt turns out our tooling was doing the wrong thing. This makes it update the right things (i.e. the Target SDK version) while providing a good default (and warning if deviation of the default occurs) for the Minimum Platform Version.'"
489271339,5876,b'Update for running Android and iOS using AR Foundation.',"b'## Overview\r\n  I\'m tring to develop Android and iPhone applications using MRTK V2.0.0,\r\n  Using ARFoundation and MixedRealityInputSystem, I\'ve been able to run the demo ""Hand Interaction Exmples"" on Android and iPhone.\r\n  \r\n \r\n## Changes\r\n- #5875 .\r\n\r\n\r\n## Verification\r\n> This optional section is a place where you can detail the specific type of verification \r\n> you want from reviewers. For example, if you want reviewers to checkout the PR locally\r\n> and validate the functionality of specific scenarios, provide instructions\r\n> on the specific scenarios and what you want verified.\r\n>\r\n> If there are specific areas of concern or question feel free to highlight them here so\r\n> that reviewers can watch out for those issues.\r\n>\r\n> As a reviewer, it is possible to check out this change locally by using the following\r\n> commands (substituting {PR_ID} with the ID of this pull request):\r\n>\r\n> git fetch origin pull/{PR_ID}/head:name_of_local_branch\r\n>\r\n> git checkout name_of_local_branch\r\n'"
489263671,5874,b'Fix to update Oculus mapping and resolve Axis button resolution',"b'## Overview\r\nFix to update Oculus mapping and resolve Axis button resolution\r\n\r\n* Mappings updated, including default asset (example controller assets unaffected)\r\n* GenericJoystickController updated to move Axis button validation to the Digital Button check, removed from Axis check\r\n\r\n## Changes\r\n- Fixes: #5869 & #5871\r\n'"
489120341,5872,b'Digital axis for joysticks',"b'## Overview\r\nThe current implementation for the default select InputAction forces Unity InputSystem bases controllers to use digital input like buttons.\r\nNow with the Oculus Quest, there is no such input for the front trigger other than the KeyCode mouse0, which fires for both controllers.\r\nTo distinguish between them we need to read an axis as a button.\r\n\r\nThis PR makes it possible to provice an axis when using Keycode.None for a digital input to read an axis.\r\n\r\n## Changes\r\n- Fixes: #5869'"
489017089,5870,b'removed version 2.0.1 from dropdown ',b'fixes broken link in version dropdown \r\n\r\nreadd this entry once the 2.0.1 docs are live '
488884385,5868,b'[Shell-Parity] Speech command confirmation label',"b'## Overview\r\nAdding speech confirmation label UX. \r\n- Created **SpeechConfirmationTooltip.prefab**. This uses **LabelOnlyTooltip.prefab** which is a prefab variant of the **Simple Line ToolTip.prefab**\r\n- On animation trigger, the label is displayed for 1.5 sec with alpha transition and vertical movement.\r\n- It contains RadialView solver for positioning behavior.\r\n- Updated **SpeechInputHandler** to include optional SpeechConfirmationTooltip prefab field. If the prefab is assigned, on keyword recognition, recognized keyword text is assigned to the tooltip label text and trigger animation.\r\n<img width=""450"" alt=""2019-09-03 16_55_32-Unity 2018 4 7f1 Personal - Speech unity - MRTK-GA - Universal Windows Platform "" src=""https://user-images.githubusercontent.com/13754172/64217295-aec0ad80-ce71-11e9-88a3-a3102e3ab19c.png"">\r\n\r\n- [Updated Speech README file.](https://github.com/cre8ivepark/MixedRealityToolkit-Unity/blob/mrtk_development_SpeechConfLabel/Documentation/Input/Speech.md)\r\n- Renamed the scene **Speech.unity** to **SpeechInputExamples.unity** for consistency and clarity.\r\n- Updated example scene content.\r\n\r\n### Mixed Reality Capture\r\n![MRTK_SpeechConfLabel](https://user-images.githubusercontent.com/13754172/64217164-2d691b00-ce71-11e9-8e54-954cb8e515e4.gif)\r\n\r\n### SpeechConfirmationTooltip.prefab\r\n![MRTK_SpeechConfLabel2](https://user-images.githubusercontent.com/13754172/64217675-2cd18400-ce73-11e9-9d7e-e43af68aac4b.gif)\r\n\r\n<img width=""914"" alt=""2019-09-03 16_44_36-Unity 2018 4 7f1 Personal - Speech unity - MRTK-GA - Universal Windows Platform "" src=""https://user-images.githubusercontent.com/13754172/64217180-38bc4680-ce71-11e9-8733-fbe7516b74a4.png"">\r\n\r\nThe animation is triggered by the key **\'Confirmed\'**\r\n<img width=""934"" alt=""2019-09-03 17_57_00-Unity 2018 4 7f1 Personal - SpeechInputExamples unity - MRTK-GA - Universal Wind"" src=""https://user-images.githubusercontent.com/13754172/64217935-48895a00-ce74-11e9-9d86-47cdd823c5c7.png"">\r\n\r\n\r\n### Updated SpeechInputExamples Scene\r\n<img width=""1220"" alt=""2019-09-03 17_14_33-Unity 2018 4 7f1 Personal - SpeechInputExamples unity - MRTK-GA - Universal Wind"" src=""https://user-images.githubusercontent.com/13754172/64217170-33f79280-ce71-11e9-8297-52f1f518effb.png"">\r\n\r\n\r\n\r\n\r\n## Changes\r\n- Fixes: #4327 and #4200 (Post GA items)\r\n\r\n'"
488877424,5867,b'Update the docs to address a term inconsistency in the MixedRealityConfigurationGuide',"b'https://github.com/microsoft/MixedRealityToolkit-Unity/issues/5842\r\n\r\nThe usage of the word ""pane"" was confusing as highlighted in the issue - pane is technically correct here as well (it is, well, a pane) but looking through the rest of our docs, there isn\'t any other usage of the term pane so it is inconsistent. Switched to panel to be consistent with the rest of our docs.'"
488836454,5865,b'Cherry-Pick Build fix into 2.0.1 Release',b'This brings over the build fix into the 2.0.1 release.'
488833078,5864,"b""Add a code checker to validate that we don't have empty doccomments.""","b""These doccomments get added automatically by IDEs and end up being checked in empty - they tend to increase line count/verbiage without adding value, because they get checked in empty. The generated docs aren't any different because they're there, so it's better to either add some comment there or delete the lines entirely."""
488750918,5857,b'Decouple InteractableThemes Part 1/N',"b""## Overview\r\nThis change is the first major step in refactoring Interactable Themes to fix a multitude of issues including the following:\r\n- Decouple Themes from Interactable so they are separate features (i.e Themes should be self-managed)\r\n- Decouple inspector hard-coded management from theme/interactable execution and management\r\n- Simplify code complexity to improve robustness and maintainability\r\n- Other Bug Fix\r\n=> Shader types and properties can now be deterministically defined\r\n=> Changing states on a theme will populate ThemeProperties with correct number of default values\r\n=> Theme scriptableobject assets weren't actually saved correctly because the code would fill in the holes but not update the scriptableobject\r\n\r\nThere are still some loose ends in this feature as well as bugs filed on github to be addressed, hence part 1/N. Furthermore, tests and documentation need to be updated at a future part. Majority of changes here are automatic updates in the theme asset files\r\n\r\nThere are also some material asset changes due to some MRTK property changes in a different PR\r\n\r\nBreaking Changes:\r\n\r\nGreat care was taken to ensure MRTK consumers would not break with absorption of this new theme model. The vast, vast majority of changes were applied to internal classes and constructs used by the system that should largely be unknown to the community(i.e see #1). Individuals who have created their own theme engines (i.e extending InteractableThemeBase) will have to register one new function.\r\nFinally, there is an important property for shaders that must be migrated. I added code as a temp workaround to handle this at the inspector and run-time levels. However, users should use the editor migrate button to auto-handle all Assets (MRTK > Migration > Update Themes)\r\n\r\n1) Rename of classes below\r\n=> Anyone using these classes directly will be broken. These classes though are 90% internal framework constructs and thus impact on community will be minimal. Furthermore, functionality is not dramatically changed and few consumers will largely just need to fix by copy/pasting new names\r\n\r\n2) Inherited classes of InteractableThemeBase now requires GetDefaultThemeDefinition() method which must be properly filled out by custom implementation.\r\n-> Furthermore, new properties AreShadersSupported (false default) and IsEasingSupported (true default) need to be overridden by custom implementations if they want different default behavior\r\n\r\n3) Simplified shader properties in Theme Property (i.e ThemeStateProperty)\r\n=> Old variables are no serialized protected to disuade consumers from leveraging them but not break existing customers during migration.\r\n=> Migration is auto-handled in the inspector for users. At runtime, values will temporarily be copied over correctly\r\n=> Users should utilize the menu item MRTK > Migration > Update Themes to correctly update all scriptableobjects in their Assets\r\n\r\nThe Details:\r\n\r\nTheme renamed to ThemeContainer\r\n-> Removed Name property, redundant with scriptableobject.name\r\n-> Removed CustomSettings property\r\n-> Added dictionary History \r\n-> Renamed Settings to Definitions\r\n\r\nInteractableThemePropertySettings renamed to ThemeDefinition\r\n-> Removed History parameters\r\n-> Removed NoEasing (migrated to actual Theme class)\r\n-> Removed ThemeBase instance\r\n-> Removed IsValid field (not used)\r\n-> Added static GetDefaultThemeDefinition\r\n\r\nInteractableThemeProperty renamed to ThemeStateProperty\r\n-> Added TargetShader and ShaderPropertyName fields\r\n-> Made old Type and Shader properties private to maintain compatibility but allow fade them out of the interface\r\n\r\nInteractableCustomSetting renamed to ThemeProperty\r\nInteractableThemePropertyValue renamed to ThemePropertyValue\r\nInteractableThemePropertyTypes renamed to ThemePropertyType\r\n\r\nInteractableThemeBase\r\n-> Added IsEasingSupported\r\n-> Added AreShadersSupported\r\n-> Added GetDefaultThemeDefinition()\r\n\r\nInteractableProfileItem\r\n-> Removed HadDefaultTheme (inspector variable)\r\n-> Removed create Theme instances logic\r\n\r\nInteractable\r\n-> Renamed ForceRefreshThemes to RefreshSetup\r\n-> Cleaned up unnecessary ProfileSettings/ThemeSettings classes\r\n-> Simplified running themes list and creation\r\n\r\nInteractableInspector\r\n-> Simplified code for just rendering the ThemeInspector editor window\r\n-> Simplified error reporting and removed DefaultTheme code\r\n-> Added button to create new theme scriptableobject asset\r\n-> Migrated creation/deletion of themes to the ThemeInspector\r\n\r\nThemeInspector\r\n-> Simpflied history access, creation, deletion of theme management\r\n-> Removed odd shader checking enforcement and setting configuration\r\n\r\nRemoved ThemeSettings and Profile Settings (only internally used by InteractableClass)\r\n\r\nInteractablesExamples\r\n-> Added TextureTheme sample and related scriptableobject theme\r\n\r\nAdded TypeExtensions class to simplify and filter out use of InteractableTypesContainer\r\n\r\n## Changes\r\n- Fixes: #5050 , #5058 \r\n\r\n## Verification\r\nVerified InteractableExamples scene\r\nVerified Hand Interaction Example Scene\r\nAll tests passed\r\nRun example scene on HL2 (TODO)\r\nCreate custom theme asset and upgrade\r\n\r\n> As a reviewer, it is possible to check out this change locally by using the following\r\n> commands (substituting {PR_ID} with the ID of this pull request):\r\n>\r\n> git fetch origin pull/{PR_ID}/head:name_of_local_branch\r\n>\r\n> git checkout name_of_local_branch\r\n"""
488688131,5855,b'CI Build Fix',"b'This change is to fix the CI Build which is failing because the System.Core.dll is being overwritten by MSBuild. The reason for why this started happening recently, is unclear, however, the fix is to set AddAdditionalExplicitAssemblyReferences to false.\r\n\r\nWill test a CI build on this change before commiting.'"
488658227,5854,b'Add Interactable event listeners via script',"b'## Overview\r\nMost UI frameworks allow for event listeners to be added not only from a GUI editor, but also from code. MRTK currently makes it easy for event listeners on Interactable (except OnClick) to be configured in the editor, but configuring at run-time from script is not possible.\r\n\r\nThis PR does the following:\r\n1. Fixes bugs preventing adding events at run-time\r\n1. Adds utility scripts to Interactable  to simplify adding Interactable event listeners \r\n1. Adds tests to verify all event listeners available in interactable by default\r\n1. Adds examples to documentation\r\n\r\n### Demo: Old vs. new way to add event listeners\r\nHere\'s the old way to listen to focus enter/exit events:\r\n\r\n```csharp\r\npublic static void AddFocusEvents(Interactable interactable)\r\n{\r\n    var ie = new InteractableEvent();\r\n    var fr = new InteractableOnFocusReceiver(ie.Event);\r\n    ie.Receiver = fr;\r\n    interactable.Events.Add(ie);\r\n    ie.Event.AddListener(() => Debug.Log(""Focus on""));\r\n    ie.OnFocusOff.AddListener(() => Debug.Log(""Focus off""));\r\n}\r\n```\r\n\r\nAnd the new way to add focus enter/exit events:\r\n\r\n```csharp\r\npublic static void AddFocusEvents(Interactable interactable)\r\n{\r\n    var onFocusReceiver = interactable.AddReceiver<InteractableOnFocusReceiver>();\r\n    onFocusReceiver.OnFocusOn.AddListener(() => Debug.Log(""Focus on""));\r\n    onFocusReceiver.OnFocusOff.AddListener(() => Debug.Log(""Focus off""));\r\n}\r\n```\r\n\r\n- Fixes: #5013\r\n\r\n## Verification\r\nVerify that new tests pass, and that they did not pass before.'"
